accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-3.486,9.828,0.216,-3.654,9.065,0.805,-0.096,0.275,-0.043,-0.292,-0.43,0.093,0.665,0.129,-0.14,-3.777,-39.781,14.117
-3.51,9.496,0.453,-3.659,9.064,0.795,-0.067,0.343,0.02,-0.541,-0.221,0.594,0.665,0.132,-0.137,-4.623,-37.738,13.132
-3.74,8.775,0.764,-3.647,9.069,0.784,-0.025,0.216,0.07,0.415,0.25,0.062,0.665,0.133,-0.135,-5.638,-36.852,13.419
-3.924,8.581,0.893,-3.646,9.071,0.772,-0.016,0.147,-0.001,0.713,0.487,-0.655,0.665,0.134,-0.134,-3.819,-39.279,13.693
-4.178,8.789,1.384,-3.667,9.063,0.764,-0.086,0.327,-0.105,0.65,-0.078,0.004,0.665,0.137,-0.133,-6.557,-37.288,13.313
-3.211,9.266,0.841,-3.711,9.046,0.755,-0.099,0.41,-0.22,0.731,-0.239,0.522,0.664,0.141,-0.131,-4.93,-37.381,12.373
-2.911,9.505,0.113,-3.783,9.018,0.732,-0.062,0.469,-0.375,0.513,0.173,0.381,0.664,0.147,-0.131,-4.654,-39.059,13.49
-2.995,8.931,0.764,-3.893,8.976,0.675,0.023,0.721,-0.551,0.002,0.154,0.472,0.664,0.156,-0.13,-5.444,-37.837,11.844
-2.957,8.751,1.272,-4.04,8.918,0.558,0.138,1.141,-0.727,-0.688,0.29,-0.076,0.666,0.169,-0.128,-4.349,-37.756,13.153
-3.247,9.134,1.109,-4.241,8.834,0.376,0.229,1.69,-1.017,-1.123,0.399,-0.222,0.668,0.188,-0.124,-4.984,-36.562,13.187
-3.867,9.074,1.142,-4.507,8.709,0.08,0.407,2.484,-1.396,-1.853,-0.344,-0.973,0.671,0.215,-0.119,-5.617,-37.334,12.019
-4.705,9.156,0.479,-4.813,8.536,-0.372,0.529,3.747,-1.711,-4.241,-1.4,-1.842,0.675,0.253,-0.107,-3.293,-39.296,12.065
-5.342,9.184,0.151,-5.054,8.341,-1.025,0.572,5.478,-1.687,-6.739,-2.944,-2.754,0.679,0.302,-0.084,-3.494,-38.304,13.031
-6.338,8.32,-0.893,-5.097,8.169,-1.861,0.634,6.93,-1.297,-5.312,-4.183,-4.424,0.684,0.357,-0.049,-3.566,-38.971,14.192
-9.031,7.097,-2.212,-4.916,8.008,-2.806,0.521,8.144,-1.135,-2.382,-5.161,-7.315,0.685,0.417,-0.003,-4.61,-37.75,14.195
-11.772,5.363,-3.775,-4.542,7.849,-3.733,0.097,9.185,-1.329,-3.176,-5.455,-7.364,0.678,0.48,0.051,-5.579,-37.677,13.06
-10.389,3.953,-6.277,-4.042,7.719,-4.5,-0.233,8.988,-1.421,-4.837,-4.339,-6.212,0.663,0.539,0.104,-7.231,-37.251,14.021
-7.276,2.811,-10.108,-3.588,7.603,-5.049,-0.393,7.656,-1.659,-5.373,-4.359,-5.462,0.641,0.588,0.146,-9.715,-37.07,11.71
-7.698,2.358,-11.08,-3.209,7.492,-5.454,-0.426,6.695,-1.961,-5.256,-6.005,-1.677,0.616,0.631,0.18,-10.538,-38.828,11.215
-8.863,3.35,-10.695,-2.829,7.37,-5.818,-0.232,6.336,-2.099,-3.998,-5.918,-1.843,0.589,0.671,0.21,-10.068,-38.176,9.174
-8.95,3.22,-10.496,-2.489,7.25,-6.116,-0.184,5.874,-2.393,-2.409,-2.721,-2.508,0.558,0.707,0.235,-11.145,-38.274,9.232
-8.452,1.456,-7.108,-2.214,7.138,-6.349,-0.275,5.748,-2.987,-2.842,-0.84,-0.907,0.521,0.743,0.257,-11.288,-38.414,7.692
-6.812,1.413,-7.63,-1.933,7.055,-6.531,-0.515,6.031,-3.362,-4.229,-1.941,-1.068,0.477,0.778,0.28,-8.257,-39.093,6.975
-4.884,4.492,-8.593,-1.701,7.027,-6.626,-0.816,5.704,-3.421,-7.494,-3.093,-0.349,0.43,0.808,0.301,-8.066,-41.89,4.968
-5.045,6.263,-7.225,-1.533,7.05,-6.643,-1.018,5.194,-3.325,-10.725,-2.373,1.78,0.383,0.832,0.321,-7.42,-41.437,5.052
-6.153,5.081,-7.568,-1.403,7.11,-6.607,-1.112,4.614,-3.002,-11.265,-0.891,2.868,0.338,0.85,0.339,-4.202,-40.82,5.505
-9.187,3.898,-6.941,-1.37,7.201,-6.515,-1.186,3.452,-2.649,-8.341,0.493,3.589,0.3,0.862,0.355,-2.399,-41.731,2.701
-12.249,4.635,-4.824,-1.404,7.301,-6.395,-1.23,2.862,-2.617,-4.948,1.699,4.434,0.263,0.87,0.369,-0.369,-41.692,2.258
-12.658,6.175,-3.696,-1.457,7.387,-6.284,-1.16,2.827,-2.659,-4.073,1.703,4.975,0.227,0.877,0.382,1.201,-42.465,3.694
-9.701,7.645,-2.882,-1.534,7.446,-6.195,-1.029,2.757,-2.63,-5.994,1.058,3.891,0.19,0.883,0.393,3.967,-41.786,0.777
-6.342,8.947,-1.915,-1.609,7.513,-6.094,-1.085,2.48,-2.348,-5.676,1.598,2.682,0.157,0.887,0.403,7.664,-40.527,-0.204
