accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
2.384,9.776,1.908,2.367,9.251,2.232,0.108,-0.142,0.011,-0.052,-0.505,0.282,0.512,0.352,0.59,-19.862,17.758,51.656
4.424,8.895,2.282,2.434,9.255,2.145,0.266,-0.506,0.231,-0.173,-0.85,-2.899,0.518,0.35,0.587,-19.225,16.405,51.003
4.317,8.662,3.453,2.539,9.254,2.023,0.146,-1.566,0.183,0.669,-0.891,-3.49,0.529,0.342,0.579,-19.948,16.949,50.681
2.346,8.868,2.543,2.662,9.242,1.913,-0.053,-2.17,0.119,2.984,-0.816,-1.26,0.542,0.329,0.569,-19.962,15.457,51.483
2.291,8.519,-0.728,2.787,9.23,1.79,-0.017,-2.234,0.06,5.684,-2.165,-0.92,0.556,0.316,0.557,-22.041,17.892,52.098
3.237,8.471,-1.443,2.886,9.237,1.586,0.218,-2.663,-0.131,6.291,-2.527,-2.668,0.572,0.303,0.541,-22.38,16.774,50.624
5.676,8.533,0.675,2.954,9.264,1.274,0.42,-3.613,-0.354,5.202,-2.537,-4.598,0.594,0.287,0.517,-24.026,17.195,52.042
8.502,7.168,0.891,3.002,9.294,0.886,0.473,-4.559,-0.42,4.937,-2.336,-5.716,0.62,0.266,0.486,-26.521,16.191,52.834
9.208,6.809,-1.065,3.039,9.311,0.494,0.294,-5.139,-0.353,6.224,-1.371,-5.189,0.646,0.24,0.451,-27.654,16.759,52.631
8.186,6.819,-3.311,3.03,9.325,0.159,-0.045,-5.251,-0.425,7.436,-1.1,-4.913,0.669,0.211,0.414,-30.472,18.246,53.726
7.968,7.044,-4.822,2.963,9.348,-0.108,-0.366,-5.185,-0.571,7.539,-1.812,-5.005,0.687,0.182,0.377,-32.045,15.863,54.646
9.292,8.028,-4.69,2.866,9.372,-0.342,-0.641,-5.596,-0.571,7.274,-2.156,-5.774,0.704,0.149,0.336,-35.092,18.37,54.277
10.496,8.32,-4.752,2.752,9.397,-0.545,-1.057,-6.809,-0.498,8.229,-1.768,-4.254,0.719,0.105,0.287,-38.802,17.122,54.195
10.532,7.633,-5.114,2.599,9.432,-0.676,-1.51,-7.43,-0.557,8.909,-1.775,-4.088,0.729,0.057,0.232,-40.039,19.328,55.772
10.17,7.314,-6.119,2.427,9.476,-0.698,-1.937,-7.489,-0.572,7.999,-3.082,-2.938,0.732,0.006,0.175,-43.178,18.024,57.706
11.011,7.731,-4.805,2.307,9.51,-0.64,-2.204,-7.475,-0.319,7.962,-3.686,-2.174,0.728,-0.046,0.119,-45.432,21.118,59.416
11.538,7.765,-4.771,2.274,9.526,-0.502,-2.684,-7.924,0.06,9.321,-2.233,-3.285,0.717,-0.105,0.061,-49.466,22.673,61.482
10.453,6.498,-3.644,2.317,9.526,-0.249,-3.387,-8.621,0.316,9.433,-3.245,-0.701,0.696,-0.17,-0.001,-52.26,22.482,65.344
10.293,5.921,-2.82,2.434,9.499,0.068,-3.666,-8.247,0.494,6.98,-5.728,0.971,0.665,-0.232,-0.06,-53.951,21.593,66.057
11.619,7.391,-3.792,2.724,9.412,0.413,-3.741,-7.639,1.103,8.591,-4.17,4.691,0.628,-0.291,-0.11,-54.97,23.1,70.183
11.772,6.374,-0.953,3.151,9.256,0.748,-3.765,-7.143,1.492,13.656,-4.236,8.577,0.584,-0.348,-0.153,-57.722,24.22,74.446
9.433,3.845,1.039,3.522,9.094,1.034,-3.353,-6.164,1.039,14.344,-7.547,14.988,0.541,-0.394,-0.191,-60.323,24.699,76.094
11.334,5.308,5.107,3.793,8.956,1.256,-2.334,-3.887,0.702,12.3,-5.21,16.501,0.509,-0.421,-0.215,-60.129,26.451,80.942
16.831,5.09,9.33,3.97,8.859,1.39,-1.452,-2.522,0.43,8.241,-2.43,14.401,0.488,-0.437,-0.23,-60.634,28.262,84.521
17.892,1.614,16.029,4.035,8.821,1.444,-0.784,-1.94,-0.016,3.751,-1.251,14.543,0.475,-0.448,-0.243,-60.158,27.557,85.876
16.125,3.821,17.768,4.03,8.821,1.456,-0.166,-0.819,-0.119,-0.385,1.452,10.403,0.471,-0.451,-0.249,-60.59,26.254,86.964
12.251,6.517,15.804,4.007,8.84,1.401,0.189,-0.539,-0.151,-1.429,2.589,4.809,0.472,-0.454,-0.253,-60.049,26.379,87.471
7.831,7.669,16.003,3.981,8.872,1.267,0.298,-1.122,-0.286,0,2.188,2.131,0.472,-0.461,-0.259,-60.062,26.7,88.556
3.697,10.384,11.878,3.944,8.905,1.146,0.266,-0.991,-0.353,1.028,1.27,1.342,0.473,-0.467,-0.265,-59.877,27.841,88.652
2.633,11.552,6.23,3.917,8.923,1.104,0.068,-0.37,-0.212,0.827,0.597,-0.118,0.473,-0.469,-0.268,-59.595,26.158,90.225
