accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-14.286,-17.128,-32.86,-0.726,-9.116,-3.541,-0.034,-0.227,0.838,-0.173,1.699,-8.151,-0.328,0.757,-0.499,2.075,38.419,-9.14
-12.637,-10.573,-26.346,-0.841,-9.085,-3.595,-0.076,0.233,0.689,-1.019,3.131,-7.045,-0.322,0.761,-0.496,2.455,38.882,-8.469
-5.114,-5.595,-20.844,-1.014,-9.004,-3.752,-0.755,-0.645,0.656,-1.411,0.731,-6.972,-0.323,0.766,-0.485,3.938,38.957,-8.952
-2.969,-5.595,-18.423,-1.294,-8.847,-4.029,-1.614,-1.88,0.671,-3.626,-3.867,-9.103,-0.331,0.772,-0.463,2.53,39.546,-9.326
-1.056,-7.317,-15.375,-1.744,-8.588,-4.402,-2.487,-3.37,0.828,-5.601,-3.722,-12.015,-0.347,0.777,-0.427,3.465,38,-9.21
-0.912,-7.587,-11.758,-2.465,-8.119,-4.917,-4.035,-5.141,1.331,-7.31,-5.857,-18.148,-0.37,0.783,-0.37,2.827,37.386,-9.608
-1.875,-6.122,-10.707,-3.788,-7.24,-5.423,-6.606,-8.832,2.678,-8.392,-16.06,-23.09,-0.402,0.784,-0.273,3.238,37.978,-5.434
-2.445,-8.449,-10.798,-5.802,-5.873,-5.292,-8.994,-13.629,4.383,-7.757,-27.253,-18.459,-0.435,0.762,-0.129,4.456,40.028,-3.976
-4.951,-12.924,-13.228,-7.802,-4.21,-4.192,-10.464,-15.566,5.533,-4.425,-34.367,-10.125,-0.456,0.711,0.041,4.796,39.641,-0.484
-7.396,-12.557,-16.544,-9.256,-2.508,-2.05,-9.712,-16.14,7.121,4.095,-36.512,-4.274,-0.447,0.636,0.214,8.249,39.543,3.885
-9.867,-14.276,-23.247,-9.736,-0.921,0.726,-7.45,-15.741,8.454,16.004,-33.117,-3.56,-0.4,0.55,0.373,12.384,37.589,8.025
-12.376,-23.674,-28.792,-9.162,0.097,3.495,-5.658,-14.729,7.152,23.743,-25.319,-11.739,-0.34,0.454,0.5,20.508,32.925,10.315
-13.951,-33.523,-24.109,-7.516,0.231,6.295,-4.69,-16.352,3.768,32.796,-12.661,-25.254,-0.267,0.328,0.593,29.395,26.756,9.978
-12.845,-38.91,-14.65,-4.818,-0.357,8.534,-3.677,-17.39,-0.302,33.158,-2.967,-19.552,-0.182,0.178,0.641,32.95,21.82,2.774
-5.923,-39.93,-6.493,-3.149,-1.015,9.232,-2.599,-8.72,-3.077,20.723,11.331,-18.873,-0.145,0.091,0.636,33.842,19.85,-3.673
5.533,-34.108,-2.779,-2.481,-1.351,9.391,-1.531,-3.016,-1.62,16.301,10.382,-8.238,-0.135,0.054,0.629,30.18,20.178,-13.052
14.016,-25.216,-8.027,-1.465,-1.692,9.548,-2.633,-5.708,3.063,6.058,9.89,-2.607,-0.115,-0.002,0.661,24.995,23.358,-17.644
24.976,-12.421,-18.706,-0.789,-2.085,9.55,-2.898,-4.173,3.519,1.914,16.316,7.3,-0.105,-0.045,0.691,22.92,23.669,-19.002
28.227,-3.333,-10.819,-0.462,-2.478,9.477,-2.471,-1.832,0.719,1.262,12.305,9.873,-0.107,-0.073,0.697,19.745,24.21,-19.824
17.542,10.305,-9.548,-0.324,-2.775,9.4,-1.752,-0.421,-1.183,-1.359,7.527,6.683,-0.114,-0.087,0.687,20.316,25.348,-21.823
13.812,9.026,1.183,-0.147,-2.938,9.355,-1.165,-0.691,-1.141,-4.22,9.909,11.815,-0.115,-0.099,0.679,19.934,25.348,-19.424
4.592,8.198,6.946,-0.012,-2.932,9.358,-0.172,-0.779,-0.479,-7.925,6.058,8.023,-0.111,-0.103,0.677,19.536,27.022,-19.337
