accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.314,-3.045,8.37,4.048,-3.055,8.393,-0.164,0.314,-0.303,1.418,-0.055,-0.183,-0.146,-0.225,0.07,-33.406,13.585,-38.101
4.355,-3.043,8.232,4.061,-3.044,8.391,-0.189,0.19,-0.521,2.439,-0.168,-0.04,-0.146,-0.225,0.064,-31.136,14.099,-38.036
4.549,-3.072,8.361,4.142,-3.004,8.366,-0.19,-0.076,-0.854,3.468,-0.362,0.342,-0.146,-0.228,0.055,-31.396,13.643,-40.215
4.654,-3.165,8.363,4.311,-2.907,8.314,-0.107,-0.431,-1.319,4.273,-0.39,1.032,-0.144,-0.235,0.043,-32.932,14.386,-38.765
4.879,-3.199,8.253,4.611,-2.725,8.215,0.076,-1.085,-1.838,4.153,-0.195,2.022,-0.138,-0.249,0.026,-32.294,14.691,-40.363
5.504,-3.139,8.289,5.102,-2.448,8.009,0.373,-2.331,-2.089,2.178,1.201,3.303,-0.128,-0.274,0.01,-33.13,13.255,-39.925
6.541,-3.242,8.435,5.845,-2.07,7.597,0.875,-4.152,-1.961,1.426,3.969,2.658,-0.112,-0.316,-0.001,-32.907,12.244,-39.069
7.657,-3.4,8.801,6.913,-1.546,6.781,1.668,-6.928,-1.945,-0.358,5.522,3.088,-0.089,-0.383,-0.007,-33.163,12.247,-37.723
8.641,-3.335,9.455,8.116,-0.933,5.425,2.648,-9.505,-1.785,-1.529,3.207,3.698,-0.057,-0.469,-0.005,-36.406,8.646,-36.417
8.834,-2.961,10.362,9.161,-0.368,3.48,3.776,-11.558,-1.222,-2.974,2.64,3.772,-0.017,-0.568,0.008,-38.6,9.102,-35.193
7.369,-1.29,11.452,9.752,0.009,1.033,4.827,-12.979,-0.75,-4.262,2.95,3.054,0.028,-0.668,0.031,-42.336,5.489,-29.524
7.381,1.86,10.398,9.661,0.122,-1.681,5.333,-13.83,-0.612,-4.035,4.897,2.817,0.077,-0.761,0.057,-47.783,2.972,-23.761
6.689,3.946,10.001,8.754,0.093,-4.419,5.577,-14.868,-1.521,-1.629,6.138,10.292,0.133,-0.841,0.076,-50.36,-0.926,-13.617
6.747,2.255,9.23,7.344,0.115,-6.498,5.616,-12.919,-3.845,-2.023,4.96,11.377,0.203,-0.889,0.085,-52.812,-0.89,-1.967
6.359,2.265,7.317,5.655,0.075,-8.012,5.292,-11.692,-5.477,-0.875,4.587,15.088,0.282,-0.911,0.086,-51.749,-0.276,12.131
5.65,2.959,4.104,3.802,-0.234,-9.037,4.952,-11.12,-5.543,2.486,3.963,21.692,0.354,-0.914,0.083,-45.947,0.685,27.24
5.758,5.021,1.114,2.215,-0.869,-9.514,4.918,-9.006,-4.997,3.305,-0.216,22.525,0.414,-0.902,0.088,-35.703,-0.397,37.093
7.214,6.232,5.828,1.11,-1.756,-9.584,5.123,-6.396,-4.439,0.477,-4.418,18.804,0.462,-0.881,0.106,-26.251,1.558,45.276
5.356,5.076,4.849,0.319,-2.83,-9.384,5.628,-4.959,-3.703,-1.993,-5.246,13.393,-0.498,0.855,-0.134,-16.76,4.21,49.565
4.764,4.662,7.099,-0.449,-3.989,-8.948,6.059,-5.094,-2.924,-3.916,-5.96,3.586,-0.524,0.825,-0.163,-9.375,9.164,51.421
6.234,3.733,12.783,-1.336,-5.108,-8.264,6.025,-6.175,-2.397,-6.701,-9.244,-2.018,-0.544,0.791,-0.183,3.004,17.627,50.128
5.461,-1.063,13.262,-2.235,-6.105,-7.342,5.78,-7.145,-2.104,-5.743,-11.84,-9.737,-0.558,0.75,-0.194,6.3,23.723,46.423
1.547,-6.11,9.57,-2.905,-6.884,-6.351,4.836,-7.148,-2.263,-3.504,-14.301,-16.598,-0.573,0.704,-0.197,9.706,31.956,42.728
-1.688,-7.953,4.413,-3.159,-7.444,-5.547,3.43,-5.401,-2.365,3.396,-13.521,-14.038,-0.588,0.661,-0.2,12.43,34.642,37.367
-4.346,-9.775,-4.972,-2.919,-7.822,-5.145,2.154,-1.497,-2.199,7.495,-12.99,-11.461,-0.597,0.637,-0.216,16.531,40.388,30.515
-7.985,-14.152,-9.957,-2.635,-7.952,-5.098,0.884,1.356,-0.711,2.1,-11.975,-11.083,-0.596,0.636,-0.234,18.562,44.939,24.472
