accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
8.904,-23.741,-12.277,-3.994,8.75,-1.913,-0.451,0.802,-0.482,0.96,0.315,1.826,-0.014,0.773,0.582,9.941,-32.819,27.173
13.146,-1.539,3.094,-4.071,8.739,-1.796,-0.518,-0.368,-0.457,2.645,-1.325,0.068,-0.016,0.769,0.585,10.912,-35.323,24.034
5.796,21.766,14.61,-4.168,8.73,-1.609,-0.772,-0.549,-0.636,4.835,-1.75,1.123,-0.019,0.763,0.59,11.447,-34.886,26.385
1.836,8.157,4.64,-4.285,8.702,-1.444,-1.175,0.568,-1.018,6.746,-2.791,1.722,-0.031,0.757,0.597,11.607,-35.378,25.15
-1.774,-4.681,-6.538,-4.394,8.669,-1.307,-1.604,1.867,-1.264,9.274,-3.43,3.064,-0.054,0.751,0.607,11.548,-34.554,25.507
-2.761,5.662,4.051,-4.452,8.64,-1.303,-2.03,4.153,-1.471,13.181,-3.67,3.863,-0.092,0.747,0.618,12.651,-36.598,25.145
-1.556,11.227,6.187,-4.36,8.647,-1.543,-2.545,7.783,-1.454,16.714,-3.329,3.718,-0.152,0.745,0.626,10.913,-37.137,24.057
-3.046,9.089,-0.093,-3.934,8.779,-1.904,-3.138,10.872,-0.634,19.757,-2.244,4.145,-0.224,0.74,0.63,9.433,-35.558,23.9
-1.427,7.417,-1.728,-3.102,9.035,-2.218,-3.845,14.185,0.101,24.607,-1.279,6.464,0.306,-0.721,-0.62,5.255,-39.886,21.587
0.682,6.948,-0.481,-1.968,9.324,-2.314,-4.646,18.822,-0.139,29.424,-1.473,8.474,0.406,-0.673,-0.584,-0.569,-40.48,19.104
2.502,5.828,0.292,-0.756,9.586,-1.925,-5.365,22.937,-0.487,29.684,-3.285,7.391,0.512,-0.58,-0.507,-6.026,-40.906,14.082
4.956,5.088,1.779,0.179,9.757,-0.974,-5.646,25.416,-0.19,20.293,-3.459,3.829,0.597,-0.439,-0.388,-13.44,-42.673,7.138
8.851,4.733,2.596,0.693,9.781,0.158,-4.575,24.919,1.011,9.933,-4.142,2.52,0.643,-0.281,-0.238,-11.729,-43.808,-5.409
12.522,4.985,2.234,0.996,9.699,1.053,-2.958,21.828,2.939,0.505,-2.791,-5.479,0.653,-0.14,-0.08,-6.697,-41.57,-13.805
16.017,6.101,2.335,1.341,9.537,1.847,-2.21,16.378,4.324,-0.266,8.751,0.146,0.636,-0.042,0.056,-1.277,-39.027,-21.844
21.691,7.214,4.379,1.494,9.318,2.669,-2.371,11.92,3.506,4.551,14.831,7.923,0.603,0.025,0.159,2.994,-39.949,-22.784
27.593,7.202,6.321,1.865,9.031,3.336,-2.345,6.431,3.012,23.093,7.714,8.069,0.573,0.046,0.229,8.313,-38.78,-25.009
28.986,5.564,5.615,2.4,8.671,3.902,-2.256,3.615,3.146,28.788,7.507,8.607,0.547,0.041,0.283,9.525,-36.723,-24.005
20.458,5.512,2.933,2.684,8.264,4.547,-2.4,4.964,3.062,24.287,7.207,5.696,0.516,0.049,0.339,9.468,-36.208,-25.644
10.568,4.817,2.665,2.784,7.899,5.101,-2.046,4.815,2.636,18.226,4.755,0.497,0.486,0.06,0.388,8.987,-37.004,-25.435
1.415,6.062,-4.518,2.977,7.665,5.343,-1.098,1.951,1.83,14.406,2.762,-1.374,0.474,0.058,0.415,10.934,-36.118,-27.493
0.969,17.533,1.846,3.335,7.556,5.287,-0.129,-0.768,1.153,13.565,2.195,0.297,0.478,0.041,0.422,7.878,-31.638,-27.267
5.949,23.557,10.422,3.726,7.509,5.089,0.434,-1.579,0.894,13.188,1.978,1.22,0.49,0.023,0.423,8.342,-32.483,-28.049
24.864,16.288,11.236,3.987,7.482,4.929,0.493,-0.928,0.673,10.495,2.269,1.715,0.499,0.011,0.425,7.983,-33.121,-27.971
31.103,15.871,12.371,4.072,7.476,4.869,0.271,-0.067,0.254,6.701,1.964,0.591,0.502,0.009,0.427,6.895,-34.56,-25.732
