accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-4.786,-2.89,8.495,-4.335,-2.531,8.425,0.297,0.26,-0.05,-0.441,1.481,1.477,-0.116,0.239,-0.074,14.131,11.391,-50.465
-5.042,-2.564,8.279,-4.39,-2.432,8.425,0.556,0.361,-0.098,-0.833,2.092,2.95,-0.11,0.242,-0.077,14.612,12.187,-50.673
-5.035,-2.076,8.229,-4.461,-2.257,8.437,0.981,0.494,-0.155,-0.66,3.562,4.931,-0.099,0.245,-0.081,14.865,9.024,-49.512
-4.791,-1.738,8.457,-4.588,-1.984,8.437,1.611,0.906,-0.341,0.365,5.193,6.204,-0.082,0.251,-0.089,15.822,8.963,-49.44
-4.695,-1.57,9.017,-4.783,-1.595,8.411,2.442,1.4,-0.607,2.294,5.999,6.583,-0.057,0.261,-0.102,18.576,6.647,-49.689
-4.597,-1.396,9.299,-5.018,-1.08,8.356,3.445,1.731,-0.966,4.251,5.786,7.588,-0.023,0.271,-0.121,17.274,5.751,-50.768
-4.753,-1.037,9.857,-5.278,-0.462,8.252,4.479,1.891,-1.48,4.695,4.745,7.194,0.019,0.281,-0.147,19.749,3.766,-49.496
-5.205,-0.33,11.342,-5.55,0.224,8.082,5.371,1.895,-1.915,6.034,2.825,6.159,0.068,0.289,-0.18,19.157,0.99,-48.528
-5.112,1.31,13.35,-5.907,0.934,7.772,6.1,2.321,-2.274,8.666,0.007,4.784,0.122,0.298,-0.217,22.955,-2.394,-47.705
-4.224,3.208,14.641,-6.442,1.578,7.224,6.519,3.323,-2.669,11.515,-2.691,1.103,0.18,0.315,-0.257,24.307,-7.442,-46.288
-2.497,4.401,15.01,-7.136,2.019,6.417,6.389,4.456,-3.14,16.016,-4.036,-1.265,0.237,0.341,-0.297,26.274,-13.051,-42.279
