accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.764,-5.708,7.59,1.934,-5.607,7.81,0.082,-0.005,-0.014,0.106,-0.061,0.009,-0.127,-0.293,0.7,-12.926,77.95,74.117
1.784,-5.624,7.717,1.939,-5.592,7.819,0.092,-0.011,-0.033,-0.008,-0.024,-0.051,-0.126,-0.292,0.7,-11.792,79.037,73.526
1.908,-5.645,7.978,1.954,-5.571,7.83,0.102,-0.023,-0.09,0.045,0.2,-0.168,-0.125,-0.292,0.699,-13.916,78.043,71.159
2.071,-5.76,7.947,1.971,-5.546,7.844,0.114,-0.016,-0.114,0.152,0.372,0.063,-0.123,-0.291,0.699,-14.041,78.349,74.208
1.963,-5.708,7.896,2.007,-5.514,7.857,0.142,-0.131,-0.097,0.356,0.654,-0.04,-0.121,-0.291,0.699,-12.888,78.955,72.218
2.03,-5.461,7.789,2.068,-5.479,7.866,0.163,-0.261,-0.085,0.912,0.577,0.166,-0.117,-0.292,0.699,-11.856,77.747,71.15
2.155,-5.262,8.033,2.166,-5.428,7.875,0.231,-0.471,-0.104,1.377,0.388,1.099,-0.111,-0.293,0.7,-14.995,77.945,71.217
2.394,-4.946,7.939,2.322,-5.338,7.892,0.393,-0.775,-0.202,1.513,0.681,2.477,-0.102,-0.295,0.7,-15.984,78.499,71.634
3.012,-4.987,8.155,2.586,-5.175,7.919,0.673,-1.312,-0.384,2.307,1.89,4.453,-0.085,-0.298,0.701,-13.858,77.371,71.875
3.579,-5.131,9.105,2.923,-4.919,7.965,1.103,-1.621,-0.577,3.368,2.317,6.137,-0.062,-0.3,0.702,-15.233,77.467,71.013
3.878,-4.757,10.518,3.271,-4.558,8.044,1.645,-1.706,-0.59,4.018,2.611,8.495,-0.035,-0.298,0.704,-14.943,78.63,68.385
4.951,-3.4,12.548,3.58,-4.079,8.168,2.305,-1.491,-0.598,4.208,3.117,8.961,-0.006,-0.289,0.707,-14.941,76.816,68.408
6.371,-2.736,14.32,3.886,-3.468,8.309,3.02,-1.49,-0.744,3.598,2.611,9.344,0.029,-0.275,0.711,-17.775,78.011,65.99
7.403,-2.107,16.82,4.205,-2.706,8.436,3.766,-1.547,-1.074,2.662,2.024,8.864,0.068,-0.255,0.713,-20.006,76.688,64.046
7.941,-1.137,17.48,4.555,-1.803,8.495,4.457,-1.775,-1.321,1.437,1.815,6.38,0.114,-0.232,0.714,-21.005,75.439,63.271
7.685,-1.037,18.084,5.079,-0.791,8.351,4.931,-2.902,-1.576,1.346,2.109,4.724,0.171,-0.212,0.711,-21.037,73.347,58.411
7.12,-0.845,17.808,5.746,0.298,7.941,5.154,-4.1,-2.141,1.997,1.339,6.029,0.237,-0.197,0.699,-23.442,72.685,57.413
6.294,-0.108,15.438,6.363,1.421,7.325,5.305,-4.49,-2.61,2.222,-0.033,8.718,0.306,-0.182,0.68,-25.616,68.419,52.682
6.785,1.262,13.666,6.79,2.543,6.603,5.498,-4.013,-2.826,2.295,-0.788,8.1,0.371,-0.16,0.659,-29.228,65.695,51.137
8.186,1.659,14.581,7.07,3.624,5.749,5.514,-3.869,-3.008,1.732,-1.069,6.068,0.434,-0.137,0.633,-32.15,62.766,49.327
9.124,1.508,16.664,7.259,4.636,4.689,5.226,-4.603,-3.395,1.074,-1.898,6.076,0.497,-0.118,0.598,-35.307,57.545,47.185
9.706,1.987,15.306,7.289,5.567,3.472,4.843,-5.247,-3.843,1.204,-2.43,6.662,0.559,-0.102,0.554,-42.836,49.597,48.596
9.479,2.902,12.366,7.121,6.371,2.208,4.392,-5.414,-4.034,0.919,-3.917,5.605,0.616,-0.088,0.503,-46.779,44.4,49.126
9.048,3.194,11.227,6.773,7.02,1.008,3.847,-5.173,-3.909,-0.115,-4.697,4.858,0.665,-0.076,0.451,-49.442,38.768,52.003
9.222,3.694,10.482,6.312,7.505,-0.08,3.314,-4.893,-3.552,-0.924,-4.872,4.991,0.707,-0.067,0.4,-52.278,37.111,54.239
8.748,3.089,8.033,5.811,7.83,-1.045,2.966,-4.436,-3.083,0.741,-5.234,4.449,0.741,-0.06,0.354,-53.685,32.726,56.395
7.314,3.002,5.964,5.268,8.047,-1.917,2.647,-4.211,-2.773,1.629,-4.191,3.044,0.771,-0.054,0.309,-55.504,28.676,60.516
5.973,3.328,4.904,4.63,8.199,-2.742,2.265,-4.675,-2.641,0.31,-3.154,2.137,0.798,-0.053,0.26,-55.688,26.338,64.435
7.068,3.292,3.311,3.828,8.297,-3.561,1.909,-5.954,-2.504,-2.288,-2.756,1.944,0.823,-0.06,0.198,-57.225,25.424,66.524
7.35,4.547,0.963,2.908,8.311,-4.318,1.61,-7.219,-1.995,-2.796,-2.994,2.081,0.845,-0.078,0.128,-56.625,21.562,69.485
5.325,5.727,-0.833,2.025,8.24,-4.917,1.434,-7.373,-1.255,0.724,-3.627,2.583,0.86,-0.104,0.06,-56.895,20.845,76.852
1.846,6.201,-1.901,1.159,8.133,-5.355,1.247,-7.216,-0.763,0.373,-4.046,2.087,0.869,-0.132,-0.004,-56.76,21.454,81.006
