accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-1.075,-7.35,-7.146,-0.306,-7.946,-5.739,0.037,-0.242,-0.158,4.778,-0.031,0.518,-0.253,0.854,-0.431,-13.017,80.193,81.102
0.752,-7.13,-6.007,-0.168,-7.99,-5.684,0.289,-0.742,-1.127,8.52,-0.296,1.618,-0.266,0.848,-0.434,-13.086,81.335,82.697
2.083,-7.585,-5.897,0.17,-8.058,-5.586,0.534,-0.591,-2.191,10.522,-1.244,2.165,-0.288,0.838,-0.442,-12.349,82.283,82.216
4.467,-8.116,-5.322,0.72,-8.104,-5.476,0.604,0.265,-2.857,11.346,-0.639,1.778,-0.311,0.826,-0.453,-14.65,82.104,81.715
8.348,-8.423,-4.163,1.416,-8.103,-5.339,0.634,0.963,-3.309,10.528,-0.547,2.254,-0.334,0.813,-0.466,-16.116,81.705,81.569
10.695,-9.44,-3.517,2.277,-8.048,-5.12,0.81,1.713,-3.899,10.18,-2.232,3.56,-0.357,0.796,-0.484,-18.959,81.558,81.331
12.079,-8.882,-3.792,3.354,-7.908,-4.732,1.137,3.102,-4.559,8.743,-3.905,4.118,-0.378,0.774,-0.508,-20.389,82.474,81.282
11.968,-8.794,-3.179,4.553,-7.662,-4.091,1.62,4.484,-4.983,6.478,-5.45,3.512,0.392,-0.745,0.539,-21.82,81.425,79.727
12.5,-10.431,-1.657,5.75,-7.292,-3.15,2.158,5.71,-5.186,4.247,-7.365,2.595,0.399,-0.708,0.576,-0.385,40.495,-0.69
12.167,-11.978,-0.713,6.803,-6.807,-1.884,2.744,6.839,-5.117,0.724,-9.816,0.37,0.396,-0.663,0.616,-3.752,40.056,-1.294
11.14,-13.295,-0.677,7.544,-6.256,-0.337,3.103,7.988,-4.509,-1.675,-10.433,-4.494,0.378,-0.612,0.659,-5.73,38.889,-3.813
10.156,-14.858,-0.641,7.878,-5.686,1.331,3.152,8.529,-3.688,-2.18,-9.05,-7.833,0.349,-0.557,0.698,-7.463,36.072,-7.948
7.74,-16.836,-1.573,7.853,-5.092,2.928,3.219,8.09,-3.129,-1.567,-9.692,-6.977,0.317,-0.5,0.732,-9.288,34.572,-11.238
6.127,-16.903,-4.843,7.541,-4.45,4.416,3.409,7.764,-2.868,-1.509,-12.097,-8.874,0.284,-0.441,0.761,-9.839,33.995,-15.878
5.976,-14.937,-6.454,7.027,-3.796,5.69,3.216,7.229,-2.611,-0.61,-10.582,-12.919,0.252,-0.383,0.782,-6.889,30.536,-18.622
6.57,-14.968,-3.943,6.536,-3.221,6.564,2.566,5.365,-2.231,-1.633,-7.146,-12.783,0.228,-0.336,0.794,-5.185,29.138,-21.471
6.306,-16.709,-4.297,6.194,-2.757,7.086,1.94,3.385,-1.84,-0.513,-6.224,-9.212,0.216,-0.303,0.799,-2.058,26.828,-24.725
6.658,-14.509,-7.034,5.83,-2.386,7.516,1.346,3.158,-1.755,-0.551,-6.886,-7.693,0.202,-0.276,0.801,-1.245,24.815,-26.474
5.102,-10.465,-6.019,5.389,-2.158,7.904,0.626,3.31,-1.418,-0.354,-5.112,-5.916,0.182,-0.253,0.802,0.897,23.364,-27.014
5.854,-9.057,-1.929,4.916,-2.091,8.224,-0.115,3.238,-1.006,-0.779,-2.372,-7.107,0.158,-0.236,0.802,1.044,23.192,-27.167
5.428,-9.332,0.015,4.442,-2.187,8.465,-1.016,3.071,-0.909,-2.127,-0.842,-6.361,0.129,-0.227,0.799,3.865,19.89,-28.239
5.162,-7.321,2.174,4.066,-2.387,8.599,-1.682,2.446,-1.087,-2.547,0.126,-2.37,0.103,-0.226,0.792,4.774,20.641,-26.746
4.238,-4.506,1.286,3.781,-2.663,8.648,-2.147,1.976,-1.256,-2.419,0.283,-2.365,0.077,-0.23,0.782,6.593,23.495,-26.852
2.392,-3.067,2.251,3.506,-3.049,8.636,-2.767,1.965,-1.296,-2.009,0.377,-0.757,0.049,-0.239,0.769,7.176,23.119,-25.922
1.582,-2.298,6.364,3.181,-3.521,8.582,-3.258,2.333,-1.401,-2.568,-0.64,0.971,0.014,-0.249,0.754,7.436,23.576,-23.895
1.415,-2.418,6.405,2.782,-4.042,8.49,-3.555,2.939,-1.522,-1.43,-1.36,2.394,-0.027,-0.258,0.735,7.161,25.563,-22.864
1.544,-2.712,7.995,2.352,-4.557,8.359,-3.59,3.35,-1.716,-2.029,0.263,2.414,-0.07,-0.263,0.713,7.892,26.979,-20.731
0.656,-4.209,9.668,1.952,-5.029,8.19,-3.425,3.417,-1.932,-3.377,2.175,3.975,-0.111,-0.265,0.689,9.148,30.345,-19.023
1.393,-5.461,11.009,1.625,-5.455,7.986,-3.186,3.189,-2.028,-4.086,2.378,5.644,-0.149,-0.266,0.663,9.113,31.458,-14.696
0.359,-4.364,10.901,1.284,-5.807,7.798,-2.69,3.254,-1.657,-2.3,3.074,7.16,-0.184,-0.262,0.639,8.562,33.464,-13.837
-1.394,-2.935,12.297,0.951,-6.042,7.666,-1.925,3.133,-1.265,0.476,7.24,5.454,-0.213,-0.253,0.619,8.824,34.227,-9.511
-2.433,-3.172,13.769,0.691,-6.157,7.601,-1.143,2.567,-1.087,-0.553,9.957,4.876,-0.232,-0.242,0.603,7.887,34.271,-7.912
-0.991,-2.844,15.108,0.55,-6.162,7.609,-0.346,1.541,-0.707,0.983,10.457,3.217,-0.24,-0.233,0.594,6.979,35.638,-6.976
1.446,1.082,13.267,0.531,-6.107,7.655,0.174,0.49,-0.303,3.639,6.797,1.8,-0.239,-0.229,0.591,7.478,36.572,-4.591
0.151,3.69,12.613,0.532,-6.018,7.725,0.5,0.159,0.022,5.645,2.478,1.67,-0.235,-0.225,0.591,5.806,37.479,-2.231
