accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.171,-1.666,9.692,0.922,-1.803,9.595,-0.074,0.186,-0.195,0.311,0.681,0.098,-0.034,-0.098,0.691,13.748,22.845,-33.517
1.087,-1.587,9.678,0.879,-1.802,9.6,-0.085,0.282,-0.278,0.222,1.361,0.482,-0.035,-0.096,0.689,16.095,22.366,-33.516
0.986,-1.724,9.656,0.828,-1.779,9.608,-0.067,0.348,-0.415,0.177,2.821,1.868,-0.037,-0.094,0.686,13.489,22.852,-32.475
1.144,-1.863,9.556,0.69,-1.702,9.633,0.047,0.839,-0.636,0.475,5.568,5.293,-0.039,-0.085,0.681,15.085,23.247,-32.774
1.331,-1.75,9.618,0.232,-1.508,9.687,0.402,2.478,-0.932,-0.586,10.145,11.79,-0.049,-0.061,0.674,15.225,25.047,-32.179
1.357,-1.506,9.544,-0.895,-1.135,9.699,1.21,5.787,-1.074,-5.054,13.76,20.745,-0.074,-0.004,0.663,15.472,23.241,-34.566
1.278,-1.42,9.498,-3.002,-0.509,9.322,2.668,10.922,-0.201,-10.34,12.164,27.8,-0.122,0.099,0.65,17.982,22.728,-32.275
1.235,-1.128,9.718,-5.806,0.579,7.882,4.617,16.13,2.497,-14.778,7.55,22.024,-0.186,0.252,0.636,22.922,20.427,-31.438
1.104,-0.445,10.109,-8.008,2.267,5.187,5.824,17.816,6.353,-20.187,6.203,9.404,-0.238,0.423,0.62,29.726,19.124,-27.039
1.008,1.034,11.516,-8.424,4.329,2.543,6.271,13.519,9.631,-22.627,6.454,11.689,-0.238,0.56,0.61,38.838,14.833,-18.872
1.171,3.852,15.005,-7.674,6.104,0.145,5.923,11.479,10.254,-16.864,2.835,13.975,-0.218,0.667,0.595,43.675,4.681,-7.822
-0.35,8.61,21.646,-6.078,7.36,-2.25,3.717,13.996,9.565,-8.019,4.217,5.47,-0.219,0.753,0.57,43.111,-13.463,12.097
-5.981,12.584,30.787,-4.012,8.162,-3.667,1.41,12.154,8.461,-4.837,12.005,1.642,-0.218,0.8,0.549,35.886,-20.529,22.252
-13.527,11.624,37.699,-2.362,8.474,-4.334,0.644,9.352,5.429,-4.171,6.353,2.753,-0.224,0.819,0.528,25.815,-22.768,29.486
-21.086,8.179,30.586,-1.169,8.503,-4.743,0.4,9.594,1.77,2.495,-7.095,2.602,0.259,-0.821,-0.501,18.956,-23.189,32.703
-29.051,8.713,15.146,-0.369,8.419,-5.015,0.143,10.857,-1.49,-0.081,-22.583,-3.236,0.326,-0.806,-0.466,13.144,-26.799,34.865
-32.142,11.344,14.562,0.191,8.363,-5.118,-0.363,9.67,-2.128,-7.913,-39.692,-4.84,0.389,-0.781,-0.433,3.638,-23.228,35.12
-25.635,9.812,14.14,0.544,8.329,-5.148,-0.252,7.228,-1.979,-8.796,-39.622,0.234,0.437,-0.756,-0.405,0.731,-24.359,34.654
-15.002,12.673,2.885,0.59,8.386,-5.049,-0.705,8.347,-4.412,-9.241,-34.538,-1.484,0.503,-0.71,-0.381,-2.019,-25.671,34.949
-9.486,21.464,-2.607,0.257,8.565,-4.768,-1.882,6.744,-5.364,-10.671,-27.891,-3.056,0.563,-0.653,-0.374,-7.524,-24.974,33.191
-6.919,16.211,-2.289,-0.454,8.757,-4.391,-2.139,-3.46,-2.164,-2.191,-15.41,5.77,0.556,-0.644,-0.415,-8.984,-25.533,32.426
1.142,2.742,-2.885,-0.959,8.935,-3.927,-1.61,-7.377,0.237,10.599,-6.56,13.12,0.514,-0.66,-0.465,-7.401,-28.595,31.728
-0.503,-12.972,-8.961,-0.981,9.061,-3.62,-1.104,-1.61,0.034,13.718,-5.506,13.932,0.499,-0.66,-0.482,-1.877,-29.771,31.783
-7.7,-30.368,-10.546,-0.733,9.117,-3.537,-0.463,1.957,0.411,4.726,-6.265,7.464,0.503,-0.653,-0.474,-1.118,-32.776,30.565
-8.205,-30.576,-5.358,-0.517,9.141,-3.514,-0.173,1.568,0.615,-0.829,-2.82,2.569,0.506,-0.65,-0.466,-1.08,-33.119,31.607
-8.614,-25.635,-6.845,-0.519,9.141,-3.514,0.109,-0.578,0.185,0.739,0.032,2.162,0.502,-0.653,-0.468,-2.718,-31.204,31.917
-10.403,-18.962,-8.027,-0.547,9.132,-3.534,0.174,-0.58,-0.056,3.101,0.435,0.821,0.5,-0.656,-0.469,-3.114,-31.497,30.801
-2.658,-6.397,1.25,-0.518,9.124,-3.558,0.081,0.491,-0.047,0.235,0.49,-0.747,0.503,-0.655,-0.466,-3.021,-32.661,31.181
