accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.688,-4.139,7.65,4.563,-3.653,7.875,0.1,0.005,-0.065,0.114,0.143,-0.215,0,0,0,-0.766,30.592,-32.877
4.692,-3.9,8.303,4.63,-3.628,7.846,0.097,-0.003,-0.07,-0.021,0.178,-0.475,-0.182,-0.258,0.048,-2.556,30.875,-33.151
4.934,-3.852,8.392,4.704,-3.606,7.813,0.088,-0.028,-0.066,0.058,0.166,-0.494,-0.181,-0.262,0.047,-1.39,30.275,-30.215
4.867,-3.663,7.99,4.759,-3.601,7.782,0.058,-0.05,-0.064,0.069,0.062,-0.395,-0.181,-0.265,0.046,0.436,31.155,-30.917
4.731,-3.546,7.578,4.79,-3.6,7.763,0.015,-0.022,-0.056,0.057,0.024,-0.254,-0.181,-0.267,0.046,-1.035,30.606,-32.593
4.834,-3.495,7.439,4.807,-3.603,7.751,-0.01,0.006,-0.052,0.079,-0.035,-0.107,-0.182,-0.268,0.045,-2.325,31.667,-31.406
4.872,-3.572,7.458,4.817,-3.612,7.741,-0.019,0.023,-0.052,0.093,-0.096,-0.064,-0.182,-0.269,0.045,-2.429,31.029,-32.979
4.877,-3.598,7.556,4.823,-3.623,7.732,-0.014,0.008,-0.062,0.126,-0.204,0.072,-0.183,-0.269,0.044,-1.401,31.943,-31.92
4.913,-3.658,7.688,4.827,-3.632,7.725,-0.002,0.017,-0.074,0.145,-0.266,0.129,-0.184,-0.269,0.044,-0.325,30.383,-31.337
4.939,-3.73,7.724,4.828,-3.636,7.723,0.015,0.03,-0.083,0.092,-0.234,0.082,-0.184,-0.269,0.043,-1.439,30.627,-32.169
4.989,-3.857,7.868,4.834,-3.632,7.721,0.038,0.019,-0.087,0.071,-0.161,-0.002,-0.184,-0.269,0.042,-0.833,29.922,-31.412
5.025,-3.938,7.939,4.848,-3.62,7.718,0.052,0,-0.09,0.146,-0.094,-0.007,-0.184,-0.27,0.042,-1.288,30.452,-32.018
4.982,-3.917,7.904,4.866,-3.604,7.714,0.057,0.007,-0.104,0.2,-0.061,-0.09,-0.183,-0.271,0.041,-1.035,30.606,-32.593
4.97,-3.843,7.825,4.882,-3.584,7.713,0.063,0.016,-0.125,0.197,-0.076,-0.004,-0.182,-0.271,0.04,-0.595,32.057,-31.999
