accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-10.379,6.637,2.09,-3.498,8.791,2.578,-0.229,-0.442,-0.347,-0.868,-2.286,-1.137,0.6,-0.095,-0.406,18.097,-31.474,-29.646
-5.787,6.206,0.644,-3.601,8.733,2.634,-0.361,0.021,-0.499,-1.705,-1.205,-1.002,0.598,-0.09,-0.41,18.275,-30.173,-29.083
-2.943,5.356,0.508,-3.753,8.659,2.665,-0.478,0.581,-0.569,-3.379,-0.553,-1.385,0.598,-0.08,-0.411,18.028,-30.487,-28.973
-1.746,4.573,1.379,-3.904,8.58,2.705,-0.644,0.728,-0.46,-5.351,-0.205,-1.896,0.598,-0.068,-0.411,18.843,-30.688,-30.441
-1.872,4.638,2.224,-4.004,8.509,2.781,-0.808,0.609,-0.158,-6.712,-0.06,-1.67,0.596,-0.058,-0.409,20.233,-31.108,-30.36
-3.146,5.275,1.815,-4.061,8.465,2.832,-0.886,1.075,0.246,-6.843,-0.116,-1.297,0.595,-0.047,-0.403,19.775,-28.609,-30.066
-4.303,6.345,1.394,-4.109,8.446,2.819,-0.955,1.977,0.604,-6.43,-0.629,-1.701,0.596,-0.031,-0.388,20.592,-28.813,-31.23
-5.239,7.365,1.583,-4.151,8.441,2.773,-1.099,2.603,0.844,-6.51,-0.999,-2.233,0.599,-0.012,-0.367,21.127,-28.685,-31.026
-7.063,7.947,1.231,-4.165,8.43,2.784,-1.353,2.519,0.986,-6.794,-1.596,-1.058,0.598,0.007,-0.346,21.059,-27.85,-31.58
-9.187,8.224,0.762,-4.135,8.418,2.865,-1.594,2.314,1.177,-6.162,-2.747,0.604,0.594,0.024,-0.325,23.302,-28.505,-29.778
-10.652,8.313,1.066,-4.104,8.415,2.918,-1.647,2.857,1.422,-6.554,-4.326,1.214,0.591,0.044,-0.298,24.121,-28.249,-27.719
