accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.594,-7.458,-7.154,1.542,-9.246,-2.881,0.049,-0.476,0.395,-1.469,2.832,-3.437,-0.109,-0.797,0.568,4.477,51.666,13.858
0.833,-8.04,-2.408,1.419,-9.25,-2.931,0.024,-0.931,0.35,-0.861,2.789,-4.883,-0.106,-0.799,0.568,4.338,53.181,11.829
2.693,-8.863,-6.672,1.337,-9.247,-2.978,0.027,-0.236,0.355,-0.494,3.603,-8.813,-0.108,-0.8,0.567,6.885,53.522,10.994
1.621,-7.455,-7.898,1.257,-9.219,-3.1,-0.411,0.574,0.599,-0.865,5.005,-11.616,-0.117,-0.803,0.562,5.83,51.591,12.897
0.081,-6.469,-6.335,1.131,-9.14,-3.369,-1.128,0.241,0.73,-1.186,4.404,-13.416,-0.127,-0.81,0.551,7.941,53.639,9.113
0.565,-6.51,-7.829,0.926,-8.997,-3.791,-1.832,-0.986,0.665,-2.263,2.242,-14.774,-0.13,-0.822,0.535,7.845,53.458,11.369
0.85,-5.688,-11.806,0.604,-8.761,-4.364,-2.656,-2.291,0.651,-3.124,-0.662,-15.771,-0.128,-0.84,0.514,7.639,52.641,11.751
0.397,-4.252,-14.729,0.087,-8.391,-5.075,-3.709,-3.716,0.867,-2.971,-5.817,-15.362,-0.12,-0.863,0.486,9.294,52.678,14.163
-0.05,-4.776,-16.8,-0.785,-7.835,-5.845,-4.855,-5.625,1.501,-3.288,-13.237,-14.704,-0.11,-0.887,0.449,9.836,52.8,14.973
-1.331,-6.809,-18.588,-2.211,-7.037,-6.462,-5.871,-8.319,2.716,-1.908,-20.046,-13.125,0.096,0.906,-0.405,9.027,51.03,15.543
-2.514,-9.51,-20.178,-4.123,-5.95,-6.616,-6.588,-10.709,4.128,-0.036,-25.522,-12.09,0.082,0.911,-0.351,11.041,50.044,18.822
-2.883,-14.346,-20.52,-6.247,-4.596,-6.002,-6.91,-12.726,5.465,6.36,-31.165,-10.328,0.069,0.895,-0.288,15.904,47.234,21.591
-4.094,-21.28,-20.705,-8.1,-3.135,-4.552,-6.549,-13.564,6.211,9.707,-33.996,-9.324,0.059,0.854,-0.22,21.179,42.429,23.189
-4.204,-27.354,-19.836,-9.347,-1.722,-2.417,-5.406,-13.796,6.724,13.579,-33.977,-9.729,0.055,0.788,-0.153,28.673,36.835,23.541
-4.367,-31.773,-19.041,-9.793,-0.513,0.008,-3.96,-13.203,6.499,18.496,-31.296,-10.662,0.057,0.705,-0.094,36.737,30.568,21.765
-0.256,-36.033,-16.685,-9.553,0.329,2.19,-2.86,-11.262,5.222,21.834,-25.263,-8.957,0.058,0.62,-0.046,45.331,21.852,14.24
1.099,-37.328,-14.161,-9.009,0.812,3.787,-2.262,-8.366,3.745,22.073,-18.873,-9.143,0.056,0.551,-0.01,50.507,16.364,2.57
3.67,-35.803,-12.292,-8.429,1.055,4.9,-2.223,-5.963,2.743,23.552,-11.656,-8.581,0.05,0.498,0.021,52.382,11.417,-9.172
8.2,-31.836,-10.654,-7.976,1.017,5.614,-2.761,-3.72,1.602,22.182,-4.148,-3.875,0.034,0.461,0.047,49.403,6.572,-16.893
11.909,-24.921,-6.682,-7.938,0.589,5.728,-3.651,-0.115,-0.103,17.685,0.545,-2.11,0.001,0.456,0.063,46.852,4.538,-28.023
12.83,-18.04,-5.257,-8.219,-0.197,5.347,-4.605,2.599,-1.717,12.624,1.964,-1.94,-0.049,0.474,0.069,43.201,5.475,-32.347
15.016,-10.587,-3.62,-8.462,-1.159,4.819,-5.144,2.944,-2.685,5.932,3.078,6.053,-0.108,0.493,0.069,40.154,3.893,-36.197
14.19,-3.129,1.75,-8.491,-2.156,4.407,-5.019,1.707,-3.299,-2.254,4.304,12.503,-0.167,0.497,0.064,36.794,7.069,-35.631
9.795,1.13,3.584,-8.321,-3.051,4.199,-4.519,0.076,-3.217,-8.616,3.782,13.501,-0.219,0.488,0.06,40.276,15.697,-29.878
4.503,1.769,3.343,-8.085,-3.66,4.172,-3.801,-1.17,-2.036,-9.571,4.659,12.921,-0.258,0.47,0.065,40.248,21.93,-26.399
-2.418,1.935,10.808,-7.942,-3.982,4.153,-3.013,-1.062,-0.752,-6.346,7.11,11.735,-0.284,0.456,0.077,38.676,26.947,-23.434
-10.662,2.169,16.867,-7.928,-4.081,4.082,-2.121,-0.467,0.188,-4.377,7.847,7.032,-0.298,0.451,0.091,37.802,31.599,-21.35
-16.906,0.742,17.684,-7.963,-4.031,4.062,-1.403,-0.52,0.806,-3.209,6.841,2.897,-0.304,0.448,0.107,35.304,35.88,-21.092
