accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.551,-7.51,-3.9,2.335,-8.703,-3.869,-0.062,-0.046,0.11,-0.703,-0.385,-0.238,0.005,-0.835,0.532,-0.972,48.328,28.247
4.211,-9.653,-2.923,2.272,-8.708,-3.896,-0.133,0.012,0.328,-1.404,0.339,-0.591,0.002,-0.836,0.532,0.304,47.743,29.068
3.44,-9.749,-2.732,2.178,-8.713,-3.938,-0.169,-0.158,0.413,-1.825,-0.096,-1.157,-0.001,-0.837,0.531,-0.974,46.516,27.966
2.818,-9.009,-3.546,2.044,-8.722,-3.99,-0.169,-0.334,0.531,-2.74,-0.041,-1.559,-0.004,-0.839,0.53,0.708,47.722,28.642
2.708,-8.595,-3.462,1.875,-8.73,-4.055,-0.229,-0.354,0.677,-4.289,0.398,-1.879,-0.009,-0.841,0.528,1.326,47.005,30.463
2.461,-9.186,-3.689,1.628,-8.738,-4.143,-0.343,-0.435,0.996,-6.892,-0.331,-2.502,-0.017,-0.843,0.526,0.629,47.215,30.27
1.58,-8.892,-4.02,1.281,-8.746,-4.247,-0.388,-0.579,1.422,-9.5,0.593,-3.597,-0.027,-0.846,0.524,0.238,46.916,29.762
0.816,-8.171,-4.398,0.883,-8.727,-4.386,-0.585,-0.418,1.705,-12.011,0.523,-5.583,-0.042,-0.85,0.52,3.799,46.678,30.789
0.304,-8.612,-5.006,0.271,-8.665,-4.584,-0.941,-1.049,2.508,-15.141,-2.29,-5.954,-0.061,-0.854,0.513,4.315,45.169,30.116
-0.742,-8.566,-5.459,-0.591,-8.533,-4.797,-1.177,-1.924,3.484,-15.491,-2.586,-5.638,-0.084,-0.859,0.505,6.078,47.034,30.389
-2.457,-8.133,-5.842,-1.56,-8.285,-5.009,-1.434,-1.907,4.201,-15.182,-5.63,-7.333,0.112,0.862,-0.494,8.971,44.705,30.302
-5.301,-8.87,-6.55,-2.633,-7.86,-5.24,-1.842,-1.611,5.287,-13.654,-10.361,-8.189,0.15,0.863,-0.477,12.669,42.647,31.212
