accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.032,-1.242,8.83,4.431,-1.417,-4.492,0.054,0.286,-0.268,2.636,-0.191,1.581,0.472,-0.711,-0.273,-32.724,-28.877,6.805
3.869,-1.235,8.677,4.444,-1.407,-4.427,0.12,1.029,-0.554,3.142,-0.8,1.337,0.479,-0.705,-0.27,-34.492,-27.112,6.487
3.795,-1.4,8.727,4.455,-1.395,-4.367,0.328,1.565,-0.967,1.392,-1.051,-0.248,0.491,-0.694,-0.264,-32.614,-28.554,6.686
3.972,-1.69,8.876,4.465,-1.38,-4.295,0.3,1.916,-1.185,-0.781,0.131,-3.779,0.506,-0.68,-0.257,-33.078,-27.861,6.395
4.25,-1.716,9.079,4.476,-1.362,-4.084,-0.363,2.562,-1.092,-0.324,-1.497,-5.754,0.519,-0.662,-0.251,-32.587,-29.042,5.894
4.52,-1.525,9.168,4.484,-1.343,-3.684,-0.918,3.87,-1.245,0.238,-5.85,-5.177,0.533,-0.636,-0.241,-31.395,-30.435,5.737
4.63,-1.367,8.885,4.498,-1.326,-3.184,-0.876,5.329,-1.737,-1.043,-8.597,-6.712,0.552,-0.598,-0.224,-33.086,-31.633,4.303
4.613,-1.302,8.77,4.518,-1.31,-2.664,-0.711,5.985,-2.05,-3.51,-10.612,-7.639,0.575,-0.553,-0.205,-29.97,-31.812,2.414
4.678,-1.259,8.797,4.531,-1.297,-2.18,-0.579,5.827,-2.195,-3.355,-13.352,-7.105,0.596,-0.506,-0.185,-30.492,-32.88,-2.867
4.745,-1.156,8.581,4.536,-1.281,-1.725,-0.536,5.27,-2.711,-1.164,-16.093,-1.154,0.615,-0.458,-0.171,-28.966,-35.426,-5.205
4.836,-1.037,8.564,4.542,-1.266,-1.132,-1.033,5.667,-3.828,-0.573,-19.315,7.234,0.633,-0.396,-0.163,-25.494,-35.582,-11.618
4.92,-1.154,8.732,4.555,-1.248,-0.157,-2.425,8.368,-5.176,-6.034,-22.23,12.771,0.646,-0.302,-0.153,-24.458,-37.103,-14.377
4.853,-1.372,9.01,4.576,-1.228,0.955,-3.306,11.928,-5.174,-23.267,-20.022,11.855,0.649,-0.173,-0.125,-20.461,-38.008,-15.337
4.688,-1.386,8.897,4.597,-1.209,1.653,-2.865,11.191,-2.233,-29.104,-8.807,3.014,0.642,-0.064,-0.08,-14.696,-40.831,-17.052
4.522,-1.326,8.732,4.61,-1.195,2.162,-2.468,7.34,-0.054,-29.339,2.241,10.676,0.624,0.002,-0.041,-5.913,-41.006,-22.282
4.482,-1.216,8.6,4.616,-1.193,2.644,-2.72,6.505,-0.383,-27.159,5.759,11.457,0.601,0.063,-0.009,2.556,-39.891,-22.589
4.501,-1.19,8.55,4.616,-1.202,3.083,-2.898,2.894,0.659,-10.829,25.285,2.384,0.579,0.084,0.014,7.292,-38.193,-24.67
4.573,-1.159,8.418,4.617,-1.212,3.638,-2.989,-1.101,1.401,3.747,30.239,9.011,0.557,0.065,0.023,12.19,-39.993,-24.103
4.561,-1.087,8.428,4.62,-1.221,4.233,-3.25,0.753,1.599,10.508,17.823,11.843,0.53,0.058,0.045,13.559,-35.265,-27.301
4.599,-1.108,8.483,4.622,-1.228,4.694,-2.732,3.46,2.479,18.829,18.577,12.14,0.506,0.068,0.089,14.783,-31.87,-28.326
4.676,-1.408,8.641,4.627,-1.233,4.815,-0.893,4.67,2.656,18.255,12.99,5.057,0.496,0.09,0.139,14.572,-32.988,-30.55
4.709,-1.549,8.751,4.641,-1.236,4.697,0.562,3.009,2.35,13.73,5.889,-0.104,0.5,0.101,0.176,14.262,-30.817,-31.178
4.726,-1.429,8.895,4.658,-1.237,4.466,1.402,-0.186,1.525,11.934,1.415,4.363,0.514,0.092,0.189,15.256,-31.219,-30.217
4.752,-1.271,8.916,4.664,-1.235,4.216,1.547,0.257,0.601,8.509,-1.917,3.661,0.526,0.091,0.195,15.291,-29.903,-30.272
4.764,-1.204,8.792,4.659,-1.235,4.02,1.173,2.414,0.459,3.024,-3.348,-3.551,0.532,0.11,0.211,16.402,-31.956,-29.874
4.798,-1.276,8.856,4.657,-1.239,3.883,0.658,2.242,0.556,-0.051,-4.265,-9.253,0.535,0.127,0.226,15.154,-33.054,-27.623
4.81,-1.226,8.883,4.666,-1.241,3.845,0.139,0.223,0.306,-1.439,-4.789,-5.114,0.536,0.128,0.23,15.831,-33.093,-28.027
4.827,-1.003,8.933,4.686,-1.237,3.848,-0.066,-0.808,0.27,2.048,-4.144,-1.988,0.538,0.12,0.228,16.53,-34.81,-25.816
