accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.462,-8.281,-4.86,-2.327,-9.085,-2.867,-0.722,-2.037,-1.659,10.739,0.276,-6.729,-0.012,0.804,-0.574,24.962,40.765,21.802
1.616,-8.473,-5.966,-2.007,-9.108,-3.031,-1.148,-1.828,-2.017,11.633,0.286,-6.647,-0.043,0.808,-0.566,25.076,40.932,21.063
3.984,-8.131,-6.572,-1.557,-9.093,-3.325,-1.648,-1.052,-2.494,11.427,-1.656,-6.787,-0.074,0.815,-0.556,26.039,38.744,19.313
6.39,-7.985,-6.869,-0.976,-9.018,-3.728,-2.093,-0.34,-3.009,10.562,-4.414,-8.464,-0.105,0.824,-0.541,25.655,40.25,19.542
7.575,-8.624,-7.994,-0.252,-8.846,-4.225,-2.61,0.013,-3.704,10.779,-6.068,-9.469,-0.141,0.834,-0.523,23.491,41.721,18.259
8.437,-8.708,-9.565,0.635,-8.517,-4.82,-3.286,0.38,-4.613,9.923,-8.15,-10.742,-0.182,0.844,-0.499,23.257,43.051,18.639
9.648,-8.717,-9.644,1.685,-7.934,-5.512,-4.195,0.747,-5.705,8.65,-13.484,-14.275,-0.23,0.853,-0.467,21.312,43.822,19.905
9.886,-10.654,-10.077,2.883,-6.975,-6.261,-5.4,1.251,-6.984,8.238,-20.923,-17.252,0.284,-0.859,0.424,18.97,44.296,20.207
9.593,-13.367,-12.165,4.085,-5.566,-6.965,-6.637,1.651,-8.12,5.511,-30.204,-21.287,0.342,-0.859,0.368,15.63,45.644,22.162
10.527,-14.892,-13.683,4.866,-3.779,-7.629,-7.752,0.626,-8.245,-0.815,-35.208,-24.92,0.399,-0.854,0.296,11.473,45.537,26.225
10.561,-16.702,-15.581,4.797,-1.865,-8.348,-8.715,-2.143,-6.716,-9.249,-37.22,-25.799,0.444,-0.854,0.205,6.885,45.63,29.509
10.36,-21.533,-19.867,3.776,0.063,-9.05,-9.881,-5.635,-4.095,-17.222,-35.895,-24.972,0.468,-0.862,0.091,0.415,43.697,32.953
11.205,-28.101,-23.695,2.177,2.003,-9.35,-11.053,-7.948,-1.25,-20.992,-39.692,-23.574,0.462,-0.874,-0.039,-8.307,39.267,36.494
9.787,-36.03,-28.577,0.649,3.979,-8.94,-11.956,-8.199,1.078,-20.157,-43.557,-21.297,0.428,-0.879,-0.172,-13.271,33.763,41.02
4.36,-42.327,-33.033,-0.359,5.81,-7.892,-11.901,-7.238,2.938,-18.028,-45.511,-17.507,0.374,-0.873,-0.294,-16.975,22.256,44.154
-4.089,-39.475,-34.778,-0.729,7.293,-6.515,-10.768,-6.521,4.802,-14.702,-45.361,-12.275,0.301,-0.861,-0.398,-14.795,12.173,48.924
-13.13,-35.827,-34.78,-0.701,8.366,-5.068,-9.291,-6.798,5.408,-8.833,-41.5,-11.896,0.217,-0.843,-0.485,-8.675,1.701,51.096
-18.622,-37.512,-33.751,-0.684,9.051,-3.713,-7.639,-9.626,4.795,2.503,-39.526,-14.178,0.122,-0.821,-0.556,6.682,-24.28,44.701
-19.451,-42.435,-31.026,-0.782,9.422,-2.605,-5.246,-13.425,3.358,24.444,-34.259,-7.142,-0.012,0.795,0.605,10.199,-36.121,35.635
-18.416,-43.4,-26.044,-1.228,9.501,-2.098,-1.415,-13.07,-0.13,40.461,-26.849,-1.243,0.072,0.776,0.612,11.604,-43.532,25.804
-15.481,-37.565,-19.24,-1.867,9.27,-2.598,4.027,-11.257,-1.679,41.078,-22.682,-13.74,0.14,0.783,0.564,10.115,-50.273,16.853
-9.572,-32.681,-17.238,-1.522,9.222,-2.969,3.438,-8.312,3.253,40.731,-1.554,-7.771,0.227,0.775,0.532,10.178,-50.677,7.567
1.793,-30.131,-18.033,-0.808,9.287,-3.044,0.109,1.776,2.505,26.788,6.744,-5.645,0.241,0.773,0.543,9.666,-52.063,1.05
23.645,-24.639,-9.802,-0.44,9.333,-2.98,-0.566,1.908,0.964,14.206,-0.3,-3.349,0.239,0.771,0.555,11.957,-52.029,-0.282
45.892,-17.3,-3.352,-0.392,9.356,-2.911,-0.155,-0.476,0.17,8.649,3.4,6.846,0.244,0.768,0.557,11.115,-53.151,1.695
