accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-1.973,2.648,9.067,-2.03,2.637,9.225,0.054,-0.093,0.15,-0.519,0.182,1.495,0.025,0.17,0.684,23.457,7.576,-34.692
-1.935,2.607,9.316,-2.038,2.684,9.209,0.244,0.046,0.214,-2,0.437,3.815,0.026,0.173,0.685,23.347,9.064,-34.291
-2.033,2.536,9.254,-2.097,2.813,9.157,0.616,0.327,0.507,-4.177,1.413,6.084,0.028,0.18,0.688,24.565,9.305,-33.113
-2.035,2.591,9.307,-2.166,3.089,9.052,1.281,0.504,0.955,-5.662,3.366,8.613,0.034,0.193,0.692,24.791,7.98,-34.1
-2.1,2.698,9.575,-2.263,3.573,8.848,2.326,0.837,1.173,-5.719,6.28,11.053,0.047,0.216,0.695,23.175,7.602,-35.472
-2.55,2.821,10.726,-2.547,4.277,8.449,3.684,2.011,1.088,-5.866,7.435,11.491,0.06,0.256,0.695,25.92,7.414,-34.203
-4.049,3.134,13.07,-3.103,5.173,7.731,5.076,3.905,1.026,-5.807,7.844,8.391,0.069,0.318,0.689,25.169,4.822,-33.992
-6.299,4.259,15.352,-3.753,6.158,6.646,6.103,5.342,1.16,-5.488,9.725,5.894,0.076,0.394,0.678,26.91,1.422,-35.007
-7.877,6.524,17.868,-4.251,7.102,5.259,6.857,5.833,1.268,-0.83,9.723,5.809,0.085,0.474,0.661,26.404,-0.545,-33.061
-8.064,9.982,20.219,-4.582,7.888,3.598,7.363,6.083,1.03,3.557,9.735,2.039,0.094,0.555,0.635,33.034,-10.094,-27.594
-8.543,11.928,20.368,-4.704,8.403,1.853,7,6.203,0.8,8.29,9.861,-0.758,0.1,0.629,0.605,34.953,-13.229,-23.109
-9.105,13.343,16.609,-4.678,8.616,0.24,5.685,6.197,0.264,11.803,10.736,-5.732,0.096,0.692,0.576,35.425,-18.748,-18.607
-9.522,16.343,13.037,-4.678,8.568,-0.931,3.267,5.905,-0.964,13.449,10.3,-5.647,0.074,0.736,0.555,37.607,-22.932,-10.075
-5.442,17.428,11.514,-4.884,8.359,-1.56,0.63,5.331,-2.596,11.994,6.796,-0.711,0.031,0.761,0.546,36.839,-22.772,-4.811
-1.444,18.345,5.967,-5.282,8.046,-1.877,-1.35,5.301,-3.799,6.585,1.233,1.179,-0.031,0.771,0.545,38.753,-23.936,0.421
3.136,19.065,1.272,-5.669,7.727,-2.079,-2.655,5.639,-3.846,4.509,-6.695,1.589,-0.1,0.772,0.55,38.925,-22.012,4.672
6.663,20.202,-5.468,-6.022,7.414,-2.223,-3.464,5.635,-3.687,4.556,-14.715,1.952,-0.171,0.764,0.557,39.88,-19.643,9.018
8.296,19.738,-6.672,-6.482,7.003,-2.259,-3.994,4.984,-4.132,1.243,-21.894,4.458,-0.245,0.745,0.564,38.39,-17.438,12.244
6.615,16.003,-2.43,-7.017,6.479,-2.225,-4.165,4.114,-4.148,-4.874,-32.243,6.148,-0.315,0.717,0.57,39.221,-15.689,13.498
0.78,10.075,-0.883,-7.31,6.176,-2.141,-3.308,2.372,-2.107,-0.895,-30.463,3.997,-0.358,0.694,0.577,38.901,-12.735,17.024
-1.678,1.738,-0.68,-7.36,6.208,-1.862,-1.516,-0.577,0.254,2.461,-16.375,3.093,-0.359,0.683,0.589,38.516,-11.075,18.326
-1.939,-6.718,-0.445,-7.263,6.399,-1.573,0.04,-2.056,1.437,5.435,-8.844,0.771,-0.337,0.683,0.599,37.392,-12.17,19.525
-5.648,-14.449,2.057,-7.116,6.592,-1.442,1.135,-2.088,1.541,8.022,-6.047,-1.429,-0.311,0.691,0.601,38.266,-11.078,20.128
-12.213,-25.467,3.821,-6.969,6.742,-1.467,1.582,-1.538,1.166,8.014,-0.01,-2.944,-0.288,0.701,0.598,38.403,-11.241,19.217
-8.416,-24.109,1.794,-6.867,6.823,-1.566,1.343,-0.665,0.586,6.026,3.913,-0.94,-0.275,0.71,0.592,38.591,-12.222,17.188
-5.028,-10.058,1.197,-6.85,6.798,-1.74,0.925,0.407,-0.099,1.552,2.79,1.007,-0.275,0.716,0.585,37.81,-14.479,16.965
-1.894,-2.387,-0.816,-6.866,6.725,-1.948,0.827,0.854,-0.356,-1.197,2.01,2.348,-0.28,0.722,0.576,38.414,-13.681,15.703
0.9,0.551,-2.873,-6.868,6.631,-2.243,0.917,1.406,-0.313,-3.528,-0.335,2.384,-0.288,0.729,0.565,39.589,-14.751,16.328
1.07,6.709,-4.405,-6.839,6.549,-2.55,1.194,1.14,-0.016,-3.533,-2.371,0.927,-0.292,0.738,0.553,37.81,-14.479,16.965
-0.809,10.705,-2.499,-6.818,6.504,-2.716,1.479,-0.238,0.343,-0.729,-2.264,-0.259,-0.285,0.746,0.543,37.944,-12.674,16.951
-5.27,9.56,-0.725,-6.815,6.476,-2.789,1.589,-1.026,0.417,1.025,0.056,-0.716,-0.272,0.754,0.535,38.443,-13.707,18.132
-8.045,8.717,0.405,-6.794,6.437,-2.929,1.405,-0.441,0.263,1.804,0.36,-2.17,-0.264,0.761,0.526,38.373,-12.563,19.576
-10.386,6.287,0.144,-6.773,6.38,-3.098,1.096,0.007,0.118,1.466,-1.529,-3.112,-0.26,0.768,0.516,38.159,-11.559,19.478
-10.367,4.173,-1.621,-6.772,6.325,-3.21,0.935,-0.279,0.125,1.399,-2.669,-3.581,-0.256,0.773,0.509,39.006,-11.79,20.744
-7.537,4.231,-2.971,-6.777,6.281,-3.286,0.875,-0.484,0.142,1.927,-1.602,-3.574,-0.25,0.778,0.503,37.866,-11.215,19.934
-5.777,6.52,-3.5,-6.758,6.24,-3.401,0.758,-0.05,0.068,1.981,-0.187,-3.426,-0.247,0.782,0.496,37.552,-10.544,20.717
-4.975,6.783,-5.092,-6.728,6.193,-3.543,0.482,0.405,-0.067,0.851,-0.03,-3.898,-0.249,0.787,0.49,40.648,-10.24,20.227
-5.287,4.832,-6.201,-6.719,6.156,-3.624,0.18,0.245,-0.124,0.249,-0.542,-3.719,-0.25,0.789,0.487,38.46,-10.252,18.835
-5.344,3.63,-6.778,-6.737,6.129,-3.635,0.007,-0.035,-0.172,0.558,-0.12,-2.22,-0.252,0.789,0.486,39.619,-9.341,19.449
