accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-10.729,-8.032,-22.68,-2.222,-9.549,-0.206,-0.125,-0.253,0.251,-0.1,0.69,0.764,-0.691,0.18,-0.018,0.92,53.342,-11.026
-7.142,-6.814,-12.052,-2.24,-9.543,-0.294,-0.304,0.541,0.079,-0.947,0.639,-1.151,-0.693,0.185,-0.021,0.758,55.341,-11.96
-4.535,-8.54,-5.178,-2.305,-9.525,-0.363,-0.241,0.236,0.309,-1.557,0.301,-2.37,-0.695,0.189,-0.019,2.406,55.38,-10.002
-7.487,-9.392,-9.471,-2.393,-9.501,-0.422,-0.248,0.043,0.419,-1.655,0.071,-1.937,-0.696,0.192,-0.016,0.233,53.697,-9.386
-5.959,-7.917,-3.421,-2.475,-9.475,-0.519,-0.314,0.403,0.394,-2.08,0.768,-3.47,-0.698,0.199,-0.015,0.897,55.484,-10.724
-3.172,-8.894,0.374,-2.553,-9.445,-0.67,-0.479,0.752,0.418,-1.266,1.885,-4.229,-0.701,0.207,-0.016,1.831,54.092,-9.532
-4.288,-10.85,-3.112,-2.639,-9.4,-0.924,-0.855,1.117,0.489,-2.006,1.749,-6.761,-0.706,0.219,-0.018,0.945,53.319,-9.052
-3.855,-10.491,-2.356,-2.773,-9.329,-1.207,-1.26,0.205,0.693,-1.636,0.876,-6.961,-0.714,0.227,-0.012,3.824,56.595,-8.588
-2.33,-8.892,0.558,-2.853,-9.258,-1.523,-1.505,0.141,0.452,0.165,0.652,-5.382,-0.724,0.231,-0.007,5.861,53.159,-7.759
-3.194,-8.935,-1.446,-2.815,-9.184,-1.976,-1.889,1.326,0.064,0.468,0.794,-5.273,-0.737,0.241,-0.012,5.368,52.991,-4.469
-3.869,-9.256,-2.734,-2.716,-9.076,-2.533,-2.27,2.185,0.024,0.795,0.148,-4.013,-0.751,0.255,-0.022,5.13,54.634,-2.397
-4.056,-9.464,-2.36,-2.538,-8.926,-3.171,-2.493,3.241,0.113,2.034,-0.839,-3.371,-0.765,0.276,-0.04,6.102,54.251,-3.107
-4.563,-8.741,-3.991,-2.129,-8.72,-3.95,-2.941,5.221,-0.069,3.878,-2.126,-2.869,-0.78,0.306,-0.073,4.088,54.504,0.699
-3.826,-7.587,-4.901,-1.356,-8.403,-4.87,-3.786,7.156,-0.674,3.691,-3.748,-5.185,-0.795,0.341,-0.122,6.343,53.685,2.339
-4.652,-7.676,-7.688,-0.272,-7.92,-5.777,-4.715,7.566,-1.524,3.986,-7.205,-5.745,-0.811,0.37,-0.174,6.773,53.947,6.187
-4.417,-8.48,-8.171,1.192,-7.237,-6.51,-5.401,8.463,-2.604,4.759,-12.58,-5.57,-0.824,0.391,-0.234,3.558,55.76,10.312
-2.696,-8.633,-6.909,3.014,-6.32,-6.866,-5.771,9.58,-3.835,5.179,-16.129,-5.358,-0.83,0.402,-0.302,1.448,53.865,15.17
