accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
3.728,19.999,-7.738,0.672,9.656,-1.575,0.045,-0.488,0.372,1.465,0.257,-1.36,0.751,0.129,0.153,-14.973,-32.019,-19.202
2.803,17.475,-7.185,0.713,9.641,-1.649,0.233,-0.674,0.301,0.597,-0.779,-2.609,0.754,0.122,0.15,-14.711,-29.906,-17.816
4.008,14.37,-5.564,0.7,9.614,-1.801,0.493,-1.339,0.115,1.423,-1.313,-5.097,0.761,0.114,0.14,-14.752,-29.405,-18.086
4.611,12.912,-3.256,0.635,9.582,-1.99,0.565,-1.927,-0.047,2.383,-0.819,-7.758,0.769,0.102,0.125,-15.854,-30.986,-17.984
3.534,11.44,-2.109,0.539,9.547,-2.176,0.462,-2.194,-0.1,2.079,-0.082,-10.545,0.776,0.09,0.107,-16.156,-30.478,-17.365
2.145,10.029,-2.954,0.416,9.517,-2.33,0.219,-2.628,-0.091,1.696,-0.268,-13.061,0.783,0.074,0.085,-18.219,-31.839,-16.716
1.319,8.976,-4.278,0.248,9.505,-2.401,-0.238,-3.409,-0.107,1.806,-1.141,-14.031,0.787,0.054,0.058,-17.485,-32.545,-16.707
2.131,8.413,-6.919,0.067,9.52,-2.352,-0.769,-4.013,-0.072,3.175,-1.4,-12.938,0.787,0.029,0.027,-17.075,-30.452,-14.247
3.026,8.88,-9.773,-0.115,9.555,-2.204,-1.195,-4.272,-0.111,4.62,-1.069,-12.787,0.783,0.002,-0.006,-18.509,-31.035,-12.886
2.626,9.599,-12.751,-0.327,9.605,-1.952,-1.57,-4.9,-0.245,5.35,-1.297,-11.101,0.774,-0.028,-0.045,-20.955,-30.888,-12.007
2.119,9.402,-15.428,-0.532,9.662,-1.59,-1.921,-5.145,-0.292,4.814,-1.287,-8.273,0.76,-0.059,-0.086,-19.208,-32.326,-11.363
2.059,8.533,-16.474,-0.65,9.718,-1.146,-2.166,-5.129,-0.064,5.262,-1.931,-6.041,0.742,-0.091,-0.125,-21.342,-30.882,-10.216
3.244,8.301,-15.335,-0.689,9.76,-0.655,-2.243,-5.455,0.078,6.736,-3.435,-3.598,0.719,-0.126,-0.165,-22.643,-29.659,-8.867
4.503,8.679,-15.035,-0.681,9.782,-0.155,-2.127,-5.654,0.003,8.201,-3.695,0.16,0.694,-0.162,-0.207,-22.281,-29.024,-8.641
5.016,8.507,-13.094,-0.627,9.782,0.303,-1.845,-5.197,-0.064,9.361,-3.435,3.481,0.668,-0.195,-0.244,-23.192,-31.125,-7.193
4.271,8.574,-9.895,-0.532,9.767,0.705,-1.499,-5.068,-0.063,9,-3.48,6.562,0.643,-0.226,-0.28,-22.491,-31.184,-5.774
4.599,7.975,-7.209,-0.351,9.745,1.04,-1.097,-5.3,0.103,10.797,-3.706,10.122,0.616,-0.261,-0.315,-23.3,-29.329,-4.643
6.036,6.491,-4.264,-0.101,9.72,1.299,-0.746,-4.743,0.301,12.8,-3,13.166,0.59,-0.293,-0.342,-24.051,-30.11,-4.305
7.51,6.223,0.003,0.158,9.691,1.496,-0.519,-3.563,0.429,12.087,-2.529,14.448,0.567,-0.319,-0.361,-25.308,-29.388,-2.531
8.727,6.457,3.788,0.387,9.657,1.665,-0.406,-2.606,0.426,10.202,-1.489,16.089,0.549,-0.337,-0.374,-24.271,-30.605,-2.991
8.463,6.374,7.274,0.564,9.621,1.811,-0.303,-1.483,0.368,8.781,-0.912,16.212,0.535,-0.348,-0.381,-25.235,-30.072,-0.6
10.443,6.105,11.169,0.673,9.593,1.923,-0.145,-0.257,0.263,7.922,-0.776,14.097,0.529,-0.35,-0.381,-24.702,-29.633,1.448
12.699,6.776,14.473,0.714,9.573,2.004,-0.004,0.283,0.071,6.137,-0.349,12.659,0.526,-0.348,-0.379,-25.912,-29.416,3.947
