accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-9.493,8.954,9.678,0.365,9.714,1.291,0.473,0.477,-0.34,-1.369,-3.914,2.486,0.586,-0.301,-0.318,-2.174,-32.578,-25.534
-7.41,6.584,6.204,0.277,9.725,1.234,0.313,0.555,-0.249,-3.786,-3.485,-0.444,0.591,-0.295,-0.316,-0.389,-34.666,-25.845
-3.127,4.188,1.782,0.168,9.728,1.23,-0.001,0.641,-0.313,-4.696,-3.503,-1.457,0.595,-0.288,-0.315,-2.65,-33.379,-24.87
-0.235,3.769,0.01,0.027,9.721,1.292,-0.32,0.915,-0.414,-5.361,-2.388,-0.734,0.598,-0.277,-0.315,0.034,-34.705,-24.751
0.756,4.714,1.892,-0.129,9.703,1.417,-0.582,1.315,-0.395,-6.338,-1.449,1.649,0.599,-0.262,-0.312,-0.528,-36.313,-25.214
-1.001,5.866,3.785,-0.295,9.68,1.546,-0.609,1.795,-0.326,-7.109,-1.525,2.29,0.601,-0.244,-0.307,-1.782,-34.091,-25.005
-3.508,6.28,0.795,-0.498,9.653,1.657,-0.568,2.552,-0.32,-8.557,-2.562,2.634,0.606,-0.22,-0.297,1.335,-34.27,-26.894
-4.528,6.239,-0.225,-0.76,9.621,1.741,-0.538,3.671,-0.347,-10.238,-3.332,3.177,0.613,-0.187,-0.281,2.451,-34.517,-25.911
-5.334,7.331,0.558,-1.104,9.579,1.788,-0.591,5.004,-0.416,-12.798,-4.135,2.953,0.623,-0.143,-0.257,3.993,-35.266,-26.752
-6.467,8.243,3.065,-1.488,9.525,1.795,-0.708,6.134,-0.272,-16.474,-4.79,3.348,0.633,-0.09,-0.225,6.125,-34.587,-25.774
-7.403,8.138,3.833,-1.797,9.476,1.775,-0.936,6.959,0.333,-18.701,-4.47,3.409,0.639,-0.033,-0.182,8.084,-33.711,-26.768
-9.053,7.063,4.286,-1.959,9.441,1.789,-1.369,7.333,1.149,-18.346,-3.942,3.546,0.639,0.022,-0.131,13.55,-33.755,-24.21
-10.994,6.249,4.911,-1.958,9.419,1.902,-1.953,7.606,2.013,-16.034,-3.335,5.723,0.631,0.073,-0.069,16.948,-35.307,-22.53
-13.896,5.389,4.731,-1.824,9.387,2.173,-2.716,7.984,2.824,-12.587,-3.217,8.625,0.612,0.121,0.003,18.263,-34.579,-21.31
-17.952,4.671,5.131,-1.574,9.288,2.725,-3.741,7.478,3.398,-5.076,-4.717,15.952,0.58,0.159,0.079,20.354,-34.901,-18.887
-20.485,4.939,5.172,-1.2,9.076,3.515,-4.264,4.934,3.424,5.972,-8.689,21.692,0.54,0.171,0.144,21.39,-32.336,-18.015
-20.291,5.435,5.323,-0.763,8.778,4.305,-3.863,3.068,3.224,14.335,-13.517,23.518,0.503,0.167,0.197,21.428,-32.834,-18.048
-17.981,6.026,7.614,-0.374,8.453,4.958,-2.888,3.3,3.061,24.988,-15.142,30.722,0.469,0.164,0.249,18.84,-32.983,-19.632
-14.401,6.12,10.786,0.053,8.223,5.344,-1.489,2.728,3.135,28.259,-12.903,24.901,0.45,0.158,0.297,17.796,-32.071,-21.776
-6.642,4.525,18.663,0.544,8.156,5.418,-0.164,2.22,3.319,29.568,-4.038,7.34,0.448,0.153,0.339,18.149,-29.616,-22.028
4.779,0.335,25.187,0.898,8.154,5.374,0.219,1.453,2.174,25.845,6.196,-0.528,0.451,0.149,0.366,18.245,-30.783,-21.344
13.577,-4.807,27.79,1.06,8.195,5.28,0.419,0.39,0.672,16.272,9.289,-0.202,0.457,0.148,0.375,15.71,-32.793,-18.805
