accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
5.2,8.026,-5.576,1.07,9.59,-1.748,0.533,0.701,0.692,-0.689,-2.275,-2.873,0.714,0.282,0.3,-12.651,-34.032,-13.095
5.868,6.651,-6.385,1.235,9.5,-2.095,1.285,-0.867,1.081,-1.365,-2.076,-11.89,0.729,0.274,0.295,-12.766,-34.506,-14.352
4.053,5.859,-5.202,1.354,9.365,-2.576,1.435,-2.774,1.505,-5.37,-1.425,-20.892,0.753,0.255,0.275,-14.464,-33.577,-14.117
1.242,7.999,0.015,1.327,9.209,-3.098,1.228,-5.137,1.716,-8.427,-0.418,-24.159,0.781,0.22,0.238,-14.084,-32.959,-12.373
0.4,7.484,-4.652,1.061,9.108,-3.477,0.399,-6.017,1.003,-8.433,-0.057,-26.428,0.802,0.184,0.19,-17.32,-33.095,-11.275
-0.108,7.595,-14.023,0.614,9.125,-3.539,-1.296,-5.932,0.02,-5.482,-1.198,-33.938,0.811,0.152,0.141,-18.011,-34.084,-6.998
-3.989,8.128,-23.52,0.058,9.226,-3.323,-2.566,-7.121,-0.522,3.167,-4.303,-35.763,0.81,0.114,0.084,-20.122,-32.971,-5.873
-7.068,9.014,-27.332,-0.542,9.329,-2.973,-2.794,-7.947,-0.937,9.908,-10.975,-33.714,0.804,0.072,0.019,-21.075,-34.724,-5.922
-7.341,9.323,-30.009,-1.069,9.387,-2.628,-1.979,-8.94,-0.698,15.273,-14.756,-26.589,0.796,0.021,-0.053,-19.582,-32.538,-3.217
-4.846,8.265,-37.608,-1.359,9.412,-2.393,-0.671,-10.549,0.532,20.694,-15.093,-23.705,0.787,-0.053,-0.128,-19.505,-33.223,-1.134
3.227,5.313,-39.638,-1.242,9.528,-1.962,-0.582,-14.793,2.89,33.622,-15.654,-13.492,0.755,-0.172,-0.219,-19.429,-34.064,-0.125
9.344,-1.259,-36.811,-0.772,9.659,-1.511,-0.144,-15.22,3.944,40.005,-6.697,12.802,0.699,-0.298,-0.302,-20.221,-33.882,3.165
14.166,-5.037,-29.31,-0.128,9.694,-1.48,0.961,-9.316,3.485,39.355,3.544,16.561,0.655,-0.383,-0.336,-18.567,-30.8,14.146
19.297,-5.423,-26.164,0.534,9.674,-1.518,0.705,-3.325,2.726,36.948,1.849,15.81,0.629,-0.426,-0.334,-19.167,-31.14,18.933
32.36,-5.973,-15.485,1.101,9.616,-1.581,0.639,-0.833,2.143,28.384,-0.435,11.161,0.615,-0.45,-0.32,-19.109,-29.843,20.7
41.491,3.038,11.279,1.451,9.547,-1.708,0.824,-1.096,1.352,20.754,1.648,8.984,0.606,-0.469,-0.312,-18.916,-30.519,21.123
43.22,13.314,15.069,1.52,9.502,-1.891,0.99,-1.205,0.21,12.168,2.226,6.301,0.604,-0.481,-0.312,-19.861,-25.342,20.657
37.486,11.605,14.279,1.469,9.476,-2.054,0.828,-0.851,-0.262,5.481,0.6,3.173,0.606,-0.487,-0.314,-20.024,-26.503,22.383
29.494,9.266,9.565,1.457,9.469,-2.096,0.277,0.037,-0.062,-0.301,0.852,1.406,0.608,-0.487,-0.313,-19.229,-26.225,22.467
