accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.589,-3.591,8.454,0.464,-3.274,9.232,-0.025,0.257,-0.611,0.111,0.25,0.391,-0.106,-0.135,0.682,-7.703,31.622,-43.329
0.551,-3.567,8.382,0.457,-3.266,9.235,-0.029,0.246,-0.581,0.027,0.393,0.356,-0.106,-0.133,0.677,-7.828,29.346,-45.627
0.517,-3.438,8.459,0.448,-3.254,9.24,-0.021,0.237,-0.576,-0.175,0.569,0.477,-0.107,-0.132,0.673,-8.2,30.841,-44.487
0.572,-3.318,8.667,0.449,-3.231,9.248,0.027,0.174,-0.568,-0.231,0.682,0.712,-0.107,-0.13,0.669,-8.215,31.165,-43.706
0.673,-3.325,8.856,0.473,-3.19,9.261,0.098,0.063,-0.567,-0.004,1.053,0.671,-0.105,-0.129,0.665,-7.288,29.779,-42.972
0.649,-3.27,8.94,0.577,-3.115,9.281,0.223,-0.345,-0.581,0.157,2.005,0.231,-0.099,-0.13,0.661,-9.013,28.923,-45.297
0.574,-3.086,9.141,0.909,-2.976,9.3,0.343,-1.506,-0.6,1.041,3.885,2.987,-0.083,-0.138,0.659,-8.72,28.886,-43.605
0.562,-2.983,9.364,1.5,-2.729,9.299,0.672,-2.854,-0.684,2.283,5.423,8.236,-0.054,-0.152,0.657,-9.773,28.458,-43.568
0.57,-2.983,9.51,2.34,-2.301,9.241,1.512,-4.322,-0.669,2.08,6.403,10.351,-0.008,-0.17,0.656,-11.006,30.199,-44.757
0.479,-2.835,9.481,3.596,-1.647,8.974,2.666,-6.908,-0.327,2.499,8.695,13.15,0.062,-0.197,0.656,-14.04,29.221,-43.248
0.268,-2.648,9.611,5.415,-0.734,8.143,4.217,-10.547,-0.244,8.608,10.849,15.484,0.168,-0.238,0.651,-18.318,28.185,-44.272
0.213,-2.514,9.86,7.496,0.478,6.305,5.97,-14.206,-1.548,19.483,11.474,16.453,0.308,-0.289,0.62,-25.125,26.79,-43.092
0.464,-2.104,9.836,8.854,2.106,3.652,7.261,-15.184,-5.128,23.986,9.472,15.759,0.46,-0.32,0.552,-29.947,24.744,-38.766
0.728,-1.075,9.409,8.892,4.083,0.651,7.698,-14.657,-9.211,19.993,8.004,12.597,0.605,-0.318,0.446,-42.532,19.707,-32.539
