accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-5.61,8.935,-2.265,-3.575,8.996,-1.57,0.311,-0.148,0.043,0.951,-0.013,0.007,0.355,0.674,0.421,0.703,-37.209,-15.309
-3.848,9.431,-1.997,-3.562,8.995,-1.602,0.202,-0.05,0.07,0.647,-0.362,0.351,0.356,0.674,0.42,1.874,-36.464,-14.859
-3.17,8.875,-1.8,-3.53,9.004,-1.623,0.127,0.011,0.17,0.392,-0.337,0.544,0.358,0.674,0.42,0.406,-38.673,-15.437
-3.85,8.476,-1.946,-3.499,9.017,-1.619,0.115,-0.26,0.185,1.335,-0.025,1.418,0.361,0.672,0.42,1.871,-36.153,-13.016
-4.171,8.71,-1.894,-3.501,9.022,-1.584,0.153,-0.741,0.073,2.106,-0.007,2.269,0.366,0.669,0.417,-0.597,-37.799,-14.09
-3.493,9.026,-1.455,-3.531,9.017,-1.548,0.253,-1.015,-0.038,2.36,-0.542,2.308,0.371,0.664,0.412,-1.089,-38.275,-12.796
-2.574,8.856,-1.542,-3.574,9.004,-1.526,0.387,-1.115,-0.112,3.143,-0.567,2.628,0.377,0.66,0.405,-0.079,-35.532,-13.127
-2.864,8.504,-1.228,-3.65,8.976,-1.509,0.539,-1.338,-0.286,4.313,-0.418,3.83,0.384,0.656,0.396,0.504,-38.029,-14.473
-3.086,8.535,-1.056,-3.8,8.918,-1.485,0.734,-1.783,-0.653,5.605,-0.844,4.964,0.39,0.651,0.382,-0.035,-38,-13.907
-2.112,8.856,-0.177,-4.056,8.812,-1.437,0.977,-2.478,-1.147,6.3,-1.624,5.606,0.398,0.644,0.361,0.281,-36.71,-13.182
-1.341,8.875,0.709,-4.415,8.648,-1.374,1.294,-3.003,-1.684,7.362,-2.514,7.615,0.405,0.637,0.333,-0.328,-37.657,-13.451
-1.113,8.327,0.786,-4.903,8.374,-1.418,2.011,-2.798,-2.544,10.153,-4.547,8.792,0.409,0.636,0.296,-0.299,-37.683,-11.02
-0.369,8.279,1.128,-5.592,7.887,-1.644,2.986,-2.119,-3.95,13.702,-8.994,10.386,0.407,0.646,0.246,1.201,-39.436,-10.266
0.732,8.389,2.349,-6.522,7.046,-1.997,4.011,-1.753,-5.767,15.187,-14.089,11.633,0.397,0.667,0.179,1.556,-38.641,-9.573
1.884,7.889,3.51,-7.595,5.739,-2.356,5.107,-1.869,-7.576,18.273,-16.231,12.964,0.378,0.691,0.09,2.034,-37.379,-6.865
2.339,6.984,4.202,-8.642,3.806,-2.647,6.398,-1.854,-9.583,20.787,-18.62,12.571,0.348,0.717,-0.023,4.865,-38.879,-6.897
3.064,5.904,6.278,-9.312,1.213,-2.825,7.419,-0.992,-11.377,19.783,-24.498,12.719,0.304,0.743,-0.153,8.514,-38.463,-5.664
5.406,3.56,7.42,-9.237,-1.777,-2.772,7.841,-0.024,-12.483,17.549,-33.005,7.399,0.248,0.761,-0.29,13.521,-39.478,-2.147
