accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
2.186,-2.351,8.672,2.094,-2.118,9.343,0.168,-0.218,0.018,-0.012,0.603,-1.644,0,0,0,7.59,32.904,-24.458
2.722,-2.028,9.965,2.229,-2.026,9.333,0.162,-0.215,0.023,0.054,0.626,-1.616,0.005,-0.155,0.69,7.449,29.601,-23.187
2.317,-2.626,11.085,2.354,-1.991,9.309,0.088,-0.185,0.043,0.163,0.399,-1.442,0.011,-0.159,0.69,7.274,31.92,-23.036
1.338,-2.061,10.03,2.457,-1.987,9.283,-0.004,-0.15,0.065,0.27,0.226,-0.956,0.015,-0.163,0.689,7.571,31.262,-25.185
1.913,-1.915,9.127,2.512,-2.013,9.263,-0.063,-0.066,0.081,0.197,0.041,-0.616,0.016,-0.166,0.689,7.581,31.255,-24.425
2.349,-1.786,8.892,2.533,-2.052,9.249,-0.111,-0.027,0.088,0.061,-0.041,-0.421,0.016,-0.168,0.69,7.32,31.261,-23.383
2.473,-1.573,8.514,2.531,-2.086,9.242,-0.148,-0.047,0.093,-0.023,-0.048,0.138,0.015,-0.169,0.69,8.238,31.541,-24.352
2.65,-1.705,8.394,2.522,-2.117,9.237,-0.133,0.003,0.101,-0.012,-0.039,0.157,0.013,-0.17,0.691,7.976,33.208,-24.406
2.83,-1.843,8.713,2.508,-2.137,9.237,-0.113,-0.023,0.105,-0.145,0.07,0.077,0.012,-0.17,0.691,7.967,31.866,-22.224
2.794,-2.04,8.959,2.499,-2.141,9.238,-0.088,-0.117,0.108,-0.318,0.211,0.184,0.012,-0.17,0.692,9.142,32.3,-23.466
2.667,-2.152,9.096,2.494,-2.139,9.24,-0.059,-0.157,0.124,-0.364,0.244,0.228,0.012,-0.17,0.693,7.372,32.564,-22.07
2.586,-2.198,9.661,2.489,-2.136,9.242,-0.038,-0.114,0.16,-0.273,0.249,0.164,0.012,-0.169,0.694,8.591,30.681,-23.018
2.59,-2.224,9.69,2.492,-2.128,9.243,-0.019,-0.118,0.171,-0.187,0.328,0.064,0.013,-0.169,0.696,7.333,31.248,-22.319
2.444,-2.135,9.611,2.517,-2.122,9.237,-0.003,-0.197,0.156,-0.106,0.25,-0.003,0.014,-0.17,0.697,7.434,31.427,-24.272
2.262,-1.999,9.723,2.557,-2.121,9.227,0.021,-0.28,0.146,-0.134,0.11,-0.071,0.016,-0.171,0.698,8.662,31.348,-24.181
2.212,-1.965,9.773,2.596,-2.122,9.216,0.044,-0.314,0.157,-0.234,-0.004,0.031,0.018,-0.173,0.699,8.897,31.828,-24.278
2.298,-1.958,9.714,2.638,-2.125,9.203,0.063,-0.292,0.18,-0.154,-0.059,-0.224,0.02,-0.174,0.7,6.599,31.647,-24.475
2.387,-1.87,9.611,2.688,-2.13,9.188,0.064,-0.315,0.185,-0.13,-0.051,-0.393,0.022,-0.176,0.702,8.217,31.87,-24.026
2.492,-1.942,9.534,2.752,-2.136,9.167,0.057,-0.389,0.174,-0.098,-0.084,-0.353,0.024,-0.179,0.703,6.564,30.33,-24.42
2.504,-2.078,9.448,2.822,-2.144,9.144,0.054,-0.424,0.168,-0.065,-0.147,-0.167,0.027,-0.182,0.704,7.669,32.06,-23.146
2.444,-2.193,9.536,2.877,-2.152,9.125,0.052,-0.356,0.179,-0.144,-0.129,-0.292,0.029,-0.184,0.705,6.699,28.665,-23.769
2.564,-2.248,9.256,2.925,-2.166,9.106,0.024,-0.276,0.195,0.105,-0.133,-0.279,0.031,-0.186,0.707,7.156,31.448,-24.597
2.633,-2.241,9.053,2.988,-2.183,9.082,0.002,-0.291,0.151,0.341,-0.175,-0.357,0.033,-0.189,0.707,7.758,30.901,-23.221
2.727,-2.277,9.058,3.044,-2.2,9.059,-0.019,-0.291,0.108,0.135,-0.131,-0.317,0.035,-0.192,0.708,8.324,30.693,-22.583
2.83,-2.346,9.213,3.093,-2.221,9.037,-0.038,-0.307,0.115,-0.053,-0.184,-0.043,0.036,-0.195,0.709,7.736,30.919,-24.892
2.803,-2.334,9.058,3.136,-2.243,9.017,-0.035,-0.318,0.127,-0.151,-0.284,0.301,0.038,-0.197,0.709,5.551,31.059,-25.056
3.1,-2.351,9.043,3.195,-2.263,8.991,0.002,-0.385,0.146,-0.16,-0.307,-0.113,0.04,-0.2,0.71,5.803,31.525,-23.637
3.397,-2.408,8.933,3.31,-2.281,8.945,0.02,-0.701,0.154,-0.252,-0.247,-0.426,0.044,-0.205,0.711,6.816,30.64,-24.074
3.246,-2.38,8.943,3.493,-2.297,8.871,0.038,-1.101,0.152,-0.323,-0.338,-0.256,0.051,-0.212,0.712,5.656,31.697,-23.485
3.108,-2.454,9.194,3.724,-2.303,8.775,0.054,-1.343,0.187,0.128,-0.145,0.17,0.061,-0.221,0.712,6.235,31.017,-25.005
3.057,-2.578,9.527,3.923,-2.294,8.69,0.08,-1.102,0.164,0.63,0.146,0.322,0.069,-0.228,0.713,4.718,29.62,-24.315
3.108,-2.622,9.084,4.059,-2.3,8.626,0.062,-0.739,0.156,0.514,-0.142,-0.219,0.075,-0.234,0.713,5.278,31.078,-25.078
3.129,-2.576,8.71,4.193,-2.294,8.563,0.024,-0.745,0.131,0.438,0.42,-0.071,0.081,-0.238,0.713,4.872,31.1,-24.805
3.242,-2.681,8.797,4.353,-2.285,8.485,0.023,-0.92,0.001,-0.052,0.235,-0.197,0.088,-0.244,0.713,2.463,30.597,-25.034
3.931,-2.497,9.132,4.539,-2.279,8.389,0.039,-1.079,-0.032,0.174,-0.17,0.166,0.096,-0.251,0.711,4.123,30.009,-26.309
4.642,-2.2,9.211,4.704,-2.263,8.302,0.055,-0.918,-0.014,0.4,0.218,-0.173,0.104,-0.257,0.71,3.171,31.879,-25.797
4.666,-2.495,8.605,4.852,-2.262,8.217,0.002,-0.795,0.002,0.466,0.114,-0.651,0.11,-0.263,0.709,3.415,30.537,-25.264
4.728,-1.927,8.689,4.988,-2.257,8.136,-0.046,-0.785,-0.028,0.28,0.345,0.028,0.116,-0.268,0.708,2.69,31.238,-24.666
4.398,-2.102,8.478,5.097,-2.263,8.066,-0.075,-0.546,-0.091,0.454,-0.02,-0.816,0.12,-0.273,0.706,0.79,32.852,-25.613
4.817,-2.502,8.749,5.188,-2.277,8.005,-0.154,-0.518,-0.11,-0.015,0.043,-0.185,0.123,-0.277,0.704,1.846,29.81,-24.835
5.212,-2.097,8.32,5.264,-2.296,7.949,-0.19,-0.431,-0.117,0.038,-0.052,-0.12,0.125,-0.281,0.703,1.707,31.323,-26.863
5.425,-2.198,7.748,5.328,-2.326,7.898,-0.242,-0.388,-0.154,-0.421,-0.235,-0.242,0.127,-0.285,0.701,1.015,33.65,-24.324
5.38,-1.963,8.346,5.369,-2.366,7.858,-0.29,-0.334,-0.11,-0.882,-0.259,0.309,0.126,-0.289,0.699,0.018,30.588,-25.078
5.66,-2.332,7.422,5.365,-2.413,7.846,-0.278,-0.089,-0.042,-0.853,-0.412,0.672,0.124,-0.291,0.698,0.504,31.378,-24.831
5.281,-2.282,7.987,5.325,-2.459,7.859,-0.227,0.113,0.037,-0.971,-0.274,0.523,0.121,-0.291,0.698,-0.54,32.599,-24.826
5.411,-2.396,7.995,5.293,-2.493,7.87,-0.162,0.046,0.1,-0.96,0.119,0.713,0.119,-0.291,0.699,0.604,31.711,-25.71
5.013,-2.607,7.813,5.276,-2.513,7.875,-0.087,-0.022,0.13,-0.546,0.29,0.837,0.117,-0.291,0.7,0.488,31.856,-22.975
4.592,-2.672,8.32,5.249,-2.524,7.89,-0.007,0.041,0.184,-0.153,0.279,1.192,0.116,-0.29,0.701,-0.243,32.251,-24.828
4.618,-2.873,8.674,5.205,-2.532,7.916,0.049,0.194,0.219,0.127,0.289,0.557,0.115,-0.288,0.703,-0.365,32.092,-24.696
4.46,-2.782,8.538,5.183,-2.538,7.929,0.076,0.109,0.177,0.179,0.062,-0.225,0.114,-0.288,0.704,-0.569,33.089,-24.036
4.439,-2.423,8.739,5.22,-2.542,7.904,0.102,-0.197,0.138,0.614,-0.303,-0.636,0.116,-0.289,0.705,-0.38,32.414,-23.917
4.839,-2.274,8.873,5.287,-2.542,7.858,0.1,-0.369,0.118,0.865,-0.237,-0.595,0.12,-0.292,0.705,0.455,32.195,-23.714
