accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-1.746,-5.746,8.418,-2.338,-4.157,8.569,0.15,0.05,0.155,-0.277,0.718,-0.768,0,0,0,-13.112,20.938,-28.146
-2.37,-4.901,9.658,-2.512,-4.032,8.579,0.14,0.027,0.141,-0.279,0.68,-0.794,-0.242,-0.064,0.706,-13.133,21.265,-27.821
-2.725,-4.221,9.292,-2.552,-4.018,8.574,0.1,-0.089,0.101,0.029,0.326,-0.851,-0.243,-0.063,0.707,-13.484,22.433,-27.007
-2.811,-3.787,8.519,-2.507,-4.026,8.584,0.081,-0.166,0.095,0.264,0.086,-0.499,-0.241,-0.065,0.707,-12.054,21.362,-27.879
-2.923,-3.565,8.239,-2.486,-4.022,8.592,0.064,-0.059,0.115,0.234,0.098,-0.379,-0.24,-0.066,0.708,-13.547,23.262,-26.953
-2.6,-3.814,7.983,-2.483,-4.018,8.594,0.045,0,0.085,0.148,0.073,-0.293,-0.24,-0.066,0.709,-12.784,22.22,-26.511
-2.291,-4.017,8.251,-2.473,-4.011,8.601,0.037,-0.057,0.034,0.086,0.096,-0.208,-0.239,-0.066,0.709,-13.107,21.242,-25.694
-2.282,-3.972,8.315,-2.465,-4.007,8.605,0.018,-0.035,0.005,0.092,0.127,-0.249,-0.239,-0.066,0.709,-12.013,21.016,-26.535
-2.354,-3.974,8.363,-2.465,-3.991,8.612,0.017,-0.026,0.035,0.082,0.252,-0.274,-0.238,-0.065,0.71,-15.741,21.751,-26.932
-2.397,-3.931,8.428,-2.462,-3.964,8.625,0.017,-0.06,0.058,0.039,0.355,-0.172,-0.237,-0.065,0.71,-12.399,22.523,-26.457
-2.375,-3.883,8.363,-2.457,-3.958,8.629,-0.007,-0.046,0.024,0.046,0.173,-0.18,-0.236,-0.065,0.711,-12.524,20.403,-27.834
-2.375,-3.728,8.313,-2.429,-3.957,8.638,-0.018,-0.101,0.008,0.139,0.037,0.09,-0.235,-0.066,0.711,-14.261,23.642,-27.438
-2.409,-3.586,8.404,-2.4,-3.957,8.646,-0.011,-0.118,0.025,0.177,0.057,-0.046,-0.234,-0.067,0.711,-12.766,23.552,-27.933
-2.392,-3.754,8.382,-2.392,-3.956,8.649,-0.026,-0.078,0.023,-0.031,0.106,-0.096,-0.234,-0.067,0.712,-13.141,21.582,-26.433
-2.272,-3.89,8.662,-2.378,-3.949,8.655,-0.029,-0.098,0.009,-0.083,0.111,0.227,-0.233,-0.067,0.712,-11.83,22.16,-26.743
-2.203,-3.866,8.528,-2.356,-3.943,8.665,-0.014,-0.126,0.012,-0.03,0.057,0.262,-0.231,-0.068,0.713,-13.287,23.256,-27.995
-2.402,-3.814,8.473,-2.341,-3.944,8.668,-0.004,-0.112,0.018,-0.07,-0.057,0.062,-0.231,-0.069,0.713,-13.232,22.745,-26.66
-2.442,-3.807,8.813,-2.325,-3.939,8.675,0.011,-0.135,0.019,-0.129,0.032,0.009,-0.23,-0.069,0.714,-13.756,22.604,-25.801
-2.37,-3.859,8.868,-2.321,-3.936,8.677,-0.005,-0.1,0.018,-0.24,0.026,0.005,-0.23,-0.069,0.714,-14.731,21.025,-26.599
-2.397,-3.977,8.677,-2.331,-3.939,8.673,-0.01,0.001,0.024,-0.179,-0.03,-0.07,-0.23,-0.069,0.714,-13.875,22.134,-27.515
-2.44,-3.883,8.631,-2.342,-3.938,8.67,-0.005,-0.011,0.057,-0.142,0.022,-0.18,-0.231,-0.069,0.714,-13.216,22.729,-25.294
