accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-3.295,9.012,0.053,-3.621,9.035,1.193,-0.268,0.21,0.263,-0.361,0.193,0.444,0.452,0.485,0.318,21.593,-32.019,-22.026
-3.754,8.998,0.647,-3.58,9.05,1.206,-0.263,0.468,0.3,-0.371,0.189,-0.148,0.45,0.486,0.324,19.974,-34.053,-22.755
-3.548,8.926,1.317,-3.555,9.06,1.207,-0.266,0.657,0.216,0.151,0.277,-0.013,0.447,0.488,0.33,19.934,-31.895,-23.819
-3.884,8.952,1.662,-3.556,9.058,1.214,-0.266,0.602,0.073,0.104,-0.062,0.263,0.444,0.491,0.334,22.012,-34.019,-22.438
-3.9,9.28,1.93,-3.564,9.053,1.227,-0.286,0.57,0.032,-0.02,-0.328,0.322,0.44,0.494,0.338,20.721,-33.113,-22.476
-3.963,9.18,1.631,-3.571,9.048,1.242,-0.329,0.654,0.052,-0.018,-0.024,0.324,0.436,0.497,0.343,21.179,-32.297,-24.507
-3.931,9.191,1.051,-3.57,9.046,1.267,-0.391,0.669,0.094,0.289,-0.19,0.416,0.431,0.499,0.349,20.959,-32.791,-23.193
-3.386,9.29,1.188,-3.575,9.039,1.295,-0.41,0.685,0.068,0.136,-0.534,0.453,0.426,0.502,0.354,21.997,-32.195,-23.524
-3.433,8.95,1.47,-3.606,9.024,1.315,-0.376,0.714,-0.049,-0.59,-0.418,0.491,0.421,0.506,0.359,22.273,-32.523,-25.348
-3.565,8.677,1.542,-3.657,9.003,1.323,-0.376,0.839,-0.119,-1.273,-0.545,0.237,0.414,0.511,0.363,20.624,-31.946,-23.16
-3.57,8.976,1.559,-3.713,8.979,1.325,-0.431,1.039,-0.104,-1.847,-0.878,0.296,0.407,0.517,0.369,22.755,-33.078,-22.464
-3.261,8.806,1.676,-3.784,8.951,1.318,-0.511,1.372,-0.122,-2.534,-1.046,0.782,0.397,0.524,0.376,24.065,-32.497,-22.925
-3.419,8.454,1.741,-3.92,8.895,1.295,-0.672,1.917,-0.357,-4.442,-1.461,0.796,0.383,0.536,0.384,23.914,-32.32,-23.076
-4.176,8.555,1.798,-4.168,8.79,1.239,-0.889,2.645,-0.781,-8.358,-3.164,0.146,0.361,0.554,0.392,23.723,-29.678,-22.144
-4.908,8.406,1.552,-4.489,8.651,1.085,-1.001,3.792,-0.961,-12.794,-5.63,-0.445,0.332,0.579,0.403,23.471,-29.99,-22.49
-5.538,8.049,1.614,-4.838,8.496,0.757,-1.18,5.663,-0.956,-15.651,-7.969,-0.682,0.292,0.613,0.42,25.783,-29.974,-22.151
-6.297,7.853,2.093,-5.212,8.299,0.355,-1.722,6.858,-1.264,-17.118,-8.933,-1.163,0.241,0.651,0.439,27.441,-30.098,-20.358
-8.342,7.386,2.083,-5.595,8.054,0.022,-2.549,7.004,-1.729,-17.177,-5.592,0.479,0.18,0.683,0.459,30.273,-28.128,-20.901
-12.505,5.581,1.379,-5.926,7.806,-0.336,-3.605,8.217,-1.906,-14.427,-3.226,2.712,0.107,0.711,0.485,32.033,-27.301,-15.996
-17.262,2.981,0.635,-6.178,7.577,-0.776,-4.733,9.858,-2.029,-14.11,-2.401,4.347,0.018,0.734,0.515,34.131,-25.974,-13.606
-20.468,0.491,0.072,-6.356,7.388,-1.09,-5.747,9.787,-2.128,-13.104,-2.494,9.407,-0.076,0.741,0.547,37.106,-25.214,-9.671
-22.312,-0.663,-0.809,-6.49,7.26,-1.159,-6.375,8.481,-1.976,-9.332,-4.756,16.394,-0.162,0.73,0.579,40.271,-21.504,-5.054
-22.767,2.454,0.501,-6.562,7.206,-1.088,-6.643,7.692,-1.552,-3.808,-4.614,22.998,-0.239,0.706,0.611,39.314,-19.014,-0.7
-20.365,4.597,2.375,-6.573,7.213,-0.968,-6.395,7.013,-1.041,2.056,-4.666,24.767,-0.304,0.676,0.638,39.395,-19.087,5.981
