accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.754,1.379,15.666,0.57,0.029,9.79,0.104,-0.032,0.018,0.26,0.142,-0.424,0,0,0,20.282,14.938,-37.508
1.523,-0.345,8.933,0.598,0.094,9.788,0.106,-0.031,0.008,0.047,0.14,-0.415,0.005,-0.031,0,18.605,14.037,-35.732
0.847,-0.598,8.236,0.639,0.108,9.785,0.094,0.021,-0.018,0.158,-0.028,-0.535,0.005,-0.033,0,20.908,12.402,-35.361
0.472,-0.062,10.674,0.641,0.105,9.785,0.077,0.058,-0.025,0.046,-0.097,-0.371,0.005,-0.033,0,19.2,15.152,-35.605
1.139,-0.098,10.494,0.655,0.1,9.784,0.093,0.01,0.024,0.076,-0.146,-0.381,0.005,-0.033,0,21.065,13.724,-36.469
0.869,0.173,10.037,0.685,0.086,9.782,0.086,0.008,0.033,0.2,-0.222,-0.382,0.004,-0.035,0,19.614,11.499,-35.681
0.677,0.24,9.907,0.707,0.082,9.781,0.066,0.026,0.012,0.191,-0.141,-0.369,0.004,-0.036,0.001,19.244,14.496,-36.104
0.823,0.084,9.654,0.726,0.09,9.779,0.054,0.01,-0.002,0.174,-0.033,-0.373,0.005,-0.037,0.001,20.226,13.948,-37.128
0.709,0.012,9.745,0.744,0.097,9.778,0.036,0.001,-0.009,0.151,0,-0.363,0.005,-0.038,0.001,20.436,14.758,-37.053
0.749,-0.043,9.67,0.756,0.101,9.777,0.012,0.013,-0.008,0.141,0.011,-0.322,0.005,-0.039,0,19.725,13.48,-36.594
0.9,-0.134,9.615,0.763,0.101,9.776,-0.006,0.021,-0.001,0.112,0.007,-0.234,0.005,-0.039,0,20.273,13.289,-37.474
0.91,-0.057,9.582,0.766,0.096,9.776,-0.015,0.015,-0.004,0.071,-0.024,-0.142,0.005,-0.039,0,20.612,12.44,-37.204
0.91,0.058,9.536,0.774,0.091,9.776,-0.024,-0.003,-0.016,0.084,-0.016,-0.201,0.005,-0.039,0,20.358,15.91,-36.217
0.902,0.098,9.51,0.783,0.089,9.775,-0.038,-0.001,-0.021,0.13,0.079,-0.133,0.005,-0.04,0,20.508,12.265,-35.555
0.902,0.113,9.522,0.787,0.088,9.775,-0.051,0.025,-0.009,0.14,0.149,0.044,0.004,-0.04,0,19.574,13.657,-36.745
0.879,0.108,9.591,0.789,0.084,9.774,-0.055,0.03,0,0.147,0.119,0.063,0.004,-0.04,0,21.069,13.721,-36.165
0.84,0.072,9.673,0.793,0.077,9.774,-0.053,0.007,-0.016,0.098,0.059,-0.072,0.004,-0.04,0,18.68,14.7,-36.589
0.859,0.074,9.599,0.803,0.068,9.774,-0.052,-0.009,-0.035,0.153,0.002,0.08,0.003,-0.041,-0.001,19.847,13.638,-36.723
0.914,0.168,9.658,0.806,0.06,9.773,-0.038,0.03,-0.036,0.208,-0.015,0.217,0.003,-0.041,-0.001,18.309,14.075,-37.575
0.929,0.237,9.838,0.8,0.052,9.774,-0.026,0.062,-0.018,0.126,-0.064,0.153,0.003,-0.041,-0.001,19.942,12.781,-34.044
0.938,0.204,9.862,0.796,0.046,9.774,-0.007,0.03,-0.019,0.057,-0.106,-0.053,0.002,-0.041,-0.001,21.245,13.213,-36.035
0.893,0.137,9.723,0.795,0.044,9.774,-0.001,0.018,-0.052,0.028,-0.056,-0.124,0.002,-0.041,-0.002,21.408,12.871,-35.895
0.958,0.07,9.879,0.788,0.044,9.775,-0.014,0.035,-0.063,0.009,0.032,-0.097,0.002,-0.04,-0.003,20.584,14.586,-37.206
1.017,0.046,10.027,0.779,0.042,9.776,-0.032,0.055,-0.048,0.046,0.094,0.023,0.002,-0.04,-0.003,21.683,12.544,-37.869
0.929,-0.012,9.972,0.765,0.034,9.777,-0.035,0.074,-0.052,0.01,-0.051,0.003,0.002,-0.039,-0.004,20.546,13.58,-35.306
0.857,-0.06,9.764,0.759,0.023,9.777,-0.03,0.031,-0.073,0.009,-0.172,-0.056,0.001,-0.039,-0.004,18.782,15.187,-36.395
0.826,-0.012,9.687,0.766,0.015,9.777,-0.023,-0.016,-0.099,0.093,-0.137,0.009,0.001,-0.039,-0.005,17.482,12.631,-36.377
0.8,0.077,9.711,0.769,0.01,9.776,-0.019,0.011,-0.104,0.178,-0.098,0.131,0,-0.039,-0.006,20.685,13.416,-36.217
0.828,0.137,9.833,0.748,0.003,9.778,-0.016,0.121,-0.107,0.089,-0.161,0.026,0,-0.038,-0.007,21.098,13.385,-35.883
