accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-1.537,-2.478,9.12,-1.787,-2.743,9.244,-0.14,-0.056,-0.032,-0.039,0.148,-0.314,-0.147,0.085,0.053,4.324,27.203,-44.687
-1.525,-2.473,9.287,-1.774,-2.773,9.238,-0.161,-0.071,-0.05,-0.134,0.207,-0.357,-0.148,0.084,0.053,1.398,28.058,-45.468
-1.631,-2.497,9.239,-1.766,-2.804,9.23,-0.171,-0.036,-0.053,-0.087,0.249,-0.197,-0.15,0.084,0.052,1.52,28.217,-45.599
-1.698,-2.547,9.108,-1.766,-2.836,9.22,-0.182,-0.002,-0.041,-0.131,0.232,-0.146,-0.151,0.084,0.052,2.84,26.974,-45.277
-1.81,-2.571,8.849,-1.779,-2.872,9.206,-0.206,0.031,-0.016,-0.483,0.207,-0.108,-0.153,0.084,0.052,2.304,28.813,-44.279
-1.892,-2.54,8.794,-1.814,-2.907,9.188,-0.222,0.085,0.033,-1.086,0.38,-0.334,-0.155,0.086,0.053,3.348,27.592,-44.283
-1.837,-2.528,8.943,-1.905,-2.92,9.166,-0.194,0.287,0.137,-2.164,0.928,0.868,-0.157,0.09,0.054,3.172,28.099,-44.412
-1.88,-2.576,8.981,-2.126,-2.856,9.137,0.007,0.802,0.363,-4.334,2.187,3.588,-0.154,0.102,0.057,1.936,28.493,-42.964
-2.244,-2.636,9.005,-2.613,-2.653,9.072,0.388,2.025,0.758,-6.611,4.987,6.053,-0.146,0.127,0.062,3.23,29.088,-44.641
-2.88,-2.497,8.758,-3.587,-2.293,8.834,0.805,4.639,1.147,-8.615,8.303,7.891,-0.133,0.179,0.067,3.285,30.077,-45.021
-4.051,-1.965,9.951,-5.102,-1.725,8.196,1.565,8.08,1.685,-11.49,8.582,11.769,-0.112,0.264,0.073,6.554,28.372,-43.819
-6.453,-0.658,12.692,-6.802,-0.872,7.011,2.728,10.611,2.817,-11.841,5.559,13.789,-0.081,0.369,0.082,11.002,27.097,-43.402
-9.237,2.32,15.172,-8.232,0.236,5.325,3.484,11.525,4.172,-11.238,3.369,12.29,-0.04,0.476,0.098,20.456,22.687,-41.898
-12.263,5.971,16.877,-9.147,1.565,3.17,3.696,12.242,5.743,-13.033,2.556,10.669,0.009,0.582,0.125,29.903,18.745,-37.779
-16.784,6.792,20.272,-9.265,3.155,0.618,3.831,13.505,7.812,-13.784,3.774,13.683,0.068,0.681,0.166,40.117,13.76,-33.066
-19.068,4.633,21.237,-8.327,4.699,-2.181,3.626,14.898,9.177,-15.256,3.249,9.754,0.128,0.771,0.213,49.513,5.971,-23.305
-20.169,3.625,18.067,-6.475,5.916,-4.386,2.724,13.875,9.776,-19.6,0.877,9.677,0.184,0.831,0.262,51.512,-2.365,-10.832
-23.159,4.288,14.179,-4.231,6.701,-5.777,2.064,11.65,9.692,-19.301,-2.108,10.05,0.236,0.859,0.305,51.459,-9.95,5.476
-24.229,7.331,14.38,-1.921,7.078,-6.51,1.328,9.743,9.31,-17.963,-4.057,6.196,0.285,0.866,0.342,46.103,-23.424,17.601
-24.78,8.624,7.259,0.224,7.135,-6.724,0.721,7.743,8.971,-16.22,-4.807,7.244,0.333,0.856,0.374,35.643,-30.78,27.931
-27.083,7.714,4.609,2.174,6.901,-6.619,0.439,6.757,8.148,-13.129,-5.963,8.306,0.374,0.835,0.4,24.454,-36.549,32.547
-24.194,5.641,3.369,3.986,6.461,-6.208,0.134,6.941,7.059,-8.496,-6.48,7.083,-0.403,-0.809,-0.427,12.331,-38.96,37.326
-20.176,4.094,-1.302,5.559,5.895,-5.524,-0.031,7.125,5.77,-4.353,-7.142,4.562,-0.418,-0.779,-0.451,0.133,-39.183,38.158
-15.965,3.328,-0.424,6.85,5.35,-4.542,-0.309,7.727,4.121,-1.397,-9.828,1.577,-0.416,-0.747,-0.477,-9.978,-40.19,38.188
-10.685,1.796,0.865,7.9,4.938,-3.062,-0.693,9.645,2.383,-1.869,-15.297,0.587,-0.391,-0.709,-0.512,-17.961,-37.505,34.856
-4.075,0.685,0.199,8.544,4.607,-1.392,-0.54,10.065,1.406,-4.635,-16.958,-2.788,-0.354,-0.668,-0.545,-27.672,-35.367,31.346
1.748,-0.673,-1.501,8.833,4.261,-0.064,-0.165,7.826,1.361,-6.721,-16.126,-4.575,-0.324,-0.631,-0.563,-33.296,-35.449,25.88
6.062,-4.003,-3.368,8.977,3.88,0.736,0.118,4.712,1.418,-6.634,-17.154,-3.92,-0.311,-0.605,-0.567,-39.479,-33.519,20.665
6.644,-9.976,-2.712,9.033,3.602,1.262,0.135,2.948,0.878,-4.56,-14.813,-0.916,-0.303,-0.586,-0.568,-43.565,-31.184,11.394
4.453,-12.057,-4.269,8.968,3.579,1.713,-0.11,2.357,-0.327,-3.579,-9.669,0.358,-0.291,-0.573,-0.576,-45.036,-30.385,6.778
2.538,-11.66,-4.642,8.841,3.753,1.981,-0.363,1.232,-1.361,-2.87,-7.164,0.793,-0.28,-0.566,-0.588,-45.731,-27.014,4.079
2.638,-13.146,-3.16,8.734,4.008,1.957,-0.299,-0.444,-1.722,-1.725,-4.69,2.224,-0.275,-0.57,-0.597,-47.401,-26.88,1.373
4.669,-11.133,0.374,8.631,4.271,1.851,-0.105,-0.901,-1.654,-1.423,-2.718,3.67,-0.271,-0.576,-0.604,-47.104,-27.538,-0.777
5.514,-6.04,2.095,8.53,4.478,1.834,-0.003,-0.274,-1.278,-2.273,-2.569,2.361,-0.266,-0.58,-0.61,-46.208,-30.707,-2.904
6.043,-3.38,2.79,8.465,4.569,1.91,0.029,0.355,-0.571,-2.969,-2.339,0.995,-0.26,-0.579,-0.614,-44.405,-31,-1.566
7.051,-0.663,4.19,8.444,4.585,1.964,0.193,0.405,-0.014,-2.879,-0.808,-0.267,-0.256,-0.578,-0.614,-43.73,-32.538,-0.407
7.233,1.566,5.526,8.431,4.604,1.974,0.218,0.211,0.057,-2.806,0.933,-0.991,-0.253,-0.579,-0.613,-43.048,-32.272,1.64
