accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
14.779,10.484,18.323,3.096,6.868,6.278,0.599,-1.027,-0.826,3.48,-0.137,0.104,0.365,0.216,0.741,1.84,-41.992,-15.524
11.384,12.041,11.43,3.105,6.969,6.162,0.422,-1.02,-0.972,2.055,-2.355,0.316,0.373,0.217,0.732,1.974,-42.152,-16.74
8.509,10.044,7.063,3.085,7.05,6.078,0.269,-0.865,-0.974,0.926,-3.274,-0.185,0.378,0.217,0.723,2.238,-43.819,-16.685
6.663,6.924,6.558,3.099,7.133,5.973,0.238,-1.187,-0.972,0.318,-2.678,-1.191,0.386,0.215,0.713,3.732,-41.786,-15.054
5.246,4.805,6.647,3.166,7.212,5.842,0.171,-1.736,-1.012,0.333,-2.376,-0.932,0.397,0.21,0.7,3.574,-43.108,-13.947
4.092,3.958,6.05,3.203,7.271,5.748,-0.019,-1.553,-1.052,0.792,-2.232,-0.673,0.406,0.205,0.688,3.964,-41.304,-15.306
3.491,4.626,4.925,3.199,7.305,5.707,-0.249,-1.214,-1.06,1.066,-1.988,-0.885,0.411,0.2,0.678,4.813,-43.658,-16.165
3.57,4.997,5.04,3.212,7.312,5.691,-0.473,-1.346,-1.047,1.325,-1.958,-0.757,0.415,0.193,0.667,5.391,-42.064,-14.334
4.063,5.191,5.196,3.279,7.292,5.678,-0.666,-1.763,-1.019,1.991,-2.106,0.085,0.421,0.182,0.655,3.494,-42.264,-15.26
4.329,5.461,4.935,3.416,7.259,5.64,-0.73,-2.231,-0.972,3.681,-2.054,0.632,0.43,0.166,0.642,5,-40.862,-16.71
4.597,5.49,5.04,3.604,7.231,5.558,-0.74,-2.76,-1.071,5.46,-1.81,1.568,0.442,0.147,0.625,3.926,-40.961,-16.347
