accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.192,8.258,1.849,0.483,9.221,3.304,0.086,-0.078,0.077,-1.648,0.409,-0.433,0.322,0.477,0.7,20.415,-39.31,-15.654
-0.484,9.534,1.973,0.544,9.225,3.281,0.158,-0.371,0.307,-3.203,-1.085,1.335,0.326,0.476,0.7,19.704,-37.12,-15.707
-0.975,10.075,1.466,0.67,9.23,3.246,0.282,-0.327,0.71,-4.433,-1.72,2.946,0.332,0.474,0.7,19.957,-36.964,-16.283
0.934,9.663,2.418,0.864,9.236,3.182,0.457,-0.042,1.24,-6.228,-2.416,2.844,0.338,0.473,0.703,18.646,-37.698,-17.047
1.635,8.811,5.102,1.2,9.239,3.061,0.723,-0.227,1.988,-8.053,-3.534,1.619,0.35,0.471,0.707,18.976,-36.572,-16.333
2.126,8.535,5.236,1.739,9.219,2.856,1.063,-0.864,2.897,-8.927,-4.792,1.338,0.372,0.465,0.71,17.793,-38.811,-15.828
1.429,10.42,3.649,2.538,9.132,2.517,1.453,-1.696,4.012,-7.266,-5.485,-1.32,0.406,0.454,0.711,15.617,-38.68,-15.234
-0.005,10.92,3.173,3.536,8.917,2.038,1.631,-2.611,4.843,-2.695,-5.494,-5.025,0.453,0.437,0.708,13.803,-40.034,-16.539
-1.159,9.735,2.909,4.591,8.553,1.391,1.692,-3.813,5.109,1.435,-5.259,-6.628,0.509,0.413,0.697,11.739,-41.084,-14.046
-2.653,8.241,4.652,5.547,8.069,0.546,1.841,-4.944,4.905,3.828,-6.364,-5.282,0.57,0.384,0.676,6.947,-42.426,-14.372
-3.757,7.604,6.225,6.355,7.455,-0.457,2.132,-5.151,4.829,4.819,-8.833,-8.455,0.63,0.356,0.648,1.421,-42.749,-12.863
-5.356,6.903,6.055,6.995,6.689,-1.578,1.877,-5.562,4.898,10.719,-9.041,-17.706,0.691,0.321,0.613,-5.249,-42.65,-13.39
-6.845,5.765,4.7,7.286,5.977,-2.712,0.842,-6.561,3.978,18.799,-9.97,-16.905,0.747,0.282,0.57,-9.92,-41.092,-7.579
-7.183,4.453,4.202,7.26,5.499,-3.636,-0.062,-5.824,2.52,17.563,-11.875,-17.835,0.79,0.248,0.528,-15.32,-41.263,-5.745
-4.733,3.63,1.193,7.191,5.144,-4.242,-1.337,-4.68,2.431,17.437,-10.403,-18.588,0.82,0.211,0.497,-17.256,-38.689,-3.439
0.819,3.366,-3,7.109,4.928,-4.62,-2.767,-4.217,2.541,15.586,-9.742,-15.744,0.842,0.165,0.471,-20.741,-38.985,-1.309
5.983,3.213,-5.25,6.957,4.904,-4.87,-4.062,-4.392,2.183,16.551,-12.286,-11.763,0.857,0.115,0.445,-21.86,-38.274,0.626
9.311,1.611,-4.743,6.681,5.06,-5.093,-5.081,-5.196,1.737,18.137,-15.352,-9.446,0.869,0.062,0.411,-24.615,-37.921,-0.481
11.087,-1.479,-8.906,6.193,5.384,-5.369,-6.056,-6.985,1.544,19.895,-15.546,-7.822,0.88,0.001,0.359,-26.242,-35.861,1.662
17.638,-2.425,-19.266,5.506,5.815,-5.66,-6.644,-8.791,1.649,21.584,-16.408,-7.209,0.885,-0.069,0.289,-26.923,-34.471,-1.027
26.061,-4.013,-19.608,4.75,6.275,-5.851,-7.122,-10.168,2.398,24.529,-20.055,-7.325,0.88,-0.152,0.206,-27.376,-33.943,-1.48
24.856,-6.352,-21.488,3.985,6.796,-5.84,-7.654,-11.748,3.242,34.392,-19.576,1.44,0.858,-0.248,0.111,-28.247,-33.226,-1.651
24.727,-5.188,-22.888,3.443,7.413,-5.419,-8.069,-10.557,3.199,35.642,-17.558,7.739,0.816,-0.333,0.022,-31.009,-30.438,1.06
22.853,-4.704,-20.465,3.393,8.056,-4.445,-9.118,-7.677,3.284,35.713,-18.331,14.257,0.753,-0.4,-0.047,-31.258,-30.444,3.166
23.71,-7.24,-16.774,3.635,8.608,-2.977,-9.844,-5.061,2.531,33.841,-17.771,33.075,0.676,-0.441,-0.104,-32.79,-27.736,5.969
25.048,-10.118,-14.714,3.771,8.931,-1.481,-8.245,-2.361,0.607,21.487,-16.492,40.737,0.612,-0.448,-0.15,-32.819,-27.248,6.761
26.331,-9.95,-13.402,3.709,9.065,-0.481,-4.862,-1.257,-0.539,7.593,-12.337,39.714,0.574,-0.442,-0.183,-32.523,-27.596,6.609
27.327,-10.343,-13.113,3.612,9.117,-0.096,-1.382,-0.595,-0.49,-2.981,-4.754,32.137,0.561,-0.437,-0.197,-32.933,-27.876,4.43
