accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
20.305,5.761,8.097,6.079,5.416,5.466,0.094,-0.381,-0.916,2.012,-1.395,-0.32,0.381,0.276,0.878,-37.804,-4.245,-12.778
17.894,6.766,7.892,6.019,5.502,5.447,-0.033,-0.168,-0.859,1.639,-2.479,-0.811,0.381,0.278,0.876,-37.376,-6.253,-12.584
12.723,4.398,5.244,6.032,5.568,5.365,-0.115,-0.759,-0.838,2.795,-3.737,-0.961,0.386,0.278,0.873,-38.034,-4.883,-13.449
8.911,1.228,3.438,6.141,5.644,5.158,-0.123,-1.739,-0.97,5.481,-3.414,-0.598,0.4,0.277,0.865,-36.839,-7.938,-12.509
9.344,0.134,5.062,6.287,5.765,4.839,-0.114,-2.533,-1.316,7.964,-2.607,-0.727,0.42,0.277,0.853,-38.263,-8.992,-13.457
9.206,0.795,4.197,6.43,5.932,4.431,-0.21,-3.233,-1.708,7.823,-2.757,-1.704,0.444,0.277,0.837,-38.979,-7.838,-8.878
9.026,3.012,5.196,6.587,6.107,3.936,-0.488,-4.075,-1.9,7.704,-3.392,-2.484,0.474,0.273,0.816,-39.417,-7.634,-10.112
8.181,4.101,5.227,6.737,6.266,3.394,-1.02,-4.835,-2.031,8.256,-3.976,-2.676,0.508,0.263,0.79,-38.989,-10.991,-6.976
7.743,3.101,4.712,6.845,6.412,2.865,-1.553,-5.285,-2.101,7.967,-4.789,-0.314,0.541,0.247,0.762,-37.512,-11.797,-1.906
8.909,1.906,4.475,6.935,6.529,2.333,-1.811,-5.598,-1.856,7.029,-5.693,1.075,0.574,0.226,0.731,-36.816,-13.51,0.002
11.71,2.311,4.633,7.038,6.592,1.782,-2.154,-5.962,-1.411,8.083,-5.189,0.172,0.608,0.198,0.696,-36.33,-16.19,0.912
14.355,3.254,4.193,7.122,6.643,1.144,-2.73,-6.97,-1.279,9.688,-5.276,-1.499,0.645,0.161,0.654,-37.015,-17.184,5.798
14.372,3.285,2.809,7.109,6.741,0.442,-3.572,-8.266,-1.495,10.432,-7.32,-0.73,0.682,0.113,0.599,-35.147,-16.187,9.511
14.423,2.837,1.53,6.945,6.899,-0.585,-4.324,-11.235,-1.528,6.72,-11.443,-5.739,0.726,0.049,0.518,-33.049,-18.329,12.41
15.138,2.425,0.79,6.424,7.077,-2.198,-5.497,-17.088,-0.821,11.484,-10.293,-14.434,0.78,-0.056,0.385,-29.129,-21.091,16.171
14.971,1.772,2.617,5.277,7.53,-3.409,-7.198,-19.541,-1.315,32.426,-10.167,-2.303,0.802,-0.174,0.221,-23.346,-24.969,20.912
14.133,0.994,3.465,3.936,8.092,-3.898,-5.859,-16.451,-1.907,26.858,-16.356,18.211,0.794,-0.261,0.074,-15.413,-27.147,23.213
15.304,1.573,1.999,3.251,8.217,-4.252,-2.137,-11.459,0.573,21.164,-13.745,21.12,0.779,-0.331,-0.013,-4.433,-32.291,22.51
17.011,1.554,-0.323,3.216,8.095,-4.506,-0.511,-7.229,2.838,21.015,-1.431,19.529,0.759,-0.393,-0.052,2.957,-35.362,18.782
17.753,-0.378,-0.275,3.214,8.056,-4.576,-0.738,-4.611,1.815,19.774,-0.547,17.099,0.74,-0.431,-0.076,7.544,-35.454,15.347
13.857,-4.353,-6.34,3.152,8.101,-4.54,-0.767,-2.898,0.527,17.304,-3.639,17.424,0.727,-0.45,-0.094,9.769,-36.4,13.483
18.1,-3.005,-16.697,3.181,8.142,-4.445,-0.235,-0.395,0.035,7.373,-1.43,15.62,0.723,-0.452,-0.097,10.829,-36.287,11.906
37.898,-2.361,-5.837,3.349,8.137,-4.33,0.202,1.482,0.277,-2.828,1.147,10.033,0.723,-0.445,-0.085,10.207,-37.224,10.574
