accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-4.164,10.314,0.28,-2.504,9.448,0.793,-0.116,-0.484,0.265,0.029,0.166,1.972,0.122,0.667,0.665,7.185,-40.308,15.01
-3.984,10.638,-2.571,-2.417,9.466,0.846,-0.022,-0.593,0.393,0.349,0.032,3.672,0.129,0.664,0.666,7.269,-41.156,16.779
-3.512,11.116,-2.99,-2.299,9.491,0.894,0.121,-0.777,0.561,-0.357,-0.799,6.528,0.138,0.66,0.667,7.887,-38.712,15.788
-2.967,11.016,-2.035,-2.123,9.53,0.921,0.437,-1.444,0.838,-1.746,-2.551,8.628,0.153,0.655,0.666,6.233,-38.902,12.454
-2.756,10.372,-0.555,-1.882,9.584,0.878,0.997,-2.538,1.063,-1.13,-3.45,8.865,0.18,0.65,0.66,7.091,-39.142,14.479
-2.722,9.845,1.236,-1.653,9.64,0.709,1.721,-3.275,0.923,0.246,-2.836,8.902,0.213,0.647,0.647,7.298,-40.141,14.12
-2.447,9.512,2.756,-1.484,9.686,0.377,2.524,-3.506,0.699,-0.27,-3.974,9.306,0.248,0.648,0.626,6.683,-40.93,14.47
-2.042,9.397,4.509,-1.401,9.705,-0.143,3.572,-4.386,0.379,0.968,-5.82,9.684,0.289,0.651,0.594,6.512,-38.153,18.147
-2.631,8.591,7.413,-1.596,9.635,-0.891,5.011,-6.163,-0.669,2.22,-9.081,9.769,0.339,0.656,0.54,8.043,-38.583,18.391
-3.845,6.869,9.539,-2.269,9.368,-1.807,6.452,-7.465,-2.438,3.245,-13.025,9.129,0.388,0.665,0.461,9.332,-37.675,18.407
-2.988,6.012,9.733,-3.465,8.763,-2.716,7.38,-7.585,-4.567,3.554,-16.917,7.139,0.422,0.679,0.358,10.826,-35.489,21.112
-1.384,6.67,9.601,-5.046,7.686,-3.412,7.754,-7.217,-6.58,2.284,-22.019,3.996,0.436,0.695,0.238,15.524,-32.521,24.281
-1.731,5.559,9.678,-6.727,6.099,-3.704,7.505,-6.629,-8.221,0.715,-23.758,2.487,0.428,0.711,0.108,20.781,-28.094,26.535
-0.407,3.702,9.544,-8.141,4.098,-3.621,6.726,-5.422,-9.358,2.19,-23.946,0.236,0.399,0.725,-0.02,25.203,-21.944,26.569
0.663,0.321,8.9,-8.989,1.824,-3.471,5.428,-3.083,-10.228,8.118,-23.699,-4.631,0.349,0.745,-0.134,31.667,-14.107,26.43
1.049,-3.955,7.379,-9.061,-0.604,-3.703,4.033,0.625,-11.016,11.581,-22.832,-7.917,0.285,0.779,-0.226,36.78,-3.033,24.744
0.232,-8.516,4.535,-8.207,-2.871,-4.536,2.739,4.915,-11.007,11.382,-21.051,-12.693,0.22,0.826,-0.291,38.593,6.612,21.78
-2.502,-14.729,0.759,-6.612,-4.695,-5.514,1.724,7.066,-10.315,14.593,-19.747,-11.429,0.159,0.869,-0.335,35.254,16.4,20.845
-5.61,-18.023,-0.996,-4.602,-6.206,-6.04,1.936,6.373,-10.476,15.322,-25.251,-10.282,0.091,0.894,-0.376,29.233,26.01,21.657
-5.413,-20.118,-3.146,-2.391,-7.433,-5.934,3.08,4.978,-11.107,8.59,-32.156,-8.682,0.013,0.896,-0.425,9.514,36.998,21.469
-0.23,-22.005,-7.855,0.039,-8.22,-5.347,4.43,6.309,-10.87,-1.575,-31.269,-12.054,-0.051,0.877,-0.476,-0.731,37.808,21.924
3.196,-23.391,-11.343,2.428,-8.466,-4.313,4.906,8.888,-9.541,-7.672,-30.883,-21.286,0.089,-0.844,0.521,-8.351,39.006,16.692
3.778,-23.712,-16.896,4.186,-8.316,-3.081,4.508,7.778,-7.581,-9.688,-25.866,-19.304,0.114,-0.803,0.555,-18.73,36.932,9.792
8.447,-24.112,-16.556,5.26,-8.02,-2.044,4.193,4.398,-5.648,-11.241,-14.36,-15.74,0.14,-0.765,0.58,-23.64,34.657,4.681
11.008,-31.067,-15.943,5.845,-7.77,-1.281,3.278,2.717,-3.391,-7.861,-5.584,-12.458,0.157,-0.735,0.598,-29.106,28.802,-1.639
6.316,-41.161,-14.327,6.068,-7.672,-0.697,2.383,2.195,-1.275,-4.717,-0.148,-9.709,0.16,-0.714,0.614,-30.818,27.161,-7.967
