accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-5.339,7.853,-2.339,-5.44,7.785,-2.444,0.133,-0.128,0.082,0.964,-0.389,-0.472,0.411,0.675,0.246,38.742,-20.663,16.731
-5.198,7.968,-2.6,-5.42,7.793,-2.463,0.182,-0.111,0.139,1.483,-1.119,-0.013,0.414,0.674,0.245,37.099,-22.212,17.097
-4.796,7.923,-2.657,-5.387,7.804,-2.5,0.29,-0.064,0.224,1.887,-2.097,1.015,0.417,0.674,0.245,36.778,-23.502,16.069
-4.887,7.683,-2.576,-5.349,7.822,-2.526,0.506,-0.437,0.389,2.052,-3.013,2.064,0.423,0.671,0.242,36.929,-21.712,17.575
-4.767,7.504,-2.72,-5.306,7.852,-2.522,0.829,-1.153,0.624,3.501,-3.616,3.218,0.435,0.663,0.235,35.989,-21.973,16.722
-4.401,7.288,-2.882,-5.269,7.89,-2.482,1.125,-1.881,0.779,5.66,-4.242,5.031,0.451,0.651,0.224,36.443,-20.691,17.458
-3.857,6.558,-2.439,-5.266,7.92,-2.389,1.447,-2.782,0.823,6.673,-5.046,6.87,0.47,0.633,0.208,37.456,-23.233,17.812
-3.409,5.576,-1.443,-5.296,7.944,-2.239,1.829,-3.739,0.885,6.48,-5.903,9.835,0.493,0.609,0.185,36.879,-23.015,16.263
-3.194,4.659,-0.414,-5.342,7.966,-2.042,2.284,-4.67,1.02,5.23,-6.992,12.816,0.52,0.578,0.154,36.769,-21.835,14.517
-1.686,4.058,0.752,-5.374,8.005,-1.795,2.745,-5.712,1.326,2.65,-8.29,14.159,0.55,0.537,0.116,37.891,-22.394,13.808
0.534,3.433,2.617,-5.341,8.093,-1.462,3.107,-7.078,1.738,3.379,-7.071,13.495,0.584,0.484,0.071,37.978,-21.896,12.938
1.58,2.615,4.559,-5.287,8.199,-0.994,3.199,-8.596,1.683,3.15,-4.009,12.842,0.614,0.417,0.016,39.642,-23.105,7.823
1.391,1.731,7.683,-5.242,8.27,-0.54,3.374,-9.045,1.169,-0.466,-0.147,9.365,0.638,0.346,-0.047,39.668,-25.867,3.528
0.132,0.611,10.868,-5.185,8.322,-0.175,3.351,-8.53,0.781,-6.073,6.091,4.911,0.656,0.279,-0.108,37.889,-26.366,-1.053
-2.445,-0.701,12.457,-5.104,8.372,0.146,2.898,-7.648,0.647,-12.426,11.281,3.347,0.667,0.219,-0.163,36.22,-28.662,-8.031
-1.655,0.556,12.117,-5.078,8.383,0.332,2.476,-6.01,0.289,-17.908,9.377,-0.769,0.673,0.173,-0.208,37.148,-28.697,-10.388
-1.813,3.687,11.909,-5.146,8.331,0.533,2.038,-5.655,-0.367,-16.691,5.296,-5.07,0.674,0.134,-0.254,32.803,-29.213,-13.658
-5.385,7.614,8.859,-5.294,8.209,0.87,1.569,-6.141,-1.078,-15.335,2.725,-6.448,0.668,0.098,-0.306,29.027,-31.749,-16.418
-10.963,13.939,4.746,-5.483,8.051,1.135,1.211,-4.618,-1.422,-13.139,0.699,-5.126,0.661,0.074,-0.349,28.52,-32.675,-19.411
-17.286,19.254,3.486,-5.719,7.88,1.17,1.221,-2.248,-1.525,-10.189,-2.202,-3.307,0.66,0.067,-0.376,27.702,-32.779,-20.393
-22.793,17.442,-0.45,-5.98,7.699,1.066,1.313,-1.016,-1.591,-7.591,-2.607,-2.744,0.664,0.068,-0.394,25.626,-32.468,-21.753
-21.68,13.372,-4.554,-6.215,7.529,0.924,1.162,-0.435,-1.431,-6.933,-0.516,-2.803,0.669,0.071,-0.408,25.055,-30.29,-21.49
-20.497,10.729,-5.6,-6.351,7.429,0.802,0.881,-0.138,-0.849,-4.337,1.239,-0.839,0.674,0.073,-0.415,25.096,-31.099,-23.216
-18.507,8.581,-4.015,-6.385,7.404,0.759,0.684,-0.507,-0.257,-2.315,1.459,-0.903,0.676,0.069,-0.42,26.488,-33.176,-22.342
-15.799,5.528,-2.159,-6.346,7.437,0.773,0.456,-0.706,0.19,-1.062,1.392,-1.508,0.676,0.062,-0.424,26.833,-32.219,-21.335
-13.465,4.956,-1.697,-6.264,7.505,0.774,0.215,-0.299,0.499,-0.059,0.838,-0.854,0.676,0.055,-0.423,26.63,-31.223,-20.673
-13.051,6.895,-1.894,-6.176,7.579,0.766,0.101,-0.053,0.571,-0.161,0.404,0.129,0.677,0.051,-0.42,27.127,-32.408,-20.717
-10.602,8.567,-0.048,-6.111,7.631,0.767,0.111,-0.154,0.415,-0.144,-0.074,-0.038,0.677,0.047,-0.419,26.094,-31.508,-21.799
-8.622,8.773,-0.153,-6.071,7.663,0.768,0.104,-0.141,0.254,-0.129,-0.267,-0.232,0.677,0.044,-0.418,25.415,-33.278,-21.828
-7.336,8.744,-0.744,-6.041,7.689,0.742,0.034,0.162,0.216,-0.237,-0.109,-0.097,0.678,0.043,-0.416,25.751,-33.969,-20.787
