accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
8.313,0.991,-6.016,8.364,4.206,-2.92,-0.218,-0.529,-0.026,-0.841,-0.216,-0.477,0.344,-0.728,-0.014,-23.355,-29.871,-11.145
3.658,1.47,-2.047,8.286,4.254,-3.069,-0.473,-1.014,-0.068,-2.1,0.504,-1.932,0.342,-0.734,-0.022,-24.309,-31.624,-11.194
5.708,4.279,0.881,8.133,4.363,-3.315,-1.018,-1.856,-0.163,-4.289,1.009,-2.589,0.338,-0.745,-0.038,-24.522,-28.809,-11.011
11.178,3.812,2.306,7.897,4.527,-3.649,-1.758,-2.875,-0.139,-5.396,0.833,-2.014,0.329,-0.76,-0.063,-24.62,-29.453,-11.975
11.425,3.568,0.41,7.611,4.724,-3.991,-2.464,-3.549,0.054,-4.753,0.433,-0.678,0.313,-0.778,-0.094,-24.074,-29.332,-11.012
8.418,4.104,-2.643,7.293,4.953,-4.295,-3.075,-3.954,0.281,-4.35,0.166,0.278,0.29,-0.797,-0.13,-23.697,-30.524,-9.7
7.759,4.001,-3.38,6.867,5.237,-4.647,-3.613,-4.986,0.35,-4.314,-0.79,0.39,0.262,-0.817,-0.172,-24.883,-27.632,-10.956
8.107,3.579,-2.923,6.226,5.595,-5.109,-4.095,-6.788,0.305,-3.281,-2.37,0.201,0.228,-0.842,-0.221,-24.06,-27.533,-9.668
7.544,4.001,-3.404,5.329,6.033,-5.601,-4.5,-8.65,0.273,-1.097,-3.594,0.21,0.185,-0.867,-0.275,-25.085,-28.448,-10.423
6.201,4.765,-5.006,4.26,6.557,-5.919,-4.915,-9.766,0.348,0.729,-4.804,2.675,0.135,-0.885,-0.333,-26.161,-26.428,-7.784
3.843,5.37,-5.904,3.267,7.148,-5.866,-5.319,-9.029,0.422,0.454,-6.695,4.52,0.084,-0.89,-0.388,-28.445,-26.776,-7.991
2.478,5.346,-5.652,2.523,7.721,-5.495,-5.52,-7.467,0.707,-1.523,-9.038,1.788,0.036,-0.883,-0.439,-30.225,-26.35,-6.281
2.815,5.131,-4.647,1.804,8.281,-4.934,-5.852,-8.07,0.819,-1.867,-8.188,-0.522,-0.017,-0.867,-0.489,-29.076,-24.814,-2.435
2.882,5.078,-3.981,0.896,8.837,-4.156,-6.334,-10.554,0.24,1.296,-6.714,-1.532,-0.077,-0.84,-0.537,-30.273,-24.918,-0.868
2.475,4.389,-4.204,-0.121,9.313,-3.069,-6.543,-12.991,-0.68,6.707,-4.144,-1.08,0.143,0.798,0.576,-29.689,-26.953,1.007
2.856,3.146,-4.836,-0.96,9.603,-1.739,-6.105,-13.772,-1.33,10.798,-0.667,0.287,0.206,0.739,0.598,-28.967,-25.221,4.529
4.144,2.339,-5.298,-1.439,9.692,-0.405,-5.127,-11.671,-1.598,11.134,4.718,5.408,0.253,0.676,0.606,-24.95,-27.802,6.033
4.903,1.621,-3.124,-1.699,9.641,0.574,-3.796,-6.288,-1.637,5.592,9.377,5.742,0.268,0.632,0.61,-24.243,-29.524,8.852
3.637,0.266,-1.192,-2.036,9.535,1.048,-2.288,-1.328,-1.87,-1.745,11.254,-0.689,0.255,0.618,0.613,-18.884,-33.673,10.35
0.917,-1.57,-3.526,-2.519,9.401,1.205,-1.209,0.508,-2.306,-7.287,11.731,-4.968,0.232,0.62,0.61,-15.736,-34.035,9.969
-0.132,-0.225,-5.267,-3.012,9.237,1.331,-0.877,-0.19,-2.399,-10.491,11.132,-4.989,0.213,0.622,0.602,-13.335,-33.369,10.664
2.155,1.748,-5.511,-3.355,9.076,1.591,-1.067,-1.257,-1.802,-10.383,7.859,-0.617,0.203,0.615,0.596,-12.091,-35.583,9.695
6.591,4.748,-4.01,-3.505,8.963,1.886,-1.238,-0.867,-0.739,-9.168,4.337,2.979,0.196,0.605,0.597,-10.625,-37.149,8.638
9.883,8.488,-1.372,-3.476,8.912,2.159,-1.061,-0.922,0.084,-5.052,2.487,3.624,0.195,0.593,0.602,-9.537,-35.712,6.398
9.759,13.978,5.021,-3.369,8.892,2.398,-0.609,-1.537,0.16,0.364,1.611,3.912,0.202,0.58,0.604,-7.04,-38.023,7.344
