accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.551,-9.392,-2.04,-0.093,-9.612,-1.942,0.1,0.292,0.056,0.189,0.064,-0.161,-0.591,-0.5,0.413,13.858,42.493,3.452
0.488,-9.426,-2.016,-0.092,-9.615,-1.926,0.098,0.277,0.051,0.026,0.208,-0.312,-0.592,-0.498,0.412,13.168,44.666,5.069
0.201,-9.435,-2.174,-0.091,-9.617,-1.917,0.059,0.315,0.063,0.19,0.398,-0.348,-0.593,-0.495,0.411,14.255,44.446,3.622
-0.077,-9.502,-2.236,-0.082,-9.618,-1.912,0.04,0.487,0.069,0.71,0.152,-0.351,-0.596,-0.493,0.409,14.355,42.967,2.463
0.194,-9.67,-2.016,-0.051,-9.621,-1.9,0.063,0.783,0.039,1.62,0.056,0.085,-0.599,-0.489,0.404,13.646,43.498,3.354
0.34,-9.622,-2.032,0.036,-9.626,-1.873,0.123,1.476,-0.085,3.085,-0.018,0.86,-0.603,-0.482,0.395,14.539,44.264,3.481
0.16,-9.51,-2.104,0.22,-9.638,-1.797,0.317,2.557,-0.335,4.79,-0.45,1.781,-0.609,-0.47,0.379,14.841,43.912,3.783
0.096,-9.682,-2.131,0.492,-9.659,-1.619,0.752,3.315,-0.675,5.345,-1.046,1.523,-0.613,-0.454,0.357,14.891,43.095,2.666
-0.067,-9.541,-2.265,0.827,-9.681,-1.33,1.198,3.362,-1.065,5.561,-1.105,2.454,-0.613,-0.438,0.336,14.989,45.396,2.838
0.098,-9.352,-2.291,1.25,-9.683,-0.925,1.646,3.432,-1.629,5.79,-1.541,2.778,-0.606,-0.423,0.311,14.061,45.123,3.049
0.627,-9.598,-2.289,1.748,-9.641,-0.397,2.141,3.379,-2.195,5.638,-2.326,2.097,-0.593,-0.41,0.286,15.193,42.743,2.969
1.568,-9.696,-1.841,2.301,-9.529,0.254,2.655,3.156,-2.739,5.156,-3.587,2.538,-0.573,-0.399,0.26,13.957,44.794,3.624
3.122,-9.775,-1.039,2.906,-9.309,1.03,3.242,2.855,-3.334,3.441,-5.239,3.158,-0.544,-0.39,0.233,13.788,45.142,3.027
5.013,-10.221,-0.04,3.552,-8.946,1.88,3.785,2.266,-3.853,3.155,-6.017,3.136,-0.506,-0.385,0.208,12.267,43.597,2.188
5.844,-10.843,-0.119,4.238,-8.403,2.757,4.202,1.787,-4.396,3.932,-6.98,3.15,-0.46,-0.384,0.182,10.805,43.039,1.273
6.4,-10.929,1.104,4.93,-7.667,3.618,4.526,1.454,-4.88,3.665,-8.385,2.341,-0.408,-0.386,0.154,8.827,41.718,-2.321
7.06,-11.377,1.839,5.524,-6.76,4.467,4.684,1.632,-5.128,1.878,-9.704,3.625,-0.352,-0.385,0.124,6.531,42.883,-5.305
7.417,-12.136,1.693,5.858,-5.729,5.389,4.997,2.657,-4.902,-0.105,-9.486,0.947,-0.294,-0.372,0.093,5.061,42.332,-6.83
7.503,-13.307,2.797,5.981,-4.631,6.241,5.234,2.808,-4.362,0.159,-7.937,-5.114,-0.236,-0.355,0.066,2.399,42.561,-12.643
6.414,-14.765,4.212,6.119,-3.473,6.831,5.121,1.539,-4.342,-1.459,-10.436,-1.486,-0.177,-0.347,0.042,-1.236,39.702,-16.934
6.802,-15.203,5.066,6.199,-2.224,7.266,5.364,1.088,-4.54,-2.087,-16.908,2.372,-0.115,-0.341,0.018,-2.794,36.534,-20.018
8.303,-15.646,5.993,6.051,-0.943,7.66,5.675,1.843,-4.168,-1.931,-17.626,-3.783,-0.052,-0.327,-0.002,-3.162,33.63,-24.051
8.772,-16.328,6.089,5.732,0.258,7.953,5.288,2.211,-3.66,-4.823,-13.602,-8.726,0.007,-0.307,-0.02,-3.734,30.064,-26.628
7.628,-16.74,8.275,5.505,1.342,8.004,4.603,1.094,-3.413,-7.731,-10.752,-12.158,0.06,-0.297,-0.037,-7.295,24.71,-29.269
6.009,-15.466,6.572,5.464,2.189,7.844,3.423,-0.273,-2.779,-5.548,-4.477,-14.324,0.101,-0.3,-0.054,-6.72,20.407,-31.503
6.404,-12.773,1.403,5.497,2.672,7.669,1.599,-0.683,-1.906,-5.586,-0.063,-18.066,0.123,-0.307,-0.068,-6.346,15.131,-33.977
4.937,-14.066,5.653,5.587,2.676,7.602,-0.793,-0.765,-0.755,-7.818,3.463,-19.36,0.119,-0.313,-0.079,-7.304,11.263,-36.758
4.405,-19.237,9.982,5.731,2.175,7.655,-3.088,-0.73,0.489,-7.59,2.247,-15.197,0.089,-0.319,-0.085,-6.48,5.768,-36.932
4.398,-18.612,4.228,5.849,1.317,7.761,-4.528,-0.455,1.456,-6.083,1.591,-7.51,0.042,-0.32,-0.087,-7.959,3.723,-37.349
1.142,-13.333,-0.45,5.942,0.315,7.795,-4.888,-0.453,2.044,-3.525,1.086,-0.283,-0.011,-0.32,-0.083,-7.182,2.669,-35.843
-2.047,-9.366,-3.893,5.987,-0.636,7.741,-4.421,-0.456,2.253,-0.481,1.634,7.074,-0.06,-0.319,-0.076,-9.485,4.303,-36.214
0.05,-2.234,-6.287,5.94,-1.394,7.677,-3.347,-0.121,2.136,1.503,2.126,11.03,-0.098,-0.315,-0.067,-8.965,6.258,-37.096
-0.003,2.651,-10.276,5.848,-1.902,7.639,-2.087,0.151,1.752,2.104,2.971,7.929,-0.122,-0.309,-0.057,-9.816,12.393,-35.057
-2.196,6.156,-11.71,5.772,-2.212,7.613,-1.208,0.131,1.252,2.994,2.853,6.9,-0.136,-0.306,-0.05,-8.347,16.414,-34.045
-1.87,4.417,-7.556,5.708,-2.359,7.617,-0.451,0.173,0.8,3.908,1.235,6.328,-0.142,-0.302,-0.044,-9.938,19.638,-33.031
-0.273,2.9,0.199,5.616,-2.372,7.681,0.14,0.515,0.401,3.518,1.108,2.821,-0.141,-0.297,-0.041,-8.037,21.646,-31.522
2.37,1.398,7.451,5.527,-2.319,7.761,0.369,0.596,0.077,2.056,0.694,-0.231,-0.137,-0.292,-0.04,-6.305,24.155,-29.533
5.475,1.001,14.775,5.484,-2.259,7.81,0.369,0.337,-0.035,1.504,-0.236,-1.312,-0.134,-0.29,-0.04,-5.992,25.142,-31.261
7.441,0.733,18.704,5.471,-2.219,7.831,0.299,0.121,0.024,0.971,-0.606,-1.766,-0.131,-0.289,-0.039,-5.36,25.916,-30.243
7.97,1.063,15.591,5.473,-2.206,7.833,0.19,-0.018,0.126,0.564,-0.548,-1.489,-0.13,-0.289,-0.037,-4.272,26.004,-29.543
