accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-8.397,1.25,-1.12,-9.685,1.283,-0.847,0.049,-0.095,-0.047,-1.27,0.153,-0.735,0,0,0,38.542,13.034,-4.083
-8.361,1.121,-0.538,-9.674,1.275,-0.981,0.047,-0.106,-0.051,-0.51,0.087,-0.611,0.558,0.489,-0.443,39.632,11,-5.508
-9.153,1.044,-1.163,-9.664,1.275,-1.072,0.05,-0.093,-0.036,-0.03,0.046,-0.506,0.561,0.49,-0.441,38.379,13.222,-5.298
-9.96,1.207,-1.47,-9.654,1.289,-1.141,0.044,0.015,0.025,-0.19,0.088,-0.392,0.563,0.491,-0.439,37.743,14.572,-4.341
-10.056,1.317,-1.503,-9.648,1.286,-1.2,0.04,0.067,0.079,-0.538,-0.035,-0.363,0.565,0.492,-0.437,36.768,12.993,-5.139
-9.426,1.262,-1.515,-9.645,1.266,-1.24,0.05,0.027,0.067,-0.636,-0.156,-0.328,0.565,0.493,-0.437,38.461,10.408,-4.884
-8.954,1.224,-1.496,-9.648,1.232,-1.252,0.075,-0.044,0.046,-0.633,-0.276,-0.234,0.565,0.494,-0.438,38.142,12.897,-4.277
-9.146,1.283,-1.451,-9.652,1.2,-1.25,0.11,-0.115,0.091,-0.422,-0.399,-0.221,0.565,0.494,-0.44,36.661,12.82,-3.793
-9.567,1.169,-1.487,-9.653,1.191,-1.253,0.13,-0.08,0.121,-0.094,-0.295,-0.169,0.566,0.494,-0.441,38.353,11.896,-4.483
-9.742,1.039,-1.499,-9.65,1.199,-1.268,0.149,0.045,0.165,-0.305,-0.189,-0.07,0.567,0.493,-0.441,37.166,13.286,-4.024
-9.809,0.896,-1.424,-9.645,1.224,-1.283,0.191,0.07,0.247,-0.288,-0.203,0.009,0.569,0.491,-0.441,36.839,12.157,-4.434
-9.642,0.747,-1.415,-9.642,1.232,-1.301,0.236,0.096,0.242,-0.306,-0.4,0.057,0.571,0.49,-0.441,37.572,11.296,-5.499
-9.321,0.843,-1.367,-9.64,1.23,-1.317,0.307,0.066,0.259,-0.53,-0.591,-0.007,0.573,0.489,-0.442,39.124,12.35,-5.301
-9.553,0.96,-1.285,-9.638,1.232,-1.328,0.381,0.003,0.325,-0.315,-0.759,-0.033,0.575,0.487,-0.444,38.542,11.223,-4.364
-9.551,0.972,-1.223,-9.638,1.221,-1.338,0.453,0.053,0.36,-0.361,-1.093,0.169,0.578,0.484,-0.446,38.629,10.063,-4.44
-9.582,0.785,-1.194,-9.637,1.208,-1.353,0.58,0.098,0.485,-0.374,-1.586,0.298,0.581,0.482,-0.449,37.753,10.783,-4.915
-9.833,0.596,-1.278,-9.627,1.208,-1.428,0.744,0.219,0.578,0.397,-1.747,-0.157,0.586,0.479,-0.451,39.468,9.839,-3.781
-9.63,0.431,-1.317,-9.604,1.22,-1.566,0.875,0.492,0.612,0.136,-1.585,-0.363,0.594,0.476,-0.451,37.946,8.45,-3.699
-9.687,0.089,-1.125,-9.572,1.274,-1.708,1.019,0.532,0.794,-0.264,-1.291,-0.296,0.604,0.471,-0.45,39.592,8.337,-2.968
-9.706,-0.416,-1.012,-9.531,1.344,-1.878,1.113,0.527,0.871,-0.349,-1.179,-0.886,0.616,0.466,-0.449,39.819,7.013,-3.804
-8.895,-0.582,-1.534,-9.487,1.404,-2.047,1.111,0.508,0.835,-0.964,-1.116,-1.097,0.627,0.46,-0.447,39.337,6.064,-4.82
-9.12,-0.409,-1.872,-9.449,1.481,-2.165,1.133,0.274,0.883,-1.691,-0.749,-1.151,0.637,0.452,-0.447,40.24,6.822,-3.935
-9.496,-0.062,-1.944,-9.42,1.569,-2.231,1.154,0.027,0.915,-1.613,-0.589,-0.987,0.646,0.443,-0.448,39.284,6.883,-4.007
-9.555,0.12,-2.7,-9.395,1.642,-2.28,1.177,-0.046,0.922,-1.902,-0.894,-0.936,0.655,0.433,-0.45,39.374,3.909,-4.06
-10.171,0.247,-3.083,-9.368,1.738,-2.321,1.257,-0.116,1.052,-1.755,-0.9,-0.931,0.664,0.421,-0.453,39.427,3.244,-3.799
-10.932,0.699,-3.268,-9.332,1.853,-2.377,1.3,-0.038,1.141,-1.535,-0.786,-0.8,0.674,0.409,-0.454,39.948,3.387,-4.962
-10.889,0.955,-3.184,-9.283,1.966,-2.475,1.364,0.089,1.182,-1.606,-0.896,-1.254,0.685,0.397,-0.454,40.965,0.841,-4.152
