accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
2.064,-2.444,9.828,1.96,-2.039,9.39,0.021,0.132,0.174,-0.629,-0.213,-0.668,0,0,0,6.442,32.312,-23.056
2.827,-2.351,9.888,1.724,-2.065,9.43,0.031,0.107,0.195,-1.081,0.09,-0.74,-0.013,-0.138,0.695,7.744,31.241,-23.18
2.413,-2.181,10.602,1.465,-2.063,9.475,0.014,-0.068,0.259,-1.607,0.312,-0.974,-0.022,-0.128,0.699,8.052,30.884,-22.421
2.279,-2.104,10.367,1.201,-2.017,9.522,-0.031,-0.198,0.287,-1.965,0.611,-0.722,-0.03,-0.117,0.702,7.027,29.967,-23.177
2.1,-2.475,9.86,0.943,-1.977,9.559,-0.085,-0.136,0.258,-2.069,0.61,-0.452,-0.037,-0.106,0.706,6.914,31.458,-23.079
1.539,-2.468,9.718,0.689,-1.973,9.581,-0.103,-0.033,0.222,-2.124,0.404,-0.619,-0.046,-0.097,0.708,7.678,32.072,-23.43
0.785,-2.145,9.467,0.44,-1.968,9.597,-0.109,-0.049,0.169,-2.337,0.439,-0.692,-0.054,-0.088,0.711,8.336,30.856,-21.49
-0.06,-1.867,9.036,0.208,-1.956,9.607,-0.119,-0.081,0.133,-2.451,0.526,-0.622,-0.062,-0.079,0.712,7.532,30.586,-22.333
-0.718,-1.482,9.16,0.058,-1.948,9.611,-0.119,-0.132,0.112,-1.889,0.477,-0.546,-0.067,-0.074,0.714,7.87,29.738,-22.214
-1.101,-1.42,9.359,0.003,-1.94,9.613,-0.125,-0.17,0.1,-0.994,0.496,-0.495,-0.069,-0.072,0.715,7.846,31.728,-22.986
-1.425,-1.599,9.11,0.018,-1.935,9.614,-0.125,-0.215,0.028,-0.333,0.473,-0.399,-0.068,-0.072,0.715,9.337,28.169,-23.12
-1.894,-1.539,8.955,0.086,-1.944,9.612,-0.123,-0.298,-0.092,0.091,0.262,-0.303,-0.066,-0.075,0.714,9.785,29.611,-21.767
-2.244,-1.424,8.957,0.175,-1.972,9.605,-0.128,-0.342,-0.191,0.228,-0.015,-0.155,-0.064,-0.079,0.713,9.21,30.138,-21.169
-1.832,-1.453,8.979,0.234,-2.005,9.597,-0.172,-0.255,-0.255,-0.013,0.009,-0.143,-0.063,-0.082,0.711,8.06,30.876,-21.814
-0.991,-1.417,8.983,0.267,-2.03,9.591,-0.186,-0.132,-0.325,-0.089,0.176,-0.035,-0.063,-0.084,0.709,8.156,31.366,-21.924
-0.316,-1.427,9.043,0.318,-2.045,9.586,-0.158,-0.157,-0.432,0.048,0.183,0.212,-0.062,-0.086,0.706,7.628,29.419,-21.802
0.175,-1.642,9.113,0.383,-2.078,9.576,-0.185,-0.113,-0.522,0.42,-0.105,0.409,-0.062,-0.089,0.702,6.247,31.178,-23.912
0.4,-1.944,9.244,0.456,-2.14,9.559,-0.245,-0.056,-0.561,0.801,-0.526,0.525,-0.062,-0.094,0.698,6.902,31.776,-21.994
0.215,-1.951,9.239,0.547,-2.209,9.539,-0.274,-0.082,-0.583,1.08,-0.716,0.922,-0.062,-0.099,0.693,6.52,31.468,-21.744
0.172,-1.807,9.338,0.639,-2.278,9.517,-0.266,-0.015,-0.629,1.423,-0.829,1.031,-0.062,-0.105,0.688,6.99,32.43,-21.79
0.359,-1.817,9.589,0.724,-2.347,9.494,-0.306,0.092,-0.646,1.748,-0.719,0.863,-0.062,-0.11,0.683,5.849,31.349,-21.957
0.795,-2.143,9.8,0.816,-2.418,9.469,-0.403,0.036,-0.615,1.786,-0.439,1.292,-0.062,-0.116,0.677,5.42,33.513,-21.23
1.25,-2.631,9.931,0.898,-2.496,9.441,-0.463,0.008,-0.533,1.601,-0.414,1.504,-0.063,-0.121,0.673,5.157,31.709,-20.621
1.621,-2.902,10.36,0.961,-2.568,9.416,-0.464,0.026,-0.436,1.384,-0.261,1.732,-0.064,-0.126,0.669,4.272,32.437,-21.854
2.059,-3.096,10.504,0.997,-2.615,9.399,-0.414,0.114,-0.371,1.246,0.119,2.098,-0.065,-0.129,0.665,4.953,32.704,-19.958
2.473,-3.067,10.36,0.98,-2.642,9.393,-0.33,0.351,-0.288,1.169,0.356,1.819,-0.067,-0.129,0.662,4.872,32.201,-18.483
2.607,-2.873,10.824,0.936,-2.657,9.393,-0.221,0.515,-0.159,1.429,0.445,1.008,-0.07,-0.127,0.66,4.596,31.911,-20.802
2.511,-2.945,11.073,0.908,-2.663,9.394,-0.114,0.51,-0.097,2,0.358,0.201,-0.071,-0.126,0.658,4.453,32.234,-19.273
