accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
3.16,11.547,5.806,0.536,8.914,4.053,1.506,-1.246,-0.186,1.418,2.215,4.27,0.524,0.137,0.261,19.785,-32.726,-18.475
1.084,10.314,6.781,0.658,9.055,3.707,1.872,-1.894,-0.21,2.32,2.508,4.082,0.543,0.127,0.247,18.13,-32.298,-17.665
-0.23,9.376,9.043,0.781,9.211,3.273,2.233,-2.05,-0.187,2.821,3.028,2.408,0.565,0.117,0.232,16.281,-33.003,-17.863
-1.307,9.539,10.396,0.89,9.356,2.799,2.385,-2.035,-0.165,2.99,2.638,1.988,0.588,0.107,0.217,16.554,-34.679,-17.05
-0.347,10.709,9.785,0.956,9.48,2.32,2.401,-1.925,-0.262,3.274,2.027,2.78,0.61,0.098,0.202,17.661,-36.728,-17.108
1.968,11.349,8.423,0.979,9.583,1.837,2.383,-2.132,-0.457,4.267,0.926,3.135,0.631,0.088,0.183,16.792,-35.706,-14.827
2.995,11.808,7.889,0.916,9.669,1.36,2.313,-2.626,-0.929,6.094,-0.699,3.796,0.652,0.077,0.159,17.082,-35.739,-13.44
3.625,12.51,5.777,0.662,9.743,0.903,2.249,-2.75,-1.809,6.741,-3.464,4.373,0.67,0.071,0.127,15.987,-37.631,-15.028
3.907,12.287,4.875,0.197,9.793,0.481,2.133,-2.669,-2.769,7.901,-7.167,3.47,0.686,0.071,0.089,15.173,-37.43,-13.56
4.262,11.82,5.177,-0.486,9.793,0.172,1.7,-2.262,-3.793,9.891,-12.411,3.458,0.696,0.08,0.046,16.989,-35.924,-10.88
5.279,10.836,5.035,-1.423,9.703,-0.012,1.205,-1.183,-4.994,10.771,-20.393,5.854,0.7,0.106,0.003,18.677,-34.723,-9.747
7.041,9.302,5.203,-2.625,9.446,-0.215,1.157,0.089,-6.292,9.572,-27.171,5.481,0.699,0.15,-0.042,20.816,-34.204,-9.236
7.424,6.599,5.306,-4.009,8.936,-0.495,1.132,1.002,-7.396,9.164,-30.772,1.202,0.694,0.209,-0.089,23.434,-33.041,-10.158
8.104,2.909,3.965,-5.463,8.104,-0.81,0.807,1.6,-8.289,9.011,-32.28,-1.388,0.681,0.278,-0.138,26.323,-29.774,-8.934
9.395,-2.406,3.635,-6.81,6.956,-1.185,0.611,2.105,-8.689,7.632,-31.271,-0.592,0.66,0.352,-0.186,30.774,-25.771,-8.748
9.335,-10.599,5.842,-7.899,5.586,-1.604,0.536,2.231,-8.541,6.065,-28.461,-0.151,0.634,0.424,-0.231,33.453,-17.57,-4.761
6.965,-17.789,5.268,-8.693,4.086,-1.977,0.178,1.986,-8.269,4.943,-26.498,-1.043,0.6,0.491,-0.273,36.108,-11.159,-3.029
5.253,-22.055,0.719,-9.221,2.476,-2.241,-0.445,1.499,-8.283,2.923,-26.027,-1.776,0.556,0.552,-0.312,36.212,-1.46,-0.507
3.778,-24.516,-2.164,-9.475,0.741,-2.419,-1.167,1.025,-8.676,0.201,-26.98,-3.709,0.5,0.611,-0.35,36.955,5.382,3.23
1.211,-24.713,-1.709,-9.33,-1.064,-2.827,-2.061,1.953,-9.301,-0.7,-26.14,-6.978,0.434,0.675,-0.377,35.791,10.22,5
-1.291,-23.26,-1.645,-8.568,-2.836,-3.836,-2.742,4.821,-10.071,1.864,-24.488,-8.645,0.366,0.75,-0.385,33.266,18.767,7.533
-3.079,-22.728,-2.868,-6.982,-4.421,-5.28,-2.411,8.041,-10.619,3.177,-28.175,-8.718,0.301,0.824,-0.381,24.757,39.011,16.193
-5.54,-23.755,-3.833,-4.843,-5.718,-6.326,-0.468,8.681,-10.471,-5.746,-33.803,-12.549,0.241,0.874,-0.382,10.205,49.261,23.656
-8.488,-26.3,-5.928,-3.142,-6.817,-6.311,2.385,4.079,-9.514,-15.795,-32.624,-15.909,0.175,0.889,-0.41,-2,52.823,25.363
-9.282,-27.119,-9.579,-1.641,-7.703,-5.844,3.272,0.521,-10.355,-22.352,-31.603,-20.031,0.088,0.889,-0.447,-14.111,54.294,21.31
-6.057,-27.109,-12.191,0.209,-8.191,-5.388,2.849,0.458,-11.91,-21.928,-26.883,-15.966,0.013,-0.88,0.475,-22.855,47.609,19.83
-3.333,-32.298,-13.642,1.84,-8.325,-4.845,3.434,0.477,-10.4,-25.988,-18.023,-17.062,0.099,-0.859,0.5,-30.981,46.683,15.622
-10.341,-40.972,-18.55,2.631,-8.335,-4.447,3.112,-1.255,-6.221,-25.044,-9.342,-15.714,0.158,-0.838,0.519,-38.132,45.834,14.079
-18.838,-43.981,-22.022,3.119,-8.281,-4.226,1.679,0.035,-3.544,-21.973,-1.126,-12.495,0.186,-0.825,0.528,-40.462,46.144,14.371
-23.976,-39.413,-25.814,3.503,-8.185,-4.113,0.872,0.572,-2.6,-20.971,3.285,-11.895,0.203,-0.817,0.532,-39.905,42.32,13.838
-21.718,-35.12,-21.385,3.638,-8.074,-4.213,0.378,-1.394,-1.977,-16.883,4.265,-9.572,0.226,-0.815,0.528,-39.799,40.683,12.059
