accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-2.004,9.505,1.413,-1.9,9.603,0.579,0.597,-0.578,0.095,1.209,0.205,2.572,0.262,0.634,0.606,17.444,-40.897,14.799
-1.712,9.625,1.351,-1.865,9.614,0.507,0.677,-0.922,0.08,1.8,0.806,4.618,0.271,0.633,0.6,17.024,-42.366,15.877
-1.54,9.68,1.341,-1.816,9.627,0.448,0.8,-1.69,0.111,2.128,1.062,6.542,0.285,0.629,0.592,17.68,-40.263,15.927
-1.255,9.661,1.305,-1.741,9.644,0.363,1.083,-2.234,0.215,3.084,0.698,8.873,0.304,0.624,0.581,16.664,-41.188,15.932
-0.955,9.555,1.664,-1.634,9.666,0.247,1.434,-2.862,0.358,4.188,0.989,12.833,0.328,0.616,0.567,17.924,-39.793,16.739
-0.668,9.694,3.144,-1.493,9.692,0.11,1.819,-4.275,0.544,4.502,1.532,16.09,0.363,0.602,0.546,18.652,-40.34,17.366
-0.043,10.31,5.119,-1.384,9.708,-0.078,2.287,-5.985,0.458,4.492,0.287,16.469,0.407,0.582,0.514,18.965,-39.352,15.639
0.333,10.583,6.984,-1.436,9.694,-0.363,2.929,-7.201,-0.192,5.356,-3,16.439,0.455,0.558,0.468,20.192,-41.087,16.373
1.362,10.238,9.232,-1.785,9.616,-0.721,3.544,-7.946,-1.456,6.784,-7.269,15.424,0.5,0.536,0.405,19.778,-39.246,16.167
2.571,10.554,13.077,-2.519,9.419,-1.055,3.867,-8.106,-3.119,6.462,-11.884,13.246,0.534,0.518,0.326,22.722,-40.578,15.245
3.024,11.126,16.199,-3.581,9.039,-1.278,3.808,-7.384,-4.764,7.148,-17.1,9.754,0.552,0.51,0.237,24.829,-39.874,14.098
3.122,9.895,16.391,-4.869,8.404,-1.355,3.407,-5.97,-6.305,8.056,-21.891,7.377,0.552,0.514,0.146,27.356,-35.738,13.228
3.938,6.572,16.08,-6.229,7.454,-1.345,2.959,-4.27,-7.503,7.747,-24.947,6.036,0.535,0.531,0.056,32.381,-34.224,11.308
5.03,2.179,14.715,-7.507,6.179,-1.276,2.325,-2.895,-8.342,8.769,-26.484,2.29,0.503,0.558,-0.03,35.216,-30.6,10.275
4.005,-2.701,12.218,-8.595,4.572,-1.177,1.378,-1.757,-9.104,7.814,-27.273,-3.291,0.456,0.593,-0.11,38.576,-25.333,6.516
3.692,-8.377,8.521,-9.351,2.7,-1.196,0.463,-0.393,-9.618,7.967,-26.2,-7.549,0.397,0.635,-0.182,42.026,-19.26,4.189
3.416,-13.884,6.086,-9.687,0.611,-1.403,-0.145,0.825,-10.191,9.572,-25.599,-7.777,0.327,0.681,-0.246,44.792,-12.99,2.882
1.891,-17.94,4.772,-9.507,-1.629,-1.771,-0.675,1.598,-10.856,8.431,-27.315,-8.679,0.247,0.728,-0.305,45.845,-5.467,2.592
1.803,-20.75,1.106,-8.763,-3.897,-2.048,-1.036,0.921,-11.571,7.888,-32.581,-10.347,0.152,0.762,-0.363,45.177,3.162,1.636
-0.077,-23.075,-4.372,-7.356,-6.023,-2.405,-1.63,0.938,-12.681,4.231,-33.693,-12.21,0.044,0.788,-0.415,44.881,10.757,2.609
-0.551,-23.741,-8.638,-5.418,-7.591,-3.03,-2.488,2.053,-12.838,-6.969,-32.124,-13.392,-0.063,0.807,-0.451,41.978,21.999,1.965
0.8,-25.046,-9.047,-3.718,-8.425,-3.37,-2.119,0.058,-10.441,-11.051,-31.196,-9.24,-0.155,0.805,-0.471,35.086,30.823,4.472
-0.168,-28.788,-10.28,-2.578,-8.82,-3.424,-0.691,-0.758,-6.943,-8.358,-21.324,-4.273,-0.216,0.792,-0.486,27.698,40.521,5.18
