accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
2.174,8.387,-6.45,1.97,7.563,-5.924,0.049,-0.038,0.121,0.007,-0.66,-0.355,0.602,-0.663,-0.243,-13.095,-17.485,37.434
1.956,8.155,-5.968,1.999,7.54,-5.943,0.072,-0.01,0.182,0.416,-0.68,-1.292,0.601,-0.665,-0.242,-12.825,-17.345,38.225
1.886,7.762,-5.652,2.065,7.497,-5.975,0.048,-0.019,0.407,1.049,-2.093,-3.577,0.599,-0.668,-0.239,-11.729,-17.572,37.538
1.946,6.785,-6.186,2.182,7.421,-6.028,0.005,-0.131,0.728,3.316,-4.744,-6.918,0.594,-0.674,-0.234,-11.571,-17.755,38.297
2.384,6.745,-7.144,2.338,7.307,-6.108,0.006,-0.645,1.171,8.138,-7.354,-7.278,0.584,-0.686,-0.229,-12.411,-17.529,37.486
3.084,5.294,-9.464,2.405,7.2,-6.209,-0.134,-1.643,1.194,13.992,-5.062,-9.121,0.57,-0.701,-0.23,-12.399,-17.54,38.55
5.468,2.576,-12.864,2.12,7.256,-6.247,-1.092,-3.162,0.003,16.441,-5.023,-12.602,0.557,-0.713,-0.248,-11.388,-16.302,40.236
10.446,-0.141,-13.307,1.277,7.565,-6.108,-2.824,-5.596,-1.239,4.515,-12.078,-12.005,0.542,-0.719,-0.298,-11.478,-18.919,38.676
16.376,2.074,-15.275,0.256,8.085,-5.544,-4.916,-7.875,-0.591,-1.481,-17.636,-6.717,0.507,-0.725,-0.373,-5.878,-19.432,37.872
18.555,2.21,-18.83,-0.49,8.748,-4.404,-6.897,-8.508,0.957,-6.709,-23.771,2.496,0.448,-0.724,-0.461,-1.341,-23.836,37.01
5.787,-4.544,-18.088,-0.556,9.355,-2.888,-7.776,-7.253,2.585,1.564,-24.404,9.706,0.373,-0.713,-0.542,6.345,-27.098,34.052
-1.228,-9.648,-12.193,-0.359,9.707,-1.347,-7.161,-6.374,2.13,9.794,-18.275,16.61,0.301,-0.692,-0.612,8.247,-33.42,27.528
-7.185,-15.27,-1.783,-0.148,9.805,-0.045,-5.631,-7.149,1.221,10.454,-12.347,20.539,0.229,-0.671,-0.671,11.339,-37.355,22.18
1.034,-15.493,6.955,0.235,9.757,0.953,-4.123,-7.589,1.088,14.327,-9.967,23.559,0.155,-0.654,-0.716,13.878,-41.249,16.183
9.457,-9.174,15.347,0.606,9.637,1.714,-3.062,-4.87,0.711,14.712,-6.488,26.054,0.103,-0.634,-0.747,15.071,-42.067,8.174
10.316,-3.244,20.497,0.884,9.515,2.201,-1.957,-2.691,0.42,13.426,1.892,21.405,0.072,-0.618,-0.765,14.366,-44.124,4.022
14.545,-0.962,24.438,1.029,9.43,2.486,-1.291,-3.172,-0.49,13.877,9.207,16.766,0.045,-0.609,-0.779,12.973,-42.354,0.848
15.27,2.397,27.634,0.983,9.352,2.783,-1.555,-4.252,-1.744,10.103,9.407,16.208,0.017,-0.598,-0.794,14.236,-43.234,-1.543
14.245,10.717,23.447,1.029,9.218,3.184,-2.225,-6.058,-1.979,9.781,8.57,19.212,-0.024,-0.581,-0.812,13.942,-43.199,-3.233
14.842,18.048,19.096,1.134,9.091,3.499,-2.225,-7.355,-2.416,10.301,9.3,13.715,0.073,0.562,0.824,15.675,-43.12,-5.67
11.035,18.268,18.845,1.135,8.977,3.782,-2.144,-7.39,-3.201,8.419,8.886,14.22,0.117,0.542,0.829,16.985,-41.19,-8.92
10.767,17.401,22.262,0.989,8.834,4.142,-2.243,-6.836,-3.87,3.227,4.956,21.109,0.151,0.516,0.831,17.047,-40.976,-14.062
11.399,18.1,17.102,0.652,8.763,4.354,-1.44,-6.402,-4.639,-8.266,4.637,14.695,0.174,0.498,0.82,17.491,-39.993,-16.235
9.529,17.665,17.918,0.25,8.759,4.403,-0.634,-6.754,-4.993,-17.744,5.634,3.776,0.199,0.486,0.797,15.457,-37.331,-21.977
4.204,13.676,25.197,-0.121,8.737,4.452,-0.267,-5.912,-4.396,-19.008,0.736,3.819,0.218,0.475,0.77,16.65,-33.752,-24.512
-7.618,13.345,19.022,-0.588,8.751,4.386,0.582,-3.766,-3.734,-22.459,-2.464,2.728,0.225,0.475,0.742,17.792,-32.672,-24.344
-17.495,14.375,8.169,-1.059,8.833,4.126,1.537,-2.256,-2.923,-23.165,-1.977,-3.796,0.229,0.487,0.714,17.197,-29.123,-28.996
-19.13,9.469,8.27,-1.373,8.933,3.806,1.681,-1.003,-1.617,-16.822,0.884,-6.633,0.233,0.502,0.693,15.532,-28.687,-29.099
-23.047,6.285,7.113,-1.536,9.021,3.525,1.367,-0.232,-0.597,-11.428,0.374,-6.457,0.236,0.514,0.681,15.633,-28.508,-31.052
-24.222,6.848,0.326,-1.572,9.086,3.338,0.891,-0.193,-0.054,-6.135,0.15,-5.184,0.24,0.522,0.674,15.419,-28.854,-28.209
-18.194,9.812,-2.83,-1.498,9.119,3.281,0.331,-0.356,0.355,-2.081,-2.194,-1.888,0.246,0.522,0.673,16.959,-29.292,-27.206
-12.962,9.388,-2.935,-1.384,9.146,3.257,0.248,-0.363,0.459,1.684,-5.255,-0.017,0.252,0.52,0.673,15.398,-30.183,-27.09
-7.705,9.225,-1.85,-1.355,9.183,3.162,0.505,0.513,0.256,2.912,-3.532,0.97,0.252,0.525,0.674,15.543,-32.166,-27.676
-3.575,6.9,1.384,-1.41,9.215,3.045,0.546,0.742,-0.114,2.156,-1.131,0.298,0.249,0.532,0.672,15.991,-32.69,-27.525
0.309,3.836,3.22,-1.45,9.226,2.992,0.285,-0.03,-0.293,1.938,0.312,-0.178,0.25,0.534,0.67,14.516,-31.27,-28.302
