accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-8.768,6.002,14.761,-0.08,9.561,2.178,-0.242,-0.066,0.22,-0.954,-0.706,15.042,0.262,-0.566,-0.712,9.862,-36.617,18.916
-9.546,5.964,15.467,0.056,9.541,2.266,0.096,-0.936,0.485,0.231,-0.441,15.372,0.251,-0.567,-0.716,8.694,-37.674,16.621
-8.33,7.714,16.846,0.224,9.541,2.255,0.621,-1.423,0.526,0.58,-2.301,15.989,0.238,-0.573,-0.717,7.253,-36.438,17.657
-5.061,9.112,18.201,0.386,9.562,2.141,1.161,-1.424,0.6,-2.188,-5.586,16.149,0.226,-0.583,-0.716,8.011,-37.63,16.57
-2.145,9.079,17.528,0.577,9.602,1.908,1.778,-1.8,0.881,-7.378,-8.574,17.006,0.213,-0.598,-0.711,7.3,-37.097,17.31
-1.034,8.945,17.241,0.799,9.659,1.498,2.623,-2.21,1.137,-10.998,-11.696,17.037,0.2,-0.62,-0.701,9.482,-37.389,16.096
0.287,9.211,17.665,1.007,9.72,0.826,3.835,-1.996,1.161,-10.72,-15.821,14.816,0.19,-0.649,-0.681,8.058,-36.169,18.652
0.807,7.36,18.273,1.131,9.738,-0.231,5.445,-2.72,0.769,-8.116,-20.04,10.369,0.182,-0.692,-0.651,8.385,-35.04,19.061
-1.798,4.082,18.314,1.067,9.594,-1.731,7.318,-4.05,0.273,-8.079,-25.892,7.275,0.173,-0.747,-0.605,8.089,-34.538,20.288
-6.797,1.094,18.926,0.976,9.11,-3.498,8.685,-2.941,0.498,-7.791,-28.892,0.874,0.171,-0.806,-0.539,8.604,-33.62,24.04
-10.199,-2.04,18.534,1.002,8.231,-5.236,8.945,-1.536,0.94,-2.898,-24.943,-10.025,0.171,-0.859,-0.459,8.884,-31.522,26.793
-9.725,-6.213,15.632,0.927,7.122,-6.677,8.107,-1.595,0.624,1.919,-20.54,-18.04,0.17,-0.901,-0.38,10.669,-27.711,30.244
-7.015,-10.561,10.145,0.63,5.989,-7.74,6.788,-2.022,-0.232,3.613,-20.142,-19.041,0.173,-0.93,-0.311,11.749,-21.872,33.025
-7.061,-16.74,5.624,0.152,4.875,-8.508,5.916,-2.344,-1.14,4.042,-19.646,-16.866,0.181,-0.949,-0.251,12.704,-16.342,34.711
-6.879,-20.382,-2.394,-0.413,3.749,-9.052,5.527,-2.34,-2.318,6.74,-17.816,-14.017,0.2,-0.96,-0.195,12.845,-10.762,36.638
-1.973,-17.346,-14.858,-0.901,2.581,-9.418,5.311,-1.74,-3.67,9.534,-17.415,-9.42,-0.233,0.962,0.14,14.735,-5.276,36.725
2.772,-13.98,-24.191,-1.175,1.284,-9.651,5.54,-0.891,-4.407,9.855,-18.825,-8.724,-0.273,0.958,0.08,15.822,-1.869,35.536
4.194,-14.614,-26.185,-1.332,-0.112,-9.715,5.844,-0.735,-4.573,5.544,-19.86,-9.51,-0.315,0.947,0.016,17.398,3.981,34.258
4.183,-15.131,-24.746,-1.346,-1.532,-9.592,6.051,-0.533,-4.723,0.834,-18.363,-9.1,-0.355,0.929,-0.049,18.936,8.827,34.726
6.356,-14.329,-22.436,-1.287,-2.969,-9.257,6.306,-0.853,-5.448,-5.123,-18.051,-8.763,-0.4,0.901,-0.113,17.506,12.906,31.866
8.693,-15.009,-18.2,-1.051,-4.337,-8.732,6.436,-0.856,-6.113,-10.402,-17.354,-12.338,-0.446,0.864,-0.177,16.252,20.409,31.694
8.755,-17.624,-17.753,-0.614,-5.476,-8.112,6.127,-0.377,-5.823,-12.814,-13.118,-17.418,-0.486,0.823,-0.235,15.753,22.792,27.573
4.29,-19.965,-18.655,-0.227,-6.299,-7.513,5.29,-0.586,-4.797,-14.742,-5.768,-20.285,-0.515,0.786,-0.279,11.543,27.551,23.779
-0.443,-19.817,-18.203,0.009,-6.879,-6.99,4.284,-1.271,-3.908,-15.928,0.553,-14.391,-0.539,0.752,-0.308,9.146,33.205,18.068
-6.357,-20.896,-17.635,0.359,-7.309,-6.529,3.639,0.004,-2.902,-10.135,5.184,-12.56,-0.552,0.727,-0.337,5.595,36.594,15.141
-11.423,-21.567,-20.82,0.651,-7.596,-6.168,2.896,0.558,-1.759,-6.765,7.757,-15.174,-0.556,0.711,-0.361,2.658,39.114,12.657
-13.42,-18.517,-25.417,0.713,-7.75,-5.966,1.876,-0.519,-1.163,-9.157,9.01,-13.278,-0.562,0.699,-0.369,-0.56,39.85,9.264
-14.969,-12.057,-27.787,0.74,-7.818,-5.874,1.088,-0.419,-0.832,-9.011,9.127,-10.963,-0.567,0.691,-0.371,-3.285,40.75,2.58
-15.919,-6.359,-21.413,0.713,-7.826,-5.866,0.512,-0.184,-0.245,-7.377,8.635,-11.217,-0.568,0.69,-0.37,-3.677,40.298,0.847
