accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-2.763,-2.372,9.754,-2.427,-2.341,9.209,0.007,0.038,0.006,0.122,0.143,-0.596,0,0,0,33.621,-4.55,-22.649
-2.356,-2.799,9.223,-2.469,-2.337,9.198,0.002,0.021,0.012,-0.02,0.095,-0.378,-0.119,0.13,-0.015,31.621,-4.924,-21.925
-2.509,-2.442,9.62,-2.473,-2.341,9.196,-0.012,-0.04,0.009,-0.026,0.013,-0.089,-0.119,0.13,-0.015,33.218,-4.683,-23.146
-2.332,-2.286,8.816,-2.468,-2.346,9.197,-0.016,-0.045,0.014,-0.034,-0.036,0.084,-0.12,0.13,-0.015,32.367,-3.986,-21.646
-2.334,-2.226,8.725,-2.46,-2.339,9.2,0.002,-0.021,0.02,-0.009,-0.005,0.151,-0.119,0.129,-0.014,31.134,-3.903,-22.043
-2.488,-2.241,8.816,-2.459,-2.327,9.204,0.028,0.014,0.017,0.027,0.039,0.029,-0.119,0.129,-0.014,31.134,-3.903,-22.043
-2.493,-2.322,9.084,-2.466,-2.317,9.204,0.037,0.031,0.01,0.023,0.049,-0.11,-0.118,0.129,-0.014,33.525,-5.042,-22.388
-2.5,-2.38,9.275,-2.476,-2.314,9.202,0.035,0.028,0.005,0.012,0.019,-0.22,-0.118,0.13,-0.014,31.906,-4.953,-20.842
-2.473,-2.349,9.369,-2.484,-2.317,9.2,0.023,0.009,0.004,-0.026,-0.042,-0.151,-0.118,0.13,-0.014,32.555,-4.659,-21.527
-2.437,-2.293,9.251,-2.489,-2.323,9.197,0.014,-0.007,0.01,-0.051,-0.089,-0.095,-0.118,0.131,-0.014,31.39,-3.905,-23.389
-2.445,-2.27,9.098,-2.489,-2.325,9.196,0.012,-0.017,0.019,-0.038,-0.072,0.03,-0.119,0.131,-0.014,33.228,-4.692,-22.388
-2.459,-2.291,8.964,-2.485,-2.327,9.197,0.015,-0.013,0.02,0.001,-0.101,0.102,-0.119,0.13,-0.014,30.946,-4.889,-21.217
-2.502,-2.351,9.019,-2.489,-2.327,9.196,0.028,0.018,0.02,-0.022,-0.107,0.059,-0.119,0.131,-0.014,31.477,-5.064,-23.465
-2.531,-2.404,9.067,-2.499,-2.326,9.193,0.032,0.034,0.027,-0.036,-0.085,-0.054,-0.119,0.131,-0.014,32.657,-6.139,-22.536
-2.519,-2.389,9.196,-2.51,-2.323,9.191,0.03,0.025,0.037,-0.019,-0.026,-0.207,-0.119,0.132,-0.013,32.849,-6.815,-22.113
-2.478,-2.423,9.278,-2.517,-2.32,9.19,0.02,0.008,0.044,-0.024,-0.025,-0.159,-0.118,0.132,-0.013,32.372,-3.99,-21.191
-2.507,-2.43,9.239,-2.52,-2.316,9.19,0.014,-0.006,0.057,-0.007,-0.004,-0.107,-0.118,0.132,-0.012,31.793,-3.77,-22.891
-2.531,-2.406,9.122,-2.519,-2.311,9.192,0.016,-0.021,0.061,0.017,0.002,-0.055,-0.118,0.132,-0.012,31.331,-4.892,-23.312
