accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
7.453,6.369,2.924,6.861,6.28,3.108,-0.065,0.12,-0.27,0.596,0.313,-0.006,0.552,-0.191,0.386,-8.31,-35.207,-18.591
7.417,6.201,2.79,6.81,6.322,3.135,-0.066,0.141,-0.336,0.595,0.196,-0.151,0.552,-0.189,0.385,-8.231,-36.359,-19.275
7.192,6.177,2.66,6.753,6.371,3.157,-0.068,0.122,-0.397,0.582,0.197,-0.364,0.552,-0.186,0.382,-8.452,-35.039,-17.984
7.137,6.201,2.816,6.69,6.428,3.176,-0.093,0.063,-0.477,1.002,0.139,-0.073,0.552,-0.183,0.379,-8.821,-35.512,-17.743
7.498,6.182,2.907,6.612,6.498,3.2,-0.112,0.079,-0.595,1.276,-0.054,-0.091,0.552,-0.18,0.375,-7.384,-36.745,-19.083
7.587,6.206,3.161,6.514,6.583,3.225,-0.142,0.085,-0.745,1.453,-0.492,-0.711,0.552,-0.176,0.37,-8.311,-37.018,-18.874
7.494,6.414,3.144,6.401,6.683,3.245,-0.233,-0.01,-0.931,2.345,-0.903,-1.905,0.552,-0.172,0.363,-7.831,-36.221,-19.081
7.558,6.687,3.149,6.279,6.795,3.251,-0.425,-0.281,-1.17,4.052,-1.579,-3.085,0.552,-0.171,0.352,-7.263,-38.551,-20.569
7.508,6.613,3.031,6.155,6.914,3.238,-0.736,-0.734,-1.466,6.041,-3.136,-4.64,0.553,-0.172,0.337,-6.47,-36.304,-19.434
7.439,6.666,2.842,6.041,7.031,3.202,-1.203,-1.399,-1.78,9.052,-4.498,-6.964,0.552,-0.179,0.314,-5,-36.063,-19.907
7.798,6.668,3.153,5.953,7.137,3.129,-1.908,-2.49,-2.168,13.467,-5.16,-9.197,0.55,-0.195,0.282,-5.591,-37.337,-20.653
7.994,6.548,3.161,5.892,7.236,3.016,-2.889,-4.064,-2.725,18.318,-6.331,-9.475,0.544,-0.223,0.234,-3.223,-36.333,-20.694
8.073,6.199,2.567,5.835,7.327,2.907,-3.954,-5.631,-3.298,20.623,-9.226,-5.433,0.532,-0.262,0.171,-3.326,-34.851,-19.838
8.851,5.89,1.394,5.782,7.403,2.815,-4.529,-6.557,-3.518,20.883,-12.033,-0.372,0.512,-0.306,0.099,-3.23,-36.633,-23.45
10.436,5.33,0.221,5.713,7.495,2.712,-4.701,-7.093,-3.703,21.59,-11.179,1.736,0.488,-0.351,0.022,-4.514,-34.077,-23.521
12.299,3.893,-1.348,5.599,7.633,2.561,-4.862,-8.09,-4.171,22.801,-11.048,5.307,0.459,-0.398,-0.064,-5.356,-32.191,-25.278
15.193,2.651,-3.708,5.391,7.831,2.403,-5.064,-9.074,-4.844,24.285,-11.513,10.889,0.425,-0.444,-0.161,-7.625,-31.204,-27.058
19.525,2.102,-6.014,5.036,8.078,2.356,-5.238,-9.346,-5.556,23.1,-13.853,18.335,0.384,-0.482,-0.263,-9.277,-27.463,-27.835
24.323,1.044,-6.402,4.546,8.325,2.49,-5.119,-8.558,-5.935,18.508,-15.959,21.651,0.343,-0.505,-0.361,-13.449,-22.583,-27.516
26.58,-1.745,-2.466,4.01,8.513,2.759,-4.778,-7.689,-5.908,14.033,-16.627,22.562,0.304,-0.517,-0.452,-17.482,-24.652,-25.861
26.796,-4.463,2.507,3.47,8.644,3.068,-4.104,-7.12,-5.753,8.591,-17.297,25.451,0.267,-0.522,-0.532,-19.112,-23.055,-26.939
27.445,-3.498,4.516,2.931,8.744,3.334,-2.914,-5.94,-5.229,-1.054,-16.012,26.331,0.24,-0.522,-0.596,-20.966,-24.95,-23.579
28.555,-3.203,7.939,2.473,8.834,3.467,-1.408,-4.509,-4.055,-9.911,-11.333,25.4,0.225,-0.522,-0.64,-22.871,-26.337,-21.249
