accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.195,-3.519,8.351,0.631,-4.168,8.855,0.011,-0.081,0.054,0.187,-0.315,0.842,0,0,0,-8.815,-9.074,-38.564
0.311,-3.74,10.324,0.704,-4.099,8.881,0.011,-0.068,0.045,0.299,-0.106,0.86,-0.127,-0.176,0.685,-8.073,-9.789,-37.796
0.857,-4.623,10.669,0.732,-4.038,8.907,0.017,-0.01,0.043,0.185,0.03,0.661,-0.123,-0.175,0.686,-9.277,-10.194,-38.983
1.673,-4.197,10.154,0.723,-3.999,8.925,0.02,0.031,0.04,0.022,0.072,0.395,-0.122,-0.173,0.686,-9.213,-7.401,-38.475
1.178,-3.579,8.655,0.716,-3.975,8.936,0.017,0.003,0.037,-0.009,0.08,0.214,-0.121,-0.172,0.687,-8.009,-8.96,-38.643
0.51,-3.732,7.87,0.728,-3.959,8.942,0.011,-0.053,0.026,0.049,0.01,0.259,-0.12,-0.172,0.687,-9.412,-8.223,-37.488
0.299,-3.895,8.016,0.743,-3.946,8.947,0.007,-0.083,0.014,0.045,-0.074,0.449,-0.119,-0.172,0.687,-8.987,-8.417,-37.315
0.476,-4.092,8.55,0.749,-3.934,8.952,0.008,-0.063,0.013,-0.003,-0.096,0.506,-0.118,-0.172,0.687,-9.248,-8.411,-36.273
0.768,-4.151,8.993,0.75,-3.927,8.955,0.012,-0.022,0.022,0.015,-0.07,0.321,-0.118,-0.172,0.688,-9.479,-9.203,-38.017
0.962,-3.967,9.225,0.75,-3.921,8.957,0.014,0.002,0.022,0.036,-0.011,0.147,-0.118,-0.172,0.688,-9.811,-8.205,-36.758
0.883,-3.823,9.16,0.748,-3.917,8.959,0.01,0.004,0.011,-0.003,-0.005,0.078,-0.118,-0.171,0.688,-9.868,-9.195,-36.378
0.716,-3.766,8.962,0.747,-3.919,8.959,0.002,-0.015,0.006,-0.043,-0.041,0.044,-0.118,-0.171,0.688,-9.23,-8.888,-37.976
0.68,-3.744,8.813,0.749,-3.918,8.959,-0.004,-0.04,0.009,-0.06,-0.035,0.129,-0.118,-0.171,0.688,-9.264,-8.395,-37.639
0.752,-3.811,8.89,0.753,-3.918,8.958,-0.006,-0.046,0.013,-0.036,-0.048,0.195,-0.117,-0.172,0.688,-7.831,-9.47,-38.21
0.766,-3.902,9.129,0.757,-3.915,8.959,-0.004,-0.037,0.014,-0.007,-0.017,0.217,-0.117,-0.172,0.689,-8.99,-8.414,-37.619
0.728,-3.934,9.237,0.761,-3.912,8.96,-0.002,-0.027,0.014,0.026,-0.007,0.206,-0.117,-0.172,0.689,-8.446,-8.293,-36.656
0.749,-3.912,9.081,0.765,-3.908,8.962,-0.001,-0.026,0.016,0.026,0.003,0.18,-0.117,-0.172,0.689,-9.125,-8.252,-36.403
0.771,-3.852,8.921,0.771,-3.905,8.963,0.001,-0.026,0.01,0.051,-0.001,0.185,-0.116,-0.172,0.689,-8.481,-9.61,-36.601
0.73,-3.845,8.859,0.773,-3.903,8.963,0.005,-0.02,0.004,-0.005,-0.037,0.154,-0.116,-0.172,0.689,-9.81,-10.019,-36.736
0.689,-3.883,8.828,0.773,-3.902,8.964,0.007,-0.019,0.008,-0.051,-0.057,0.12,-0.116,-0.172,0.689,-10.141,-9.177,-36.398
0.675,-3.881,8.921,0.776,-3.9,8.964,0.008,-0.031,0.021,-0.013,-0.053,0.149,-0.116,-0.172,0.689,-9.315,-9.698,-38.951
0.704,-3.898,8.998,0.783,-3.895,8.966,0.01,-0.041,0.027,0.063,0.019,0.198,-0.115,-0.172,0.69,-8.87,-10.066,-38.031
0.737,-3.869,9.031,0.792,-3.889,8.968,0.014,-0.035,0.018,0.097,0.021,0.199,-0.115,-0.172,0.69,-9.067,-9.384,-38.908
0.776,-3.859,9.031,0.796,-3.883,8.97,0.02,-0.016,0.008,0.07,0.005,0.188,-0.114,-0.172,0.69,-10.103,-7.863,-36.15
0.78,-3.85,9.014,0.796,-3.879,8.972,0.021,0.01,-0.003,0.049,-0.036,0.101,-0.114,-0.172,0.69,-9.483,-8.89,-36.325
0.811,-3.855,9.029,0.795,-3.878,8.972,0.019,0.014,-0.009,0.009,-0.082,0.004,-0.114,-0.172,0.69,-9.328,-9.378,-37.866
0.759,-3.89,9.005,0.796,-3.877,8.973,0.016,-0.005,0.001,0.02,-0.068,0,-0.114,-0.172,0.69,-8.119,-9.129,-37.448
0.713,-3.912,8.976,0.803,-3.875,8.973,0.011,-0.033,0.01,0.044,-0.026,0.051,-0.114,-0.172,0.69,-9.903,-8.855,-37.115
0.754,-3.91,9.012,0.811,-3.872,8.973,0.007,-0.048,0.012,0.047,-0.026,0.179,-0.113,-0.172,0.69,-8.342,-9.775,-37.512
0.838,-3.835,9.07,0.818,-3.868,8.974,0.008,-0.035,0.009,0.049,-0.006,0.235,-0.113,-0.172,0.69,-10.242,-9.663,-36.594
0.881,-3.831,9.079,0.82,-3.864,8.976,0.015,-0.004,0.002,0.056,-0.033,0.199,-0.113,-0.172,0.69,-9.026,-9.731,-37.564
0.859,-3.843,9.077,0.817,-3.861,8.978,0.018,0.017,-0.003,0.011,-0.029,0.056,-0.113,-0.172,0.69,-8.591,-8.43,-38.347
0.838,-3.881,8.995,0.816,-3.859,8.978,0.013,0.006,-0.004,-0.016,-0.014,-0.051,-0.113,-0.172,0.69,-8.057,-9.804,-36.429
0.797,-3.926,8.9,0.819,-3.857,8.979,0.006,-0.02,0.001,-0.01,0.046,0.025,-0.112,-0.172,0.69,-8.437,-10.114,-36.026
0.809,-3.912,8.897,0.825,-3.851,8.981,0.004,-0.03,-0.004,0.01,0.099,0.126,-0.112,-0.172,0.69,-8.931,-7.426,-37.695
0.84,-3.869,8.95,0.829,-3.844,8.984,0.008,-0.015,-0.017,-0.003,0.092,0.188,-0.112,-0.172,0.69,-10.141,-9.177,-36.398
0.852,-3.869,9.084,0.824,-3.836,8.987,0.014,0.014,-0.027,-0.093,0.086,0.234,-0.111,-0.171,0.69,-9.296,-9.717,-37.28
0.862,-3.847,9.149,0.816,-3.822,8.994,0.03,0.043,-0.029,-0.085,0.184,0.258,-0.111,-0.17,0.69,-8.368,-11.101,-36.697
0.871,-3.874,9.12,0.803,-3.802,9.004,0.051,0.081,-0.037,-0.015,0.258,0.191,-0.111,-0.169,0.69,-6.781,-10.696,-37.756
0.823,-3.866,8.981,0.789,-3.779,9.015,0.07,0.11,-0.049,0.057,0.246,0.141,-0.111,-0.168,0.69,-8.943,-7.108,-36.61
