accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-4.532,-1.846,8.411,-4.762,-1.282,8.477,0.195,-0.023,0.037,-0.636,0.253,-0.874,0,0,0,7.188,-9.599,-37.971
-4.695,-1.515,9.347,-4.919,-1.193,8.4,0.186,-0.023,0.031,-0.083,0.274,-0.988,-0.059,0.261,-0.015,7.562,-10.788,-36.963
-5.624,-1.444,8.938,-4.983,-1.154,8.367,0.143,-0.005,0.039,0.172,0.148,-0.879,-0.057,0.265,-0.015,6.189,-10.847,-38.747
-5.646,-1.096,8.045,-5.05,-1.146,8.328,0.072,0.079,0.027,0.095,0.049,-0.758,-0.057,0.269,-0.015,6.525,-9.882,-38.499
-5.117,-0.948,7.609,-5.124,-1.17,8.28,0.017,0.108,0.009,-0.082,-0.109,-0.622,-0.058,0.273,-0.015,6.525,-9.882,-38.499
-4.82,-1.008,7.501,-5.158,-1.224,8.25,-0.026,0.01,0.006,-0.196,-0.344,-0.231,-0.061,0.275,-0.016,6.09,-9.367,-37.587
-4.891,-1.082,7.465,-5.145,-1.281,8.25,-0.036,-0.069,0.01,-0.063,-0.425,0.06,-0.063,0.275,-0.016,8.685,-11.348,-37.52
-5.1,-1.254,7.487,-5.135,-1.322,8.249,-0.021,-0.007,0,0.031,-0.342,0.067,-0.066,0.274,-0.017,7.158,-10.921,-37.611
-5.243,-1.542,7.844,-5.146,-1.344,8.239,-0.008,0.058,-0.018,-0.101,-0.202,0.101,-0.067,0.275,-0.017,5.858,-10.007,-38.258
-5.107,-1.681,8.148,-5.164,-1.347,8.228,0.007,0.038,-0.027,-0.16,-0.025,-0.038,-0.067,0.276,-0.017,6.909,-11.234,-37.654
-5.009,-1.64,8.162,-5.17,-1.344,8.224,-0.002,-0.012,-0.026,-0.059,0.085,-0.131,-0.066,0.276,-0.017,6.914,-11.237,-37.35
-5.16,-1.523,8.2,-5.171,-1.346,8.223,-0.021,-0.002,-0.039,0.046,0.091,-0.133,-0.066,0.276,-0.018,7.031,-11.075,-37.785
-5.239,-1.35,8.054,-5.181,-1.354,8.215,-0.033,0.037,-0.062,-0.009,0.062,-0.144,-0.067,0.277,-0.018,6.16,-12.17,-38.237
-5.141,-1.235,7.951,-5.189,-1.373,8.207,-0.032,0.032,-0.073,-0.104,-0.092,0.008,-0.068,0.277,-0.019,8.492,-12.173,-36.229
-5.03,-1.23,7.939,-5.194,-1.394,8.201,-0.025,0.023,-0.07,-0.126,-0.168,0.069,-0.068,0.278,-0.02,7.167,-11.237,-39
-5.09,-1.266,7.913,-5.204,-1.411,8.191,-0.018,0.038,-0.06,-0.189,-0.159,0.063,-0.069,0.279,-0.02,5.536,-11.139,-38.365
-5.196,-1.439,8.062,-5.213,-1.426,8.183,-0.018,0.037,-0.05,-0.113,-0.132,0.009,-0.07,0.279,-0.021,6.27,-9.88,-37.001
-5.227,-1.537,8.124,-5.217,-1.441,8.178,-0.026,0.024,-0.05,-0.06,-0.105,-0.013,-0.071,0.279,-0.021,8.136,-9.653,-38.658
-5.306,-1.547,8.117,-5.219,-1.455,8.174,-0.031,0.021,-0.056,0.059,-0.046,-0.094,-0.071,0.28,-0.022,6.688,-11.88,-37.566
-5.241,-1.535,8.059,-5.218,-1.474,8.171,-0.045,0.044,-0.082,0.173,-0.059,-0.014,-0.072,0.28,-0.023,6.798,-9.743,-37.556
-5.193,-1.523,8.033,-5.227,-1.501,8.161,-0.055,0.099,-0.117,0.209,-0.078,-0.178,-0.073,0.28,-0.024,6.424,-10.521,-39.767
-5.073,-1.477,7.944,-5.239,-1.533,8.147,-0.076,0.133,-0.152,0.164,-0.059,-0.011,-0.074,0.281,-0.025,6.798,-9.743,-37.556
-4.956,-1.508,8.018,-5.257,-1.568,8.129,-0.078,0.158,-0.186,0.128,-0.033,-0.116,-0.076,0.283,-0.027,6.7,-12.199,-38.651
