accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.472,-5.19,8.277,1.451,-5.312,8.114,-0.006,-0.013,0.086,-0.022,0.056,0.127,-0.135,-0.261,0.703,-22.18,8.4,-34.036
1.76,-5.315,7.82,1.454,-5.315,8.112,-0.016,-0.053,0.047,-0.135,0.219,0.067,-0.135,-0.261,0.704,-22.067,6.909,-34.132
1.843,-5.31,7.767,1.45,-5.317,8.112,-0.014,0,0.025,-0.172,0.204,0.118,-0.135,-0.261,0.704,-21.201,6.505,-32.271
1.712,-5.202,8.287,1.436,-5.317,8.114,0,0.034,0.065,-0.26,0.349,-0.057,-0.135,-0.261,0.704,-21.074,6.351,-34.093
1.491,-5.389,8.447,1.425,-5.316,8.117,0.001,0.01,0.069,-0.245,0.545,0.04,-0.136,-0.26,0.705,-21.945,9.189,-31.987
1.429,-5.258,8.243,1.419,-5.315,8.119,-0.012,-0.001,0.044,-0.231,0.775,0.117,-0.136,-0.26,0.705,-22.807,7.62,-34.596
1.319,-5.097,8.181,1.419,-5.311,8.121,-0.005,-0.045,0.06,-0.171,0.96,0.477,-0.135,-0.26,0.705,-21.713,5.737,-34.644
1.278,-5.114,8.232,1.415,-5.294,8.133,0.056,-0.029,0.072,-0.193,1.335,0.77,-0.135,-0.259,0.706,-22.543,7.767,-34.413
1.175,-4.968,8.057,1.411,-5.261,8.155,0.145,-0.064,0.112,-0.359,1.876,1.062,-0.133,-0.258,0.708,-23.134,8.15,-35.951
1.18,-4.769,8.155,1.422,-5.205,8.189,0.269,-0.209,0.174,-0.624,2.363,1.489,-0.13,-0.256,0.71,-22.853,6.622,-33.456
1.187,-4.537,8.232,1.45,-5.118,8.238,0.443,-0.361,0.262,-0.587,2.871,1.907,-0.125,-0.254,0.713,-22.945,9.288,-35.551
1.247,-4.348,8.593,1.503,-4.995,8.304,0.664,-0.57,0.369,-0.464,3.127,2.627,-0.116,-0.251,0.718,-22.92,7.454,-33.707
1.221,-3.955,8.897,1.619,-4.823,8.384,0.921,-0.962,0.429,-0.105,3.348,4.317,-0.104,-0.249,0.725,-21.664,7.043,-33.635
1.051,-3.38,9.211,1.842,-4.575,8.476,1.306,-1.536,0.358,0.47,3.314,7.108,-0.084,-0.247,0.732,-21.347,6.369,-34.114
0.797,-2.837,9.67,2.226,-4.204,8.576,2.03,-2.349,0.157,0.574,2.009,7.096,-0.053,-0.245,0.74,-24.2,6.538,-32.964
0.862,-2.243,10.137,2.82,-3.658,8.651,2.861,-3.238,-0.328,3.482,1.715,9.083,-0.009,-0.243,0.746,-24.323,6.38,-32.832
1.039,-1.865,10.927,3.495,-2.885,8.697,3.762,-3.433,-1.157,4.652,2.404,13.519,0.044,-0.234,0.747,-25.974,5.147,-31.079
1.515,-1.479,12.709,4.174,-1.873,8.674,4.785,-3.348,-1.771,7.05,3.127,12.836,0.105,-0.216,0.744,-28.995,2.193,-29.861
2.32,-1.281,15.62,4.858,-0.625,8.496,5.788,-3.62,-2.492,6.745,2.16,13.568,0.174,-0.191,0.736,-30.338,0.449,-28.27
2.818,-2.229,15.742,5.533,0.837,8.053,6.786,-4.248,-3.037,5.095,3.24,15.909,0.252,-0.16,0.72,-31.184,-2.483,-26.726
6.342,-1.994,17.856,6.174,2.472,7.207,7.913,-5.126,-3.377,8.672,8.589,20.391,0.342,-0.124,0.695,-31.87,-7.256,-23.476
8.229,-0.548,22.417,6.562,4.134,6.002,9.022,-4.889,-3.843,14.328,4.511,18.639,0.433,-0.079,0.662,-32.75,-11.195,-19.728
11.36,1.192,21.795,6.781,5.672,4.245,10.052,-5.95,-4.099,13.558,0.945,14.45,0.532,-0.032,0.616,-33.427,-15.668,-13.724
11.813,1.508,22.432,6.816,6.752,2.031,10.275,-7.023,-3.351,10.223,2.826,9.742,0.63,0.008,0.559,-33.249,-20.688,-7.69
10.929,4.123,24.4,6.643,7.208,-0.282,9.089,-7.684,-2.279,10.982,5.901,1.985,0.717,0.031,0.494,-31.241,-22.71,0.07
15.277,11.234,28.101,6.112,7.252,-2.495,7.153,-9.14,-1.83,7.404,9.405,-1.644,0.791,0.034,0.413,-28.63,-25.125,10.431
21.45,8.998,25.154,5.269,7.048,-4.328,4.713,-10.337,-0.918,7.086,7.96,1.507,0.849,0.014,0.324,-24.849,-21.823,18.864
20.992,7.164,19.104,4.551,6.899,-5.278,1.155,-8.749,0.511,1.98,-14.566,24.457,0.877,-0.024,0.254,-22.147,-18.616,27.205
17.746,10.278,11.983,4.257,6.927,-5.483,-1.898,-5.651,1.328,2.767,-46.697,31.327,0.88,-0.067,0.215,-15.344,-18.103,31.581
18.366,13.913,1.671,4.178,7.326,-5.005,-3.138,-0.057,-1.469,3.436,-46.891,31.14,0.867,-0.064,0.213,-7.762,-17.455,33.905
14.245,17.523,-4.436,3.773,7.803,-4.588,-1.209,3.206,-4.535,-18.503,-32.585,15.281,0.857,-0.012,0.218,-3.705,-17.218,33.943
13.015,15.89,-3.364,3.27,7.953,-4.714,0.741,0.785,-3.21,-17.254,-18.147,-1.201,0.86,0.022,0.206,-1.709,-18.495,33.556
7.034,-6.905,18.596,2.836,7.958,-4.98,1.208,-0.407,-1.967,-12.901,-0.554,-7.44,0.867,0.042,0.189,-3.447,-22.195,35.127
7.357,-58.064,25.415,2.486,7.901,-5.25,1.062,-1.769,-0.522,-11.178,12.176,-6.465,0.875,0.042,0.167,-1.665,-21.12,31.854
7.807,-56.304,25.903,2.438,7.81,-5.406,0.563,-1.831,1.121,-1.719,13.356,-2.516,0.88,0.026,0.154,-1.154,-20.506,33.153
-14.653,-24.622,10.599,2.54,7.729,-5.476,0.174,-1.264,1.26,7.982,1.678,2.109,0.883,0.008,0.151,-0.002,-19.434,34.081
-13.958,-10.132,-5.952,2.59,7.689,-5.508,0.13,-0.536,0.309,9.469,-3.808,4.234,0.884,0.002,0.15,1.965,-18.257,35.84
-10.044,7.463,-12.457,2.484,7.692,-5.552,0.302,-0.159,-0.784,5.612,-0.59,1.794,0.885,0.008,0.147,2.597,-19.913,32.433
-8.658,20.188,-11.789,2.302,7.732,-5.576,0.263,0.341,-1.366,-0.833,2.53,-1.226,0.885,0.022,0.144,3.027,-19.803,35.208
0.771,21.332,-8.037,2.163,7.781,-5.563,0.043,0.564,-1.082,-5.238,2.903,-2.371,0.885,0.035,0.142,3.616,-18.683,34.879
10.58,9.582,-3.49,2.096,7.824,-5.528,-0.167,0.265,-0.436,-4.859,0.97,-0.52,0.883,0.04,0.141,2.782,-20.274,34.395
12.112,4.042,-1.388,2.086,7.845,-5.502,-0.179,-0.027,-0.004,-1.694,-1.907,1.131,0.883,0.04,0.141,3.178,-18.323,34.566
8.147,7.262,-3.874,2.086,7.84,-5.509,-0.018,-0.263,0.164,-0.172,-3.065,2.314,0.883,0.038,0.139,3.043,-18.469,33.633
1.52,10.434,-6.926,2.103,7.813,-5.542,0.175,-0.262,0.249,0.43,-2.062,2.83,0.884,0.034,0.139,3.152,-19.649,35.381
-3.024,10.87,-8.066,2.123,7.772,-5.591,0.3,-0.138,0.193,0.611,-0.896,1.51,0.885,0.032,0.138,4.402,-18.55,33.13
-2.713,8.981,-6.179,2.119,7.735,-5.644,0.298,-0.077,0.032,0.013,-0.573,-0.469,0.887,0.032,0.138,3.278,-19.801,33.406
0.438,6.113,-4.494,2.107,7.716,-5.674,0.144,-0.084,0.034,-1.035,0.779,-1.531,0.888,0.032,0.137,4.118,-18.369,33.272
1.956,4.932,-3.306,2.143,7.729,-5.643,-0.161,0.195,0.124,-0.749,0.99,-1.077,0.887,0.031,0.139,3.661,-17.682,33.435
2.571,5.892,-2.813,2.203,7.757,-5.581,-0.332,0.31,0.143,0.351,-0.706,-0.383,0.885,0.031,0.142,4.318,-17.087,35.657
2.77,7.01,-4.178,2.232,7.785,-5.53,-0.302,0.13,0.061,0.601,-1.329,0.175,0.884,0.03,0.144,3.568,-18.021,34.923
2.169,7.295,-6.21,2.242,7.807,-5.495,-0.205,0.033,0.014,0.654,-0.563,0.712,0.883,0.03,0.145,3.098,-18.826,36.043
