accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.082,-1.192,8.706,3.194,-0.594,9.253,0.085,-0.052,0.001,0.226,-0.435,-0.926,0,0,0,-27.57,-9.781,-27.916
4.151,-2.918,8.548,3.325,-0.624,9.205,0.085,-0.049,0.009,0.261,-0.123,-0.513,-0.031,-0.172,0.005,-28.316,-10.719,-28.194
3.306,-0.438,10.403,3.417,-0.661,9.168,0.089,-0.016,0,0.277,-0.204,-0.428,-0.033,-0.177,0.006,-28.307,-7.259,-27.946
3.555,-0.943,9.663,3.471,-0.683,9.146,0.073,0.026,-0.017,0.183,-0.173,-0.464,-0.034,-0.18,0.006,-28.601,-8.879,-28.996
3.656,-1.072,9.012,3.498,-0.722,9.133,0.062,0.041,-0.017,0.083,-0.295,-0.455,-0.036,-0.182,0.007,-28.799,-9.702,-28.009
3.787,-0.785,9.251,3.526,-0.774,9.118,0.05,0.021,-0.011,0.125,-0.427,-0.387,-0.039,-0.183,0.007,-27.538,-10.118,-27.33
3.876,-0.9,9.23,3.561,-0.826,9.1,0.052,-0.017,-0.021,0.218,-0.511,-0.269,-0.041,-0.185,0.008,-28.311,-8.911,-27.609
3.814,-0.888,9.103,3.596,-0.87,9.082,0.065,0,-0.038,0.338,-0.546,-0.134,-0.044,-0.187,0.008,-27.689,-8.284,-28.275
3.72,-1.046,9.041,3.621,-0.91,9.068,0.088,0.054,-0.06,0.379,-0.633,-0.122,-0.046,-0.189,0.008,-26.625,-9.521,-26.759
3.776,-1.228,9.055,3.64,-0.926,9.059,0.105,0.073,-0.078,0.264,-0.444,-0.413,-0.047,-0.19,0.008,-27.431,-9.637,-26.68
3.9,-1.365,9.139,3.654,-0.916,9.054,0.11,0.062,-0.103,0.114,-0.175,-0.578,-0.046,-0.19,0.007,-27.061,-7.506,-27.713
4.058,-1.446,9.261,3.669,-0.891,9.051,0.088,0.031,-0.099,0.065,0.062,-0.538,-0.045,-0.191,0.006,-26.598,-10.165,-28.624
4.127,-1.575,9.266,3.675,-0.869,9.05,0.05,0.072,-0.11,0.156,0.09,-0.338,-0.044,-0.191,0.005,-27.097,-10.791,-28.86
4.025,-1.4,8.945,3.657,-0.851,9.06,0.013,0.162,-0.107,-0.034,0.173,-0.479,-0.043,-0.19,0.004,-27.184,-11.288,-27.992
3.874,-1.118,8.739,3.627,-0.828,9.073,-0.025,0.163,-0.099,-0.228,0.366,-0.482,-0.043,-0.189,0.003,-26.418,-10.521,-27.116
3.826,-0.852,8.742,3.605,-0.811,9.084,-0.075,0.081,-0.119,-0.434,0.443,-0.566,-0.042,-0.187,0.001,-25.414,-9.894,-30.18
3.917,-0.8,8.923,3.607,-0.811,9.083,-0.131,-0.035,-0.146,-0.17,0.246,-0.035,-0.042,-0.187,-0.001,-27.78,-10.591,-27.991
3.697,-0.694,8.763,3.602,-0.827,9.083,-0.137,-0.034,-0.169,-0.161,-0.083,0.335,-0.043,-0.187,-0.002,-26.434,-10.506,-28.484
3.459,-0.476,8.742,3.589,-0.849,9.087,-0.111,0.007,-0.129,-0.184,-0.238,0.389,-0.045,-0.186,-0.004,-26.962,-8.676,-26.726
3.215,-0.378,8.629,3.578,-0.866,9.089,-0.073,0.003,-0.094,-0.151,-0.246,0.313,-0.046,-0.186,-0.005,-25.218,-10.574,-29.454
3.479,-0.574,9.153,3.57,-0.867,9.092,-0.039,0.001,-0.096,-0.109,-0.056,0.332,-0.046,-0.185,-0.006,-26.921,-9.485,-28.601
3.488,-0.922,9.536,3.57,-0.86,9.093,-0.011,-0.024,-0.095,-0.122,0.058,0.166,-0.046,-0.185,-0.007,-26.746,-9.991,-28.471
3.457,-1.099,9.608,3.573,-0.85,9.093,0,-0.044,-0.079,-0.094,0.076,0.174,-0.046,-0.185,-0.008,-26.61,-9.845,-27.539
3.483,-1.125,9.546,3.571,-0.841,9.095,0.02,-0.012,-0.071,-0.085,-0.005,0.221,-0.045,-0.185,-0.008,-26.443,-11.847,-26.303
3.522,-0.938,9.579,3.558,-0.831,9.1,0.045,0.03,-0.054,-0.222,-0.032,0.037,-0.045,-0.184,-0.009,-26.698,-10.497,-27.745
3.51,-0.816,9.419,3.555,-0.816,9.103,0.061,-0.019,-0.04,-0.235,0.038,-0.017,-0.044,-0.184,-0.009,-27.303,-11.604,-28.632
3.543,-0.79,9.431,3.568,-0.795,9.1,0.068,-0.074,-0.056,-0.072,0.125,-0.042,-0.043,-0.185,-0.009,-27.351,-8.977,-27.234
3.553,-0.862,9.486,3.585,-0.775,9.095,0.066,-0.073,-0.083,0.041,0.075,-0.102,-0.042,-0.186,-0.01,-26.799,-10.983,-27.94
3.402,-0.879,9.307,3.598,-0.757,9.091,0.057,-0.039,-0.09,0.082,0.021,-0.18,-0.041,-0.186,-0.011,-27.243,-8.806,-28.427
3.385,-0.792,9.251,3.597,-0.741,9.093,0.04,0.013,-0.089,-0.07,0.081,-0.113,-0.041,-0.186,-0.012,-26.888,-9.824,-27.864
3.56,-0.685,9.22,3.59,-0.726,9.097,0.032,0.023,-0.082,-0.195,0.109,-0.107,-0.04,-0.186,-0.013,-25.911,-9.904,-26.122
3.689,-0.713,9.153,3.592,-0.713,9.097,0.025,-0.008,-0.076,-0.067,0.109,-0.127,-0.04,-0.186,-0.013,-25.836,-11.36,-29.408
3.742,-0.749,9.067,3.597,-0.701,9.096,0.016,-0.005,-0.086,0.014,0.114,-0.237,-0.039,-0.186,-0.014,-26.601,-9.854,-26.781
3.586,-0.673,9.132,3.602,-0.692,9.095,0.01,-0.015,-0.078,0.001,0.089,-0.113,-0.039,-0.187,-0.015,-26.849,-10.167,-26.822
3.452,-0.63,9.137,3.607,-0.687,9.093,0.001,-0.023,-0.071,-0.025,-0.03,-0.05,-0.039,-0.187,-0.016,-27.109,-10.471,-27.776
3.582,-0.615,9.113,3.616,-0.687,9.09,-0.01,-0.037,-0.068,0.035,-0.103,-0.093,-0.039,-0.187,-0.016,-27.718,-9.607,-27.763
3.665,-0.598,8.995,3.625,-0.689,9.086,-0.012,-0.034,-0.074,0.128,-0.192,0.106,-0.039,-0.188,-0.017,-27.652,-10.747,-29.662
3.656,-0.613,9.115,3.624,-0.69,9.086,0,0.012,-0.056,0.04,-0.231,0.109,-0.039,-0.188,-0.017,-26.733,-11.815,-27.69
3.634,-0.728,9.175,3.617,-0.69,9.089,0.02,0.034,-0.026,-0.016,-0.175,0.01,-0.039,-0.187,-0.018,-24.858,-11.441,-27.513
3.704,-0.8,9.127,3.619,-0.687,9.089,0.035,0.016,-0.017,0.08,-0.119,-0.177,-0.039,-0.187,-0.018,-26.367,-11.183,-27.161
3.807,-0.89,9.326,3.628,-0.683,9.085,0.038,-0.018,-0.021,0.163,-0.171,-0.279,-0.039,-0.188,-0.018,-27.303,-9.793,-28.351
