accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.17,-0.62,10.64,0.278,-0.544,9.788,1.087,-0.259,1.358,-1.115,3.85,4.842,-0.006,-0.031,0.791,17.503,24.863,-24.399
-0.038,-0.246,10.688,0.254,-0.23,9.801,1.407,0.016,1.35,-0.727,3.727,5.361,0.003,-0.017,0.799,18.364,24.309,-24.066
0.009,0.357,10.511,0.241,0.148,9.803,1.794,0.039,1.346,-0.139,2.828,4.331,0.014,-0.001,0.808,18.433,21.355,-25.941
-0.378,1.757,12.464,0.301,0.603,9.783,2.189,-0.278,1.369,-0.199,3.17,6.496,0.03,0.016,0.815,18.481,20.692,-25.984
-0.831,3.295,14.835,0.421,1.168,9.728,2.793,-0.524,1.279,-0.102,3.459,8.383,0.052,0.037,0.822,19.301,17.171,-25.41
-0.467,3.491,15.428,0.537,1.881,9.61,3.601,-0.481,1.097,-0.335,4.264,10.665,0.077,0.065,0.826,18.661,16.251,-28.11
0.11,2.981,14.452,0.573,2.735,9.4,4.521,0.058,1.131,0.059,2.994,9.515,0.102,0.102,0.828,20.148,12.698,-28.699
0.115,3.797,16.673,0.686,3.689,9.06,5.25,-0.139,1.314,0.885,3.312,9.405,0.133,0.143,0.829,19.836,9.435,-30.171
0.34,4.686,18.601,0.957,4.717,8.545,5.953,-0.891,1.284,1.692,5.074,10.719,0.173,0.185,0.824,19.615,4.855,-32.642
0.237,6.263,20.882,1.311,5.791,7.805,6.744,-1.476,1.051,1.764,6.081,10.306,0.221,0.231,0.813,18.507,-0.189,-32.483
0.675,5.933,19.616,1.769,6.804,6.837,7.271,-2.054,1.177,2.957,6.48,11.082,0.275,0.276,0.795,19.313,-3.854,-33.894
1.63,7.317,19.242,2.367,7.72,5.565,7.912,-3.416,1.224,2.244,6.98,9.911,0.34,0.317,0.767,16.501,-7.654,-31.961
2.744,10.257,20.109,3.111,8.434,3.92,8.141,-5.701,1.276,2.92,9.858,4.182,0.422,0.349,0.723,15.349,-15.819,-32.788
3.222,12.522,18.986,3.754,8.83,2.026,7.448,-7.613,1.122,3.747,13.264,-5.112,0.512,0.366,0.663,11.038,-21.338,-30.792
4.949,14.14,18.78,4.058,8.927,0.149,5.655,-8.472,1.018,-5.547,11.038,-21.712,0.597,0.369,0.592,4.993,-25.432,-28.38
4.939,15.768,16.247,4.171,8.71,-1.704,3.16,-13.568,2.752,-14.984,15.274,-18.053,0.695,0.321,0.495,-0.18,-28.429,-25.667
6.498,19.558,8.691,3.811,8.121,-3.963,1.775,-23.594,6.604,-7.879,16.984,-5.161,0.818,0.182,0.334,-7.509,-29.811,-22.403
8.114,23.535,-2.755,1.777,7.334,-6.263,1.016,-34.587,10.796,-12.281,-10.18,-5.024,0.903,-0.058,0.074,-18.182,-27.875,-16.286
-0.797,21.488,-21.538,-1.258,6.744,-7.008,1.574,-33.904,11.451,-17.301,-38.925,-30.949,0.878,-0.293,-0.183,-29.428,-23.875,1.169
-10.058,25.561,-20.066,-4.945,6.442,-5.498,2.107,-34.248,4.239,18.266,-46.684,-32.862,0.771,-0.432,-0.431,-28.287,-17.896,22.336
-3.328,26.681,-9.893,-7.963,5.582,-1.271,-0.007,-34.64,-4.779,28.034,-45.438,-37.812,-0.612,0.436,0.66,-9.766,-16.724,34.531
-10.173,-1.482,-12.452,-8.809,3.966,1.686,2.528,-18.495,-10.713,48.672,5.586,-0.909,-0.515,0.386,0.747,19.04,-18.715,34.111
-18.787,-30.959,-41.779,-7.648,3.912,4.73,9.872,-20.586,-3.682,25.625,-12.333,28.447,-0.334,0.383,0.799,35.744,-12.033,18.765
12.541,-44.479,-69.803,-7.198,4.388,5.011,-2.394,1.284,4.614,33.313,-3.967,20.399,-0.322,0.375,0.827,39.308,-3.716,5.675
19.173,-50.982,-60.942,-8.275,4.252,3.1,-4.836,14.695,1.215,6.546,8.661,-4.944,-0.447,0.377,0.791,37.662,-7.112,-6.694
60.748,9.838,0.898,-7.923,4.85,3.142,1.055,-0.493,3.133,10.503,-1.444,5.452,-0.426,0.397,0.796,39.436,-3.87,3.851
17.513,-8.183,33.464,-7.727,5.192,3.084,0.686,-0.1,1.706,11.196,-2.629,-4.164,-0.417,0.411,0.797,40.1,-6.903,6.117
