accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
2.784,9.067,2.399,2.6,9.22,2.099,0.003,0.294,-0.084,-0.227,0.125,0.58,0.297,-0.552,-0.56,10.864,-43.059,1.947
2.435,9.213,2.361,2.55,9.229,2.122,0.017,0.417,-0.159,-0.529,0.137,1.114,0.3,-0.549,-0.56,10.478,-41.551,2.023
2.413,9.191,2.545,2.477,9.241,2.152,0.051,0.65,-0.211,-1.117,-0.191,1.202,0.306,-0.545,-0.559,9.497,-41.158,1.973
2.389,9.089,2.459,2.395,9.254,2.191,0.064,0.887,-0.187,-1.957,-0.386,1.459,0.312,-0.539,-0.557,9.32,-42.152,3.558
2.396,9.431,2.699,2.323,9.262,2.234,0.092,0.997,-0.084,-2.404,-0.601,2.353,0.319,-0.533,-0.555,10.623,-41.412,3.716
2.044,9.452,3.256,2.254,9.272,2.263,0.239,1.176,0.015,-3.887,-0.427,3.594,0.327,-0.527,-0.55,10.948,-42.557,0.775
1.384,9.136,3.374,2.189,9.286,2.271,0.452,1.575,0.173,-5.463,-0.793,4.207,0.337,-0.52,-0.543,10.442,-40.9,3.13
0.46,8.952,3.671,2.15,9.296,2.265,0.644,2.018,0.445,-6.47,-1.604,4.734,0.35,-0.512,-0.531,11.043,-41.91,1.436
-0.06,8.741,4.607,2.175,9.298,2.234,0.887,2.439,0.885,-6.737,-1.9,5.263,0.364,-0.504,-0.514,10.316,-42.56,4.976
-1.614,8.923,5.876,2.257,9.292,2.174,1.212,2.95,1.32,-7.609,-2.382,6.303,0.38,-0.495,-0.49,9.021,-41.649,4.633
-3.256,8.567,6.496,2.407,9.275,2.084,1.581,3.568,1.82,-8.69,-3.378,6.487,0.398,-0.485,-0.459,9.248,-41.316,2.853
-4.305,7.757,7.015,2.698,9.217,1.985,1.863,4.047,2.644,-8.848,-4.632,6.644,0.415,-0.476,-0.418,8.881,-43.295,5.112
-4.549,7.453,7.511,3.179,9.079,1.906,2.071,4.376,3.683,-7.83,-6.651,7.252,0.428,-0.469,-0.366,5.988,-40.968,5.199
-5.342,6.953,8.488,3.818,8.832,1.893,2.176,4.753,4.663,-8.695,-9.481,6.637,0.437,-0.461,-0.304,6.12,-40.356,9.048
-6.278,5.921,8.576,4.632,8.404,2.02,1.975,5.067,5.907,-9.931,-13.075,4.891,0.437,-0.454,-0.23,3.857,-40.877,9.59
-6.151,4.583,8.629,5.675,7.661,2.295,1.538,4.816,7.645,-7.472,-15.903,1.64,0.422,-0.453,-0.144,-2.348,-39.349,11.632
-4.664,2.392,9.151,6.797,6.535,2.694,0.915,4.13,9.109,-6.978,-16.146,-1.274,0.39,-0.459,-0.05,-11.128,-39.641,14.098
-4.913,-0.732,8.512,7.763,5.029,3.259,0.05,3.797,9.948,-7.047,-17.299,-1.676,0.342,-0.466,0.047,-17.981,-37.215,12.962
-5.378,-4.815,6.876,8.404,3.205,3.907,-0.891,3.484,10.307,-4.077,-18.724,-2.572,0.279,-0.472,0.141,-23.738,-32.741,14.491
-1.942,-8.437,3.876,8.662,1.229,4.43,-1.84,2.649,10.062,-4.775,-18.154,-7.068,0.208,-0.481,0.225,-28.276,-26.987,12.262
-0.41,-9.83,1.329,8.608,-0.84,4.622,-3.01,1.235,9.734,-5.454,-17.659,-10.248,0.129,-0.498,0.294,-35.294,-20.747,10.324
0.395,-12.478,1.449,8.347,-2.889,4.261,-4.098,-0.921,9.232,-2.499,-18.504,-10.003,0.048,-0.53,0.348,-39.568,-13.345,6.561
3.934,-15.67,1.152,7.912,-4.701,3.386,-4.732,-2.781,8.248,2.775,-21.471,-7.815,-0.027,-0.571,0.385,-41.673,-5.606,4.668
3.438,-16.989,-2.868,7.301,-6.156,2.231,-5.313,-3.355,7.073,7.591,-23.736,-7.1,-0.096,-0.614,0.406,-42.686,0.562,4.723
2.672,-18.452,-5.885,6.588,-7.199,0.972,-5.698,-3.295,5.984,14.749,-23.149,-3.031,-0.158,-0.652,0.413,-40.527,9.967,6.934
5.375,-21.229,-5.983,5.904,-7.83,-0.037,-5.943,-0.808,4.641,17.833,-20.797,-0.488,-0.221,-0.673,0.403,-39.464,12.508,9.932
10.278,-25.929,-4.604,5.34,-8.194,-0.709,-5.829,2.322,3.736,13.587,-13.675,0.959,-0.289,-0.673,0.378,-37.083,17.279,12.437
14.585,-29.633,-4.963,4.811,-8.464,-1.177,-5.093,3.745,3.652,10.827,-14.645,-1.097,-0.355,-0.659,0.352,-34.485,19.539,17.209
21.15,-30.143,-2.087,4.371,-8.644,-1.533,-4.229,4.04,3.351,11.835,-10.496,-2.076,-0.414,-0.638,0.327,-30.788,19.603,20.242
23.652,-28.515,-0.524,4.136,-8.718,-1.751,-3.387,4.415,2.377,9.75,-3.23,-1.451,-0.461,-0.614,0.298,-30.954,18.443,21.817
18.902,-21.83,0.254,4.07,-8.725,-1.864,-2.968,5.026,1.543,5.346,0.125,-1.143,-0.501,-0.586,0.264,-29.955,19.383,20.445
15.66,-23.147,-2.279,4.065,-8.697,-2.001,-2.699,4.139,0.945,0.98,-1.921,-0.822,-0.533,-0.564,0.232,-31.412,18.666,18.912
16.259,-19.244,-3.627,4.051,-8.651,-2.217,-2.277,2.101,0.567,-0.072,-2.074,1.453,-0.554,-0.553,0.211,-32.359,18.413,17.451
13.951,-12.086,-3.23,3.998,-8.589,-2.533,-1.769,-0.272,0.243,0.186,0.422,2.779,-0.565,-0.557,0.205,-32.35,18.095,16.063
9.486,-8.748,-3.038,3.923,-8.517,-2.872,-1.34,-1.62,-0.03,1.408,0.487,4.673,-0.568,-0.569,0.206,-35.663,18.646,15.077
5.119,-10.776,-2.858,3.834,-8.457,-3.156,-0.978,-1.909,-0.08,2.723,-1.088,6.36,-0.568,-0.581,0.211,-36.6,16.568,14.4
4.056,-10.889,-0.807,3.733,-8.422,-3.363,-0.649,-1.709,0.021,3.132,-1.255,6.536,-0.567,-0.591,0.217,-36.195,16.547,13.974
4.257,-8.324,0.199,3.662,-8.403,-3.486,-0.439,-0.968,0.091,1.785,-0.026,5.162,-0.567,-0.596,0.221,-35.538,17.145,16.043
5.401,-8.181,1.75,3.624,-8.399,-3.536,-0.316,-0.192,0.187,0.983,0.52,4.221,-0.569,-0.597,0.221,-34.479,14.098,17.125
6.625,-9.694,3.149,3.597,-8.412,-3.532,-0.131,0.145,0.267,1.275,-0.068,3.404,-0.571,-0.595,0.221,-33.879,17.02,17.838
6.931,-9.826,3.113,3.59,-8.422,-3.514,-0.107,0.351,0.244,1.69,0.459,2.398,-0.574,-0.591,0.219,-33.098,15.808,18.573
5.509,-8.573,1.616,3.622,-8.421,-3.485,-0.158,0.68,0.126,0.59,0.86,1.589,-0.577,-0.587,0.215,-33.345,15.494,18.683
4.666,-8.016,0.628,3.652,-8.422,-3.449,-0.142,0.765,0.143,0.005,0.597,1.087,-0.58,-0.583,0.211,-33.38,14.175,18.738
4.93,-8.614,-0.184,3.672,-8.428,-3.414,-0.076,0.586,0.143,0.522,0.251,1.12,-0.582,-0.579,0.207,-33.728,15.341,19.855
5.337,-8.095,-1.171,3.698,-8.432,-3.376,0.046,0.383,0.017,0.489,0.109,0.42,-0.583,-0.577,0.205,-31.52,14.873,19.695
4.266,-7.688,-1.949,3.724,-8.432,-3.348,0.086,0.206,-0.071,0.246,0.083,-0.312,-0.582,-0.576,0.204,-32.826,13.98,18.312
3.711,-7.949,-2.413,3.75,-8.426,-3.333,0.07,0.074,-0.126,-0.077,0.085,-0.612,-0.581,-0.576,0.204,-33.078,15.327,17.174
4.247,-8.298,-2.344,3.764,-8.423,-3.325,0.105,-0.094,-0.116,0.108,-0.008,-0.758,-0.58,-0.577,0.204,-33.626,15.518,18.054
4.24,-8.444,-3.004,3.761,-8.424,-3.326,0.116,-0.227,-0.07,0.411,-0.115,-0.823,-0.578,-0.579,0.206,-33.295,14.832,18.639
4.025,-8.471,-3.708,3.765,-8.42,-3.332,0.045,-0.135,-0.06,0.839,-0.028,-0.778,-0.578,-0.58,0.206,-34.528,16.571,17.45
