accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
22.525,-7.046,-32.221,-2.017,-9.547,-0.979,0.668,-0.281,1.282,-1.082,5.117,-9.818,-0.695,0.26,-0.1,-14.156,39.169,-0.858
11.267,-3.012,-8.894,-2.24,-9.508,-0.871,0.397,-1.991,0.957,0.446,6.334,-10.23,-0.693,0.254,-0.08,-13.287,38.455,-0.99
-4.056,-8.289,-9.806,-2.317,-9.491,-0.851,-0.24,-2.123,0.197,0.256,5.135,-5.838,-0.697,0.241,-0.063,-14.127,40.492,-1.367
-3.079,-7.858,-13.515,-2.233,-9.483,-1.119,-0.906,1.012,-0.338,0.074,2.032,-9.519,-0.704,0.247,-0.07,-13.225,39.439,-0.763
-3.139,-4.621,-10.817,-2.059,-9.458,-1.574,-1.434,2.22,-0.554,1.909,2.632,-17.126,-0.716,0.259,-0.086,-13.258,39.932,-0.427
-1.832,-3.337,-11.116,-1.822,-9.418,-2.037,-1.769,1.104,-0.924,4.887,3.54,-16.434,-0.732,0.261,-0.095,-14.194,39.977,1.172
-2.095,-4.496,-6.701,-1.378,-9.336,-2.667,-2.607,2.234,-1.614,7.025,3.036,-12.9,-0.752,0.266,-0.116,-12.326,40.202,-0.334
-2.191,-7.587,-10.654,-0.574,-9.109,-3.588,-4.035,5.325,-2.305,8.117,0.132,-14.63,-0.776,0.283,-0.159,-13.757,37.65,0.13
-0.18,-6.96,-18.722,0.517,-8.65,-4.592,-5.239,7.064,-2.585,10.403,-5.402,-18.131,-0.8,0.308,-0.214,-15.759,37.584,2.849
3.04,-6.007,-18.5,1.761,-7.911,-5.521,-6.417,7.388,-2.818,7.538,-9.279,-14.255,-0.819,0.332,-0.266,-18.614,37.758,3.696
5.629,-6.426,-15.603,3.23,-6.885,-6.191,-7.263,8.271,-3.283,6.714,-14.115,-13.078,-0.831,0.354,-0.32,-19.922,35.516,5.103
7.534,-9.122,-18.275,5.034,-5.616,-6.268,-7.4,10.203,-4.433,5.484,-22.811,-16.734,-0.827,0.368,-0.388,-22.812,34.216,5.081
10.932,-14.25,-22.828,6.913,-4.146,-5.585,-7.001,11.551,-5.864,0.354,-28.196,-20.517,-0.807,0.365,-0.461,-25.514,32.091,3.955
9.354,-17.439,-19.951,8.373,-2.537,-4.431,-6.612,10.714,-6.892,-2.342,-31.92,-22.007,0.778,-0.347,0.519,-28.943,27.04,3.017
10.079,-21.289,-19.529,9.288,-0.857,-3.027,-6.283,9.518,-7.704,-3.387,-36.949,-21.92,0.745,-0.316,0.56,-31.192,24.231,1.422
10.798,-28.74,-23.35,9.704,0.727,-1.211,-5.865,9.837,-7.876,-12.16,-39.269,-14.62,0.697,-0.276,0.595,-33.627,19.664,-4.565
7.736,-32.623,-26.48,9.583,1.878,0.899,-5.574,10.399,-6.545,-16.585,-33.989,-16.632,0.631,-0.237,0.629,-35.706,16.197,-7.559
6.665,-34.649,-26.774,9.108,2.357,2.767,-5.659,8.749,-4.268,-20.51,-31.001,-15.498,0.559,-0.215,0.651,-34.839,11.089,-13.321
6.637,-37.874,-25.187,8.532,2.229,4.29,-5.479,7.023,-2.019,-21.734,-26.871,-9.974,0.487,-0.21,0.668,-33.086,8.565,-19.434
-1.755,-38.489,-15.919,7.834,1.756,5.631,-4.907,6.659,-0.476,-21.666,-17.426,-5.348,0.413,-0.206,0.687,-29.184,8.519,-23.073
-6.431,-31.998,-15.679,7.144,1.096,6.628,-4.817,5.35,0.387,-20.941,-3.568,-1.81,0.344,-0.209,0.701,-26.16,11.008,-27.209
-11.004,-28.541,-12.61,6.981,0.338,6.879,-4.759,0.903,1.083,-11.233,8.894,10.943,0.305,-0.237,0.701,-21.999,13.077,-29.614
-12.958,-24.579,-5.561,6.962,-0.364,6.897,-4.212,-0.214,1.404,-1.687,15.201,18.102,0.278,-0.267,0.698,-17.659,16.759,-29.46
-13.702,-15.641,0.376,6.548,-1.024,7.228,-3.878,2.49,1.291,-3.365,12.039,15.516,0.233,-0.278,0.702,-17.998,19.727,-27.301
-13.74,-2.463,4.87,6.138,-1.538,7.492,-2.785,2.342,1.271,-4.379,11.568,9.723,0.196,-0.282,0.707,-17.795,22.51,-26.631
-4.197,9.235,17.875,6.108,-1.752,7.47,-1.109,-0.046,0.982,-0.749,14.972,4.11,0.189,-0.289,0.71,-15.277,23.494,-25.6
5.368,14.832,25.091,6.436,-1.715,7.198,0.035,-2.096,0.316,6.563,14.217,-1.324,0.207,-0.301,0.707,-13.647,28.989,-24.622
3.297,10.997,22.87,6.801,-1.622,6.877,0.228,-2.319,-0.06,7.477,10.699,-3.831,0.228,-0.312,0.702,-12.964,29.253,-22.423
1.875,10.001,17.356,6.96,-1.553,6.731,0.166,-0.942,-0.078,4.778,7.248,-5.067,0.238,-0.316,0.699,-13.765,29.135,-22.04
