accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
9.986,2.179,1.437,9.532,1.986,1.169,-0.16,-0.26,-0.092,0.844,1.029,-0.906,0.495,-0.442,0.445,-37.582,4.523,11.246
9.9,1.951,1.226,9.53,2.053,1.069,-0.194,-0.455,-0.277,2.14,2.428,-1.917,0.498,-0.444,0.439,-38.155,4.889,11.226
9.864,1.947,1.329,9.514,2.209,0.886,-0.23,-0.8,-0.675,4.912,4.446,-3.653,0.506,-0.446,0.429,-37.117,5.486,10.895
9.933,2.217,1.621,9.464,2.506,0.572,-0.265,-1.39,-1.335,7.52,7.19,-5.886,0.519,-0.449,0.41,-38.158,5.2,13.069
10.13,2.203,1.566,9.341,2.985,0.036,-0.258,-2.494,-2.182,10.411,11.333,-8.363,0.541,-0.453,0.379,-36.047,4.242,13.017
10.328,2.253,1.164,9.048,3.694,-0.812,-0.264,-4.242,-3.355,13.804,16.847,-10.412,0.574,-0.46,0.329,-35.745,2.386,15.187
10.791,3.101,0.314,8.433,4.626,-1.913,-0.463,-6.235,-4.747,17.495,22.084,-9.608,0.615,-0.468,0.258,-34.637,2.148,15.411
12.107,4.575,-0.799,7.396,5.736,-2.926,-1.124,-7.442,-6.215,20.729,25.17,-2.198,0.654,-0.471,0.168,-33.635,-1.735,17.947
14.916,6.769,-2.722,5.948,6.956,-3.522,-2.05,-7.518,-7.834,23.401,23.448,8.643,0.684,-0.46,0.065,-31.943,-3.854,21.12
17.554,9.848,-5.279,4.099,8.128,-3.648,-2.939,-7.498,-9.298,23.04,17.165,16.314,0.704,-0.437,-0.049,-27.428,-8.969,25.52
20.439,14.538,-8.324,1.929,9.017,-3.34,-3.7,-8.736,-9.998,26.795,11.218,20.528,0.708,-0.411,-0.178,-22.354,-14.748,26.88
23.695,20.885,-11.3,-0.366,9.463,-2.549,-4.164,-10.905,-10.058,32.788,4.874,20.48,0.691,-0.391,-0.32,-13.359,-20.282,28.267
26.939,27.265,-11.75,-2.551,9.362,-1.421,-3.867,-10.037,-10.681,36.025,2.102,11.375,0.666,-0.359,-0.451,-3.203,-25.525,26.276
29.235,31.766,-5.564,-4.528,8.693,-0.316,-2.45,-8.6,-11.185,32.443,4.855,4.268,0.644,-0.318,-0.561,8.044,-27.057,25.548
30.399,31.632,4.499,-5.831,7.814,1.058,-0.683,-11.085,-9.18,27.491,1.121,7.227,0.596,-0.302,-0.667,18.439,-26.849,21.233
27.931,26.863,11.962,-6.592,6.795,2.558,0.859,-12.129,-8.51,16.097,-5.777,7.965,0.532,-0.294,-0.76,28.851,-23.187,17.77
29.111,22.046,16.518,-6.968,5.704,3.884,2.396,-11.643,-8.66,-0.293,-11.989,2.11,0.469,-0.287,-0.828,34.084,-16.351,10.175
32.35,16.216,17.425,-6.803,4.89,5.098,2.919,-11.161,-6.921,-5.504,-22.015,-8.423,0.4,-0.283,-0.872,38.641,-11.288,2.852
32.99,13.24,9.685,-6.877,4.195,5.592,2.265,-5.659,-5.218,-5.638,-43.894,-24.502,-0.375,0.272,0.883,39.41,-3.004,-5.455
27.102,15.108,3.896,-7.179,3.868,5.447,3.702,-2.373,-3.35,-26.211,-43.476,-30.417,-0.378,0.282,0.872,38.667,3.879,-12.767
20.693,10.231,8.461,-7.284,4.356,4.913,4.84,0.544,0.381,2.615,-18.191,-16.292,-0.38,0.324,0.854,36.24,6.244,-19.321
8.487,2.066,10.918,-7.703,4.834,3.669,2.546,6.866,1.753,13.214,-9.752,-2.581,-0.428,0.361,0.821,34.151,8.379,-21.461
-8.298,-5.435,6.572,-7.87,5.251,2.58,0.841,6.282,2.315,14.857,-10.964,-7.663,-0.47,0.384,0.791,34.964,6.364,-23.21
-13.25,-16.448,-2.619,-7.342,5.661,3.196,-2.283,-1.515,3.458,14.308,-4.769,14.262,-0.44,0.379,0.813,36.061,2.975,-21.088
-13.29,-49.395,-18.279,-7.067,5.877,3.42,-3.495,1.924,2.699,19.762,0.116,8.41,0.44,-0.363,-0.821,39.977,-1.131,-14.841
-34.098,-65.431,-24.433,-7.046,5.791,3.604,-2.244,0.759,0.536,4.492,-3.207,1.802,0.443,-0.346,-0.827,38.063,-1.009,-14.986
-5.272,-13.474,-10.972,-6.677,5.807,4.227,-0.963,-3.523,0.978,-2.871,-5.85,3.288,0.41,-0.341,-0.846,39.952,-4.424,-15.23
4.98,-4.585,1.341,-6.097,5.89,4.93,-1.093,-3.901,1.737,2.556,-5.511,9,0.368,-0.336,-0.866,39.444,-4.424,-12.082
6.577,-5.439,-4.949,-6.071,5.78,5.089,-1.673,0.711,0.801,1.534,-5.874,5.376,0.37,-0.322,-0.871,39.183,-3.377,-16.129
6.639,1.145,17.6,-6.297,5.645,4.965,-1.439,2.369,0.353,-2.982,-4.54,0.146,0.39,-0.308,-0.866,38.815,-4.16,-17.883
12.447,6.199,11.95,-6.22,5.625,5.083,-0.856,-0.055,0.728,-4.206,-0.943,4.154,0.387,-0.302,-0.869,37.679,-3.896,-20.537
-2.775,2.765,5.519,-6.074,5.604,5.28,-0.79,-0.67,0.488,-0.099,2.586,5.668,0.378,-0.297,-0.874,37.804,-3.587,-19.29
-9.757,0.139,7.647,-6.112,5.475,5.37,-0.457,-0.251,-0.51,-3.095,-0.546,2.887,0.377,-0.29,-0.877,35.065,-3.25,-19.029
-3.73,0.56,14.083,-6.141,5.376,5.437,-0.054,-0.44,-0.589,-2.705,-1.982,1.793,0.375,-0.287,-0.88,38.918,-5.643,-18.739
-4.717,0.077,10.616,-6.096,5.306,5.554,-0.099,-0.81,-0.404,-0.731,-0.647,1.599,0.369,-0.284,-0.883,37.482,-2.907,-19.267
-9.462,1.269,5.256,-6.104,5.239,5.609,-0.076,-0.378,-0.346,-1.514,-2.664,-0.335,0.367,-0.282,-0.885,38.895,-3.5,-18.437
