accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-2.816,-2.183,7.805,-5.013,-3.239,7.782,-0.289,-0.097,-0.47,-0.475,-0.475,0.784,-0.161,0.278,-0.045,6.955,-5.106,-40.402
-3.287,-2.528,7.559,-4.936,-3.308,7.802,-0.18,-0.291,-0.437,-0.142,-0.018,0.998,-0.164,0.274,-0.048,7.568,-4.007,-38.756
-4.815,-3.452,8.014,-4.895,-3.358,7.806,-0.071,-0.082,-0.449,-0.838,0.259,1.05,-0.166,0.273,-0.052,7.303,-4.305,-40.317
-5.399,-3.656,8.428,-4.898,-3.376,7.797,0.017,0.073,-0.314,-2.801,0.18,1.854,-0.166,0.274,-0.055,8.427,-4.559,-38.576
-4.994,-3.27,8.667,-4.928,-3.339,7.793,0.16,0.05,-0.004,-4.381,0.112,1.846,-0.164,0.275,-0.055,7.736,-2.849,-40.179
-5.655,-3.045,8.732,-5.009,-3.223,7.791,0.339,0.141,0.44,-5.402,1.003,1.82,-0.158,0.279,-0.052,7.632,-3.024,-38.53
-7.633,-3.151,9.546,-5.132,-3.001,7.799,0.55,0.173,0.984,-6.565,2.577,2.989,-0.149,0.283,-0.044,7.458,-4.486,-39.711
-9.259,-3.194,9.56,-5.296,-2.659,7.814,0.798,0.285,1.585,-6.634,4.298,4.655,-0.134,0.289,-0.03,6.296,-3.58,-40.346
-10.377,-2.198,9.558,-5.519,-2.216,7.797,0.981,0.639,2.108,-5.01,6.065,4.513,-0.115,0.299,-0.013,7.663,-5.481,-40.372
-11.684,-0.416,10.769,-5.806,-1.687,7.721,1.185,1.187,2.483,-3.666,6.493,5.765,-0.093,0.312,0.007,8.223,-5.528,-39.268
-11.945,1.631,12.491,-6.096,-1.072,7.607,1.555,1.456,2.782,-3.109,4.31,7.963,-0.068,0.328,0.028,8.168,-6.52,-38.736
-10.568,3.833,12.366,-6.359,-0.382,7.456,1.906,1.502,3.019,-3.368,2.554,6.554,-0.039,0.344,0.049,7.443,-9.599,-39.468
-9.541,4.786,13.578,-6.489,0.373,7.343,2.125,0.938,3.32,-3.463,1.497,6.332,-0.007,0.354,0.073,8.324,-11.983,-37.747
-9.316,3.218,15.709,-6.433,1.174,7.308,2.288,0.076,3.64,-3.584,-0.479,6.915,0.027,0.356,0.099,8.748,-13.834,-36.781
-9.881,2.162,14.191,-6.224,2.018,7.304,2.554,-0.539,3.949,-5.367,-2.46,7.925,0.063,0.352,0.126,6.744,-16.019,-36.49
-10.147,1.882,13.896,-5.896,2.899,7.281,2.852,-0.889,4.221,-7.167,-4.135,8.218,0.103,0.344,0.153,5.908,-19.267,-36.182
-10.25,0.738,14.488,-5.451,3.79,7.218,3.095,-1.178,4.364,-7.542,-4.629,7.706,0.146,0.333,0.18,3.085,-20.935,-32.883
-11.861,-0.354,15.546,-4.932,4.686,7.063,3.496,-1.156,4.379,-6.826,-4.857,8.738,0.191,0.322,0.206,0.275,-21.422,-32.382
-13.362,-1.089,15.869,-4.465,5.595,6.703,4.055,-0.289,4.239,-4.225,-4.185,8.298,0.239,0.318,0.23,-2.066,-26.074,-30.624
-13.305,-0.622,15.338,-4.152,6.456,6.103,4.471,1.119,3.764,-1.6,-3.379,7.621,0.285,0.328,0.252,-4.337,-26.588,-30.69
-12.069,0.125,16.247,-4.004,7.216,5.298,4.72,2.545,3.199,-1.14,-4.78,8.302,0.327,0.351,0.271,-6.805,-29.276,-26.828
-8.99,1.786,15.452,-3.924,7.885,4.314,5.052,3.505,2.759,0.103,-6.537,8.535,0.366,0.382,0.287,-8.643,-31.65,-25.171
-6.041,3.527,14.15,-3.894,8.434,3.143,5.415,4.409,2.138,2.474,-6.743,8.222,0.402,0.422,0.3,-7.857,-32.404,-20.758
-5.428,2.947,13.975,-3.886,8.823,1.798,5.677,5.2,1.353,6.746,-5.633,5.964,0.433,0.47,0.308,-8.086,-36.205,-18.619
-4.094,1.896,13.149,-3.899,8.99,0.389,5.439,5.642,0.359,9.714,-4.692,1.146,0.455,0.522,0.31,-9.822,-36.281,-16.484
-1.678,2.251,11.574,-3.903,8.942,-0.987,4.783,6.53,-0.612,12.674,-3.777,1.39,0.463,0.579,0.312,-8.405,-38.072,-11.337
2.622,3.73,7.872,-3.846,8.692,-2.414,4.156,8.452,-1.809,16.198,-4.207,-0.7,0.452,0.647,0.318,-5.943,-39.735,-9.132
5.6,4.793,1.556,-3.642,8.251,-3.85,3.374,10.588,-3.079,13.241,-9.394,-3.037,0.415,0.724,0.327,-4.622,-40.671,-6.664
8.581,5.6,0.355,-3.005,7.744,-5.213,2.671,12.729,-3.408,7.598,-14.912,-3.262,0.358,0.799,0.34,-2.753,-41.641,-4.002
12.194,4.844,-3.213,-1.779,7.287,-6.317,2.134,14.177,-2.971,6.559,-16.099,-5.86,0.291,0.859,0.356,0.748,-42.708,-1.976
9.481,-0.874,-7.012,-0.254,6.973,-6.891,1.39,14.132,-2.518,1.383,-13.943,-8.307,0.22,0.896,0.371,3.419,-41.595,1.657
4.522,-6.986,-8.597,1.232,6.912,-6.846,0.086,12.52,-1.655,-2.389,-10.325,-8.342,-0.157,-0.908,-0.388,3.441,-41.614,3.328
4.75,-8.691,-12.282,2.117,7.014,-6.519,-0.821,7.676,-0.847,-4.689,-6.932,-5.531,-0.119,-0.905,-0.404,2.626,-41.412,4.794
