accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-16.106,-10.127,-8.535,2.161,-8.418,-4.542,0.104,0.72,-0.324,-14.935,-2.46,2.743,-0.403,0.754,-0.503,13.684,32.681,20.28
-8.823,-9.754,-7.369,1.913,-8.536,-4.432,0.77,-0.316,0.957,-11.835,1.53,0.233,-0.396,0.755,-0.506,13.206,33.386,18.774
-11.164,-13.987,-1.491,1.598,-8.669,-4.297,1.126,-1.404,0.991,-3.936,0.172,-2.023,-0.393,0.751,-0.506,11.984,33.305,18.214
-12.804,-10.759,-1.736,1.384,-8.77,-4.165,0.915,-1.122,0.63,-1.216,-2.978,-0.089,-0.392,0.747,-0.508,11.278,33.833,19.411
-9.953,-6.869,-4.127,1.127,-8.865,-4.039,0.766,-0.587,1.142,-0.997,-2.816,-0.035,-0.385,0.747,-0.509,13.515,34.686,18.739
-2.363,-8.358,-6.251,0.751,-8.965,-3.903,0.87,-0.851,1.702,-0.511,-0.253,-1.049,-0.375,0.747,-0.509,13.596,35.191,17.264
0.148,-11.619,-4.192,0.392,-9.067,-3.717,1.089,-0.724,1.644,-0.893,-2.269,-1.451,-0.364,0.746,-0.511,14.516,33.504,15.244
0.115,-11.561,-4.02,-0.033,-9.184,-3.439,1.455,-0.446,2.077,-2.283,-7.426,0.052,-0.347,0.745,-0.516,14.673,34.981,15.057
0.23,-9.1,-4.901,-0.647,-9.304,-3.031,2.094,-0.406,3.103,-2.721,-9.336,0.31,-0.32,0.743,-0.522,16.609,32.715,14.899
-0.505,-11.229,-5.123,-1.462,-9.367,-2.507,2.625,-0.954,4.006,-3.055,-7.977,-0.043,-0.287,0.738,-0.528,18.279,33.932,14.511
-2.315,-16.534,-3.359,-2.433,-9.32,-1.84,3.055,-2.273,4.593,-3.782,-7.973,-1.282,-0.255,0.727,-0.529,19.475,33.884,11.87
-3.366,-18.605,-2.71,-3.513,-9.101,-1.005,3.242,-4.073,5.19,-4.224,-9.689,-3.534,-0.227,0.707,-0.522,21.301,32.951,11.04
-4.518,-17.348,-2.552,-4.617,-8.652,0.04,3.267,-5.905,5.936,-3.534,-12.452,-5.382,-0.201,0.676,-0.504,23.628,30.832,10.315
-6.227,-17.339,-3.131,-5.557,-7.965,1.36,3.593,-7.394,6.489,2.385,-14.27,-7.765,-0.178,0.632,-0.479,26.889,28.516,6.766
-7.774,-18.885,-4.549,-6.151,-7.096,2.825,3.833,-7.865,6.42,4.888,-15.924,-8.277,-0.155,0.576,-0.449,30.202,25.691,4.401
-8.229,-21.251,-5.341,-6.484,-6.037,4.205,3.775,-7.347,6.743,6.266,-14.797,-11.491,-0.127,0.519,-0.413,32.268,22.498,-2.647
