accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.902,-7.807,-6.933,0.49,-8.226,-5.316,0.015,0.395,0.509,-3.942,0.573,-1.902,-0.873,0.092,-0.079,-28.993,31.699,20.084
0.773,-7.85,-6.036,0.372,-8.218,-5.338,-0.107,0.266,0.778,-3.661,-0.118,-1.956,-0.873,0.101,-0.076,-27.695,29.128,21.523
-1.954,-8.064,-6.519,0.203,-8.199,-5.377,-0.197,0.107,0.932,-5.224,-0.171,-2.032,-0.873,0.111,-0.071,-27.13,28.458,18.939
-3.455,-7.587,-7.175,-0.075,-8.159,-5.44,-0.344,-0.178,1.338,-7.601,-0.336,-2.039,-0.873,0.123,-0.061,-26.749,30.733,19.891
-3.292,-8.274,-7.254,-0.563,-8.084,-5.523,-0.534,-0.793,2.191,-8.447,-1.963,-1.745,-0.873,0.139,-0.041,-26.443,32.344,21.7
-5.023,-8.313,-7.371,-1.269,-7.951,-5.599,-0.684,-1.519,3.099,-7.886,-3.904,-1.654,-0.872,0.161,-0.011,-26.184,32.339,20.657
-7.676,-8.444,-7.446,-2.201,-7.727,-5.623,-0.782,-2.387,3.98,-8.528,-7.025,-1.446,-0.867,0.185,0.031,-26.237,33.005,20.398
-9.007,-10.01,-7.242,-3.406,-7.374,-5.494,-0.742,-3.836,4.997,-6.955,-10.624,-1.421,-0.858,0.21,0.09,-24.146,32.372,20.975
-9.153,-11.839,-7.242,-4.789,-6.87,-5.103,-0.538,-5.357,5.716,-4.125,-13.77,-1.649,-0.84,0.233,0.163,-20.41,35.252,22.391
-10.733,-14.77,-7.082,-6.17,-6.212,-4.418,-0.177,-6.242,6.163,-1.455,-16.671,-2.385,-0.813,0.253,0.242,-15.182,33.073,25.537
-10.389,-18.057,-6.96,-7.465,-5.371,-3.405,0.206,-7.224,6.688,1.102,-20.228,-5.926,-0.775,0.271,0.327,-10.687,38.387,26.428
-8.983,-20.738,-6.826,-8.543,-4.395,-1.966,0.708,-8.579,6.831,7.953,-20.434,-5.143,-0.722,0.282,0.418,-2.933,36.72,28.296
-7.753,-23.013,-6.895,-9.139,-3.554,-0.15,1.226,-9.829,5.297,11.973,-14.464,-8.24,-0.657,0.275,0.505,4.277,36.436,27.335
-6.565,-25.745,-9.423,-9.171,-3.059,1.648,0.952,-9.652,2.96,13.564,-9.899,-12.433,-0.595,0.249,0.575,14.531,33.495,25.514
-0.836,-24.955,-7.166,-8.75,-2.882,3.362,0.566,-9.457,1.123,15.777,-6.504,-12.038,-0.534,0.209,0.631,23.065,33.008,20.09
2.6,-18.11,-8.394,-8.077,-2.913,4.738,0.009,-8.108,0.007,15.98,-1.716,-8.284,-0.481,0.164,0.672,27.911,29.44,16.275
4.214,-13.017,-10.752,-7.488,-3.079,5.534,-0.701,-5.28,-0.61,12.501,5.238,-6.12,-0.449,0.128,0.695,32.646,28.404,7.469
6.929,-9.419,-8.638,-7.075,-3.388,5.885,-1.652,-3.123,-0.982,5.316,8.569,-6.093,-0.437,0.096,0.705,32.507,29.3,1.297
7.882,-4.637,-3.534,-6.662,-3.842,6.085,-2.663,-2.795,-1.253,1.935,10.644,-2.508,-0.432,0.058,0.713,32.62,27.039,-4.019
5.049,2.174,-0.613,-6.258,-4.325,6.188,-2.962,-2.509,-1.314,-0.324,12.158,1.77,-0.429,0.019,0.719,31.856,27.927,-5.534
-1.688,5.215,-0.268,-5.948,-4.692,6.227,-2.514,-1.964,-0.922,-1.75,13.275,3.33,-0.427,-0.011,0.724,30.249,30.855,-7.732
-4.635,6.855,3.493,-5.819,-4.914,6.178,-1.805,-0.863,-0.493,-5.086,11.901,4.898,-0.429,-0.028,0.726,29.733,32.367,-7.21
-6.484,7.901,7.86,-5.793,-4.973,6.155,-0.98,-0.496,0.067,-8.442,8.32,6.543,-0.43,-0.035,0.73,27.667,32.822,-6.583
-7.595,8.665,9.448,-5.753,-4.931,6.225,-0.322,-0.842,0.422,-6.993,4.236,3.602,-0.426,-0.038,0.736,28.621,32.764,-6.815
-10.803,7.073,10.968,-5.793,-4.812,6.281,0.096,-0.404,0.817,-2.853,1.773,0.801,-0.423,-0.035,0.742,26.382,35.382,-6.96
-14.147,3.421,12.606,-5.914,-4.648,6.292,0.394,0.185,0.961,-1.42,-0.061,-0.603,-0.422,-0.027,0.747,27.48,31.992,-4.836
-12.673,-0.632,9.747,-5.952,-4.527,6.345,0.606,-0.014,0.448,1.144,-1.19,-1.735,-0.42,-0.021,0.749,27.731,32.301,-4.489
