accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.027,7.008,-6.246,4.538,6.257,-6.036,0.18,0.504,-0.03,-0.109,-0.961,1.129,0.722,-0.535,-0.004,-5.75,-14.436,35.124
3.785,6.757,-6.079,4.61,6.239,-6,0.19,0.648,-0.038,-0.66,-0.393,0.719,0.723,-0.532,0.001,-7.323,-13.194,36.453
4.364,6.022,-5.621,4.655,6.223,-5.981,0.202,0.468,-0.063,-1.224,-0.146,0.592,0.725,-0.529,0.005,-6.563,-14.233,36.592
5.059,5.65,-4.965,4.681,6.205,-5.98,0.206,0.266,-0.035,-0.735,-0.062,0.953,0.726,-0.528,0.008,-6.586,-15.872,35.562
4.975,5.368,-4.642,4.727,6.179,-5.971,0.223,0.351,0.019,-0.097,-0.254,1.228,0.726,-0.526,0.012,-5.977,-14.767,36.752
4.482,5.368,-4.977,4.812,6.145,-5.938,0.253,0.639,0.053,-0.399,-0.696,1.486,0.727,-0.523,0.018,-7.141,-13.861,35.965
4.001,5.914,-5.346,4.934,6.106,-5.877,0.306,0.94,0.059,-0.704,-0.947,2.501,0.728,-0.52,0.027,-7.623,-12.999,35.228
3.479,6.141,-5.451,5.082,6.083,-5.774,0.3,1.297,-0.075,-0.693,-0.985,3.487,0.729,-0.513,0.038,-8.45,-14.442,36.426
3.991,6.204,-5.085,5.265,6.095,-5.595,0.277,1.928,-0.354,-0.921,-0.918,3.951,0.731,-0.501,0.052,-9.076,-13.718,33.998
4.673,5.981,-4.798,5.474,6.138,-5.342,0.291,2.541,-0.6,-1.314,-0.307,4.349,0.733,-0.484,0.069,-7.639,-12.675,36.009
4.453,5.5,-4.501,5.713,6.24,-4.959,0.191,3.368,-0.907,-2.369,0.629,7.011,0.735,-0.46,0.09,-10.866,-13.283,34.796
4.264,5.2,-3.416,6.019,6.402,-4.354,0.101,4.928,-1.23,-4.009,0.634,9.147,0.735,-0.425,0.12,-13.576,-13.437,34.418
4.415,5.129,-2.315,6.392,6.594,-3.439,0.206,7.141,-1.457,-3.984,0.628,10.684,0.731,-0.375,0.166,-14.764,-14.011,33.522
4.36,5.196,-1.661,6.713,6.776,-2.28,0.785,9.209,-1.522,-5.499,0.649,9.673,0.721,-0.309,0.227,-18.741,-13.589,33.083
4.166,5.837,-0.998,6.898,6.879,-1.122,1.645,9.764,-1.019,-4.177,1.403,8.127,0.707,-0.239,0.296,-21.599,-14.186,28.56
3.335,6.86,2.059,6.926,6.942,-0.055,2.063,9.595,-0.595,-1.823,-0.589,3.083,0.689,-0.17,0.364,-29.213,-12.993,23.784
1.98,7.003,4.815,6.906,6.933,0.648,2.094,7.336,0.214,-4.792,-3.065,-4.802,0.673,-0.118,0.418,-32.416,-12.737,18.535
2.353,7.166,7.274,7.078,6.735,0.844,1.836,3.441,1.546,4.039,-0.225,-5.568,0.668,-0.101,0.452,-33.9,-13.582,13.649
1.135,7.346,7.42,7.302,6.491,0.845,1.267,1.401,1.554,16.602,0.397,-4.457,0.669,-0.1,0.473,-37.947,-10.976,9.715
2.629,8.191,7.02,7.462,6.302,0.876,0.5,0.842,0.966,17.775,-2.504,-4.256,0.667,-0.102,0.485,-38.695,-8.598,7.7
5.004,6.254,3.029,7.622,6.067,1.125,-0.286,1.477,1.225,14.797,-1.715,-0.718,0.657,-0.106,0.503,-37.621,-8.498,7.338
1.992,3.745,-4.166,7.769,5.794,1.496,-0.394,2.168,1.557,11.558,1.886,-0.495,0.642,-0.107,0.526,-37.076,-7.028,5.36
11.001,6.4,-4.738,7.871,5.576,1.769,-0.21,1.647,1.295,6.966,2.535,-0.619,0.631,-0.108,0.543,-38.852,-5.255,4.282
23.834,6.826,-3.62,7.936,5.442,1.889,-0.107,0.695,0.781,5.594,2.088,0.659,0.626,-0.11,0.552,-39.735,-4.218,5.196
25.213,3.778,-3.383,7.956,5.425,1.855,0.019,-0.201,0.086,3.397,1.261,0.65,0.627,-0.112,0.551,-37.144,-3.032,2.147
22.438,4.367,0.41,7.95,5.463,1.766,0.097,-0.493,-0.19,0.798,1.663,0.544,0.63,-0.112,0.547,-38.368,-2.959,2.51
