accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-2.718,-9.814,0.34,-3.73,-9.028,-0.872,-0.136,0.272,-0.034,-1.173,-0.152,-0.523,-0.061,0.735,-0.6,31.4,21.465,7.881
-2.607,-9.62,-0.155,-3.743,-9.02,-0.899,-0.113,0.053,0.039,-1.418,0.437,-0.604,-0.061,0.736,-0.599,31.189,20.807,8.879
-2.531,-8.782,-1.06,-3.765,-9.008,-0.925,-0.125,0,0.08,-1.738,0.009,-0.762,-0.06,0.737,-0.598,29.948,21.051,8.949
-2.387,-8.234,-1.168,-3.809,-8.985,-0.962,-0.15,0.07,0.208,-2.105,-0.745,-0.907,-0.059,0.739,-0.596,29.848,22.221,7.962
-3.093,-8.767,-1.075,-3.887,-8.945,-1.021,-0.206,0.245,0.423,-2.096,-0.804,-0.792,-0.054,0.741,-0.593,30.237,22.523,8.319
-4.252,-9.45,-1.245,-4.003,-8.884,-1.105,-0.271,0.387,0.658,-1.801,-0.593,-1.175,-0.048,0.744,-0.589,31.284,23.112,8.748
-4.865,-9.088,-1.386,-4.16,-8.798,-1.205,-0.381,0.243,0.864,-2.649,-0.845,-2.559,-0.041,0.748,-0.582,30.6,23.155,8.696
-5.124,-8.492,-1.494,-4.395,-8.664,-1.338,-0.734,-0.176,1.228,-4.69,-1.273,-4.509,-0.034,0.753,-0.572,30.267,22.495,10.901
-5.466,-8.911,-1.678,-4.774,-8.434,-1.5,-1.383,-1.08,1.925,-6.092,-2.072,-5.524,-0.03,0.759,-0.553,31.738,20.769,9.224
-5.88,-9.651,-1.86,-5.34,-8.062,-1.631,-2.115,-2.42,2.873,-7.306,-4.483,-6.547,-0.028,0.763,-0.525,30.777,22.957,10.974
-5.952,-9.677,-1.805,-6.105,-7.493,-1.659,-2.97,-4.035,4.058,-7.348,-9.36,-8.035,-0.029,0.764,-0.484,33.827,18.636,11.365
-5.775,-9.411,-2.272,-7.046,-6.68,-1.381,-3.814,-6.391,5.431,-4.573,-15.467,-7.862,-0.036,0.754,-0.428,32.999,16.884,10.416
-6.783,-9.589,-3.756,-8.007,-5.636,-0.531,-3.969,-9.006,6.804,0.901,-21.548,-7.386,-0.046,0.725,-0.36,35.973,13.403,9.645
-9.067,-9.9,-5.842,-8.691,-4.445,0.943,-3.283,-10.893,7.849,7.12,-28.698,-7.808,-0.052,0.67,-0.285,37.419,11.545,4.921
-10.86,-10.494,-7.022,-8.835,-3.205,2.8,-2.119,-11.56,8.322,13.328,-32.313,-8.435,-0.05,0.596,-0.209,39.206,5.368,1.132
-12.663,-12.569,-8.183,-8.451,-1.998,4.555,-1.067,-10.457,8.18,17.207,-27.139,-10.355,-0.038,0.516,-0.136,38.763,1.183,-6.187
-13.513,-16.927,-9.711,-7.805,-0.972,5.857,-1.162,-7.993,7.642,24.528,-18.783,-9.902,-0.024,0.448,-0.064,35.945,-2.498,-15.938
-11.741,-22.264,-9.268,-7.076,-0.298,6.783,-1.938,-5.806,6.316,31.78,-5.132,-2.022,-0.018,0.392,0.003,32.04,-7.307,-21.3
-7.295,-27.318,-7.929,-6.511,-0.049,7.333,-2.664,-3.404,3.955,28.913,16.339,7.275,-0.022,0.354,0.052,25.081,-11.261,-26.845
-1.801,-33.26,-6.84,-6.479,-0.083,7.361,-2.589,0.322,1.458,22.764,31.268,7.341,-0.034,0.351,0.078,18.895,-12.798,-31.702
4.278,-35.597,-5.566,-6.848,-0.387,7.009,-1.943,2.767,-0.974,10.392,21.686,-0.135,-0.052,0.374,0.077,13.287,-14.398,-33.934
8.612,-29.171,-5.722,-7.22,-0.797,6.588,-1.324,2.861,-1.944,-1.217,9.055,0.003,-0.072,0.399,0.063,11.362,-14.264,-35.141
16.685,-19.759,-4.017,-7.426,-1.088,6.313,-0.863,1.825,-1.482,-1.164,7.58,3.35,-0.085,0.413,0.052,10.225,-13.536,-34.724
24.758,-5.428,4.71,-7.487,-1.271,6.205,-0.408,0.712,-1.08,-3.131,5.234,4.814,-0.092,0.418,0.044,12.898,-11.383,-36.028
22.498,16.29,14.5,-7.477,-1.353,6.2,0.149,0.06,-0.78,-4.115,2.721,2.687,-0.094,0.419,0.037,14.008,-7.845,-34.167
16.415,31.187,14.555,-7.483,-1.39,6.183,0.5,0.14,-0.698,-4.163,0.505,0.25,-0.092,0.42,0.029,16.277,-9.448,-36.531
3.711,21.309,6.704,-7.539,-1.411,6.11,0.526,0.516,-0.525,-3.024,-1.634,-0.58,-0.09,0.425,0.021,17.358,-7.388,-35.081
-8.263,8.277,6.431,-7.615,-1.433,6.01,0.394,0.705,-0.35,-1.422,-3.56,0.394,-0.089,0.431,0.015,17.754,-7.246,-35.193
-8.418,6.517,9.517,-7.666,-1.451,5.941,0.453,0.498,-0.343,-1.888,-4.197,0.147,-0.087,0.435,0.009,17.566,-6.267,-33.163
-10.463,3.989,10.891,-7.682,-1.465,5.918,0.532,0.19,-0.393,-1.815,-3.297,-1.144,-0.085,0.437,0.003,17.375,-7.404,-33.716
-11.454,1.394,8.773,-7.681,-1.492,5.912,0.435,0.076,-0.447,-0.202,-1.877,-1.637,-0.083,0.438,-0.003,18.529,-8.145,-32.765
-11.521,-0.862,6.331,-7.664,-1.531,5.923,0.235,-0.065,-0.403,0.428,-0.705,-2.091,-0.083,0.437,-0.008,17.645,-7.109,-31.851
-10.446,-3.024,5.435,-7.656,-1.568,5.924,0.016,-0.027,-0.249,0.076,-0.082,-1.104,-0.084,0.437,-0.01,18.521,-8.139,-33.372
-8.926,-4.973,6.316,-7.682,-1.601,5.881,-0.098,0.244,-0.112,-0.44,-0.72,-0.208,-0.086,0.439,-0.011,18.059,-9.106,-32.719
