accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
0.404,8.753,-5.427,-0.661,8.078,-5.521,0.03,0.289,0.171,1.256,0.348,-0.908,0.763,-0.447,-0.268,-48.761,29.553,110.313
0.134,8.899,-6.165,-0.558,8.083,-5.525,-0.061,0.691,0.135,0.651,0.604,-1.367,0.764,-0.445,-0.263,-47.76,26.714,107.61
0.345,8.512,-6.299,-0.527,8.095,-5.511,-0.147,0.623,-0.283,1.185,-0.871,-0.129,0.766,-0.44,-0.259,-49.216,28.117,108.353
0.586,8.526,-6.498,-0.559,8.112,-5.482,-0.206,0.684,-0.701,1.256,-2.888,2.674,0.77,-0.432,-0.257,-47.99,28.041,108.142
0.086,8.794,-6.964,-0.557,8.121,-5.469,-0.097,1.049,-0.733,1.221,-2.824,4.001,0.775,-0.422,-0.253,-49.998,25.552,105.981
0.651,7.326,-5.71,-0.503,8.106,-5.496,0.118,1.479,-0.748,2.228,-2.628,3.651,0.782,-0.411,-0.243,-49.731,25.85,107.542
0.692,5.306,-2.863,-0.402,8.08,-5.543,0.178,2.404,-1.158,3.668,-4.031,3.983,0.793,-0.392,-0.227,-49.615,26.013,106.956
0.661,5.354,-1.506,-0.163,8.063,-5.58,0.079,4.145,-1.577,4.893,-5.022,3.617,0.808,-0.363,-0.199,-50.61,24.76,106.636
1.724,5.512,-1.867,0.196,8.081,-5.552,-0.19,5.596,-1.787,3.396,-5.225,2.947,0.823,-0.325,-0.16,-50.888,24.474,104.163
3.266,4.051,-1.561,0.563,8.148,-5.427,-0.521,6.076,-2.011,3.305,-5.651,2.251,0.835,-0.28,-0.119,-52.698,21.303,102.881
4.731,3.01,-1.941,0.901,8.273,-5.188,-0.863,6.777,-2.501,3.64,-5.721,2.973,0.844,-0.227,-0.075,-54.915,21.317,99.062
3.591,2.794,-2.562,1.313,8.419,-4.854,-0.853,8.296,-2.643,1.793,-4.504,3.843,0.849,-0.164,-0.018,-56.032,19.135,93.654
3.862,2.404,-3.115,1.706,8.548,-4.493,-0.567,8.817,-2.627,1.554,-3.23,0.933,0.848,-0.096,0.044,-55.818,19.479,90.81
4.527,2.425,-2.135,1.903,8.696,-4.115,-0.502,8.164,-2.963,0.306,-2.811,-0.164,0.842,-0.029,0.097,-55.946,16.588,84.065
3.081,3.757,-0.919,1.974,8.881,-3.662,-0.807,7.886,-3.055,-1.623,-1.929,1.051,0.828,0.039,0.147,-54.797,15.079,79.341
3.225,5.141,-3.467,2.028,9.084,-3.087,-1.388,7.884,-2.642,-1.205,-0.151,1.109,0.804,0.101,0.198,-51.486,13.759,74.957
2.167,5.691,-4.187,2.011,9.272,-2.482,-1.611,7.343,-2.278,-1.131,1.943,1.207,0.776,0.157,0.245,-49.083,13.651,70.587
0.304,6.74,-2.523,1.912,9.414,-1.971,-1.253,6.889,-2.084,-2.171,2.522,-0.117,0.746,0.209,0.288,-46.021,12.172,67.082
0.773,8.713,-1.903,1.817,9.527,-1.453,-1.568,6.109,-1.479,-3.505,2.689,-2.161,0.715,0.25,0.327,-42.723,10.863,61.635
0.833,10.997,-1.216,1.832,9.602,-0.791,-2.509,4.972,-0.454,-1.481,3.011,-0.749,0.682,0.274,0.366,-39.215,9.171,60.124
-0.302,11.727,-2.044,1.869,9.627,-0.026,-2.916,4.966,-0.085,2.823,4.361,2.691,0.645,0.291,0.408,-34.56,10.365,59.518
-1.726,12.017,-3.584,1.823,9.615,0.625,-2.221,5.04,-0.104,1.869,5.953,6.122,0.61,0.311,0.446,-31.77,10.716,56.274
0.316,12.428,-1.525,1.825,9.571,1.108,-1.462,4.781,0.366,3.149,2.662,4.784,0.579,0.328,0.483,-30.679,15.468,52.6
4.661,13.831,2.665,1.867,9.514,1.472,-1.159,3.861,0.679,2.37,1.403,0.21,0.556,0.34,0.513,-26.704,13.234,52.759
3.67,15.45,6.74,1.913,9.454,1.771,-0.95,3.589,0.878,0.244,5.334,-2.279,0.535,0.351,0.54,-23.628,15.521,51.955
4.956,12.136,5.88,1.991,9.397,1.977,-0.617,3.171,1.028,2.243,8.565,-4.423,0.519,0.36,0.564,-22.389,15.433,52.806
4.221,10.832,1.669,2.12,9.351,2.057,-0.206,2.009,1.079,3.6,10.345,-5.168,0.512,0.364,0.58,-21.082,16.17,53.267
2.145,14.729,-0.519,2.298,9.3,2.098,-0.086,1.335,1.135,5.966,9.275,-4.042,0.51,0.365,0.592,-19.533,15.26,51.959
4.23,17.947,-2.449,2.411,9.261,2.141,-0.158,0.752,0.624,6.807,6.505,-2.266,0.508,0.364,0.6,-20.476,17.122,53.232
5.729,19.733,-3.103,2.393,9.254,2.194,-0.215,0.402,-0.115,5.054,4.303,-0.013,0.505,0.365,0.602,-19.289,17.545,52.901
