accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
4.511,-2.574,5.586,5.02,-2.235,8.123,0.038,-0.027,-0.029,-0.035,0.083,-0.658,0,0,0,-0.909,22.363,-33.026
6.395,-1.951,11.564,5.074,-2.25,8.085,0.038,-0.017,-0.018,0.136,-0.061,-0.268,-0.111,-0.275,0.031,-0.497,20.676,-31.898
5.83,-2.772,7.848,5.096,-2.263,8.067,0.026,0.004,-0.014,0.025,-0.058,-0.245,-0.112,-0.276,0.031,-1.453,22.395,-32.764
4.621,-2.08,7.774,5.105,-2.279,8.057,0.008,0.004,-0.001,-0.066,-0.053,-0.255,-0.113,-0.277,0.031,-2.818,22.482,-32.866
5.159,-2.332,8.56,5.109,-2.297,8.049,-0.009,-0.024,0.011,-0.002,-0.104,-0.051,-0.114,-0.277,0.032,-1.17,22.061,-34.131
5.856,-2.277,8.742,5.113,-2.31,8.043,-0.016,-0.011,0.018,0.038,-0.07,-0.014,-0.114,-0.277,0.032,-0.397,20.854,-33.852
5.138,-2.114,7.951,5.114,-2.315,8.041,-0.026,0.014,0.022,-0.021,0.036,-0.103,-0.114,-0.277,0.032,-0.424,21.497,-31.985
5.119,-2.212,7.681,5.114,-2.321,8.039,-0.037,0.011,0.025,0.014,0.027,-0.037,-0.115,-0.277,0.032,-0.726,23.66,-32.007
5.327,-2.363,8.004,5.112,-2.331,8.037,-0.038,0.016,0.031,0.012,0.005,-0.051,-0.115,-0.277,0.032,0.427,22.609,-33.205
5.222,-2.365,7.98,5.113,-2.34,8.034,-0.041,0.013,0.039,0.024,0.033,-0.078,-0.116,-0.277,0.033,-1.595,22.562,-32.155
5.119,-2.368,7.927,5.115,-2.35,8.03,-0.044,0.01,0.045,0.039,0.046,-0.109,-0.116,-0.278,0.033,-1.447,22.389,-32.307
5.186,-2.437,8.121,5.117,-2.363,8.025,-0.05,0.015,0.055,-0.062,0.08,-0.286,-0.117,-0.278,0.033,-1.965,23.903,-31.937
5.231,-2.416,8.155,5.121,-2.377,8.019,-0.067,-0.009,0.066,0.004,0.101,-0.175,-0.117,-0.278,0.033,-0.941,21.042,-32.668
5.167,-2.313,8.054,5.122,-2.394,8.013,-0.073,-0.006,0.074,0.083,0.021,-0.01,-0.118,-0.278,0.034,-1.271,21.883,-32.178
5.2,-2.327,8.117,5.12,-2.41,8.009,-0.072,0.019,0.075,-0.026,0.104,-0.184,-0.119,-0.278,0.034,-0.935,21.037,-32.211
5.195,-2.358,8.097,5.122,-2.426,8.003,-0.085,-0.01,0.069,0.013,0.123,-0.11,-0.12,-0.279,0.035,-1.544,23.557,-32.991
5.205,-2.339,8.064,5.125,-2.443,7.996,-0.088,-0.015,0.067,0.114,0.064,0.035,-0.121,-0.279,0.035,-0.374,24.303,-32.541
5.219,-2.334,8.023,5.124,-2.459,7.992,-0.085,0.001,0.058,0.145,0.005,0.16,-0.121,-0.279,0.035,0.435,22.603,-32.597
5.109,-2.308,7.825,5.122,-2.474,7.989,-0.069,0.016,0.033,0.177,-0.062,0.196,-0.122,-0.279,0.035,-1.257,23.528,-31.908
5.174,-2.298,7.92,5.119,-2.484,7.987,-0.062,0.026,0.015,0.062,0.028,-0.005,-0.123,-0.279,0.035,-1.37,23.361,-31.018
5.255,-2.396,8.081,5.122,-2.494,7.982,-0.058,-0.01,0.02,0.054,0.031,-0.044,-0.123,-0.279,0.035,0.284,22.932,-31.674
5.138,-2.327,7.894,5.134,-2.503,7.972,-0.053,-0.051,0.032,0.144,0.048,-0.028,-0.124,-0.28,0.035,-0.864,25.328,-32.962
5.176,-2.322,7.956,5.146,-2.513,7.96,-0.044,-0.065,0.032,0.186,-0.031,0.086,-0.124,-0.281,0.036,-0.327,23.798,-31.813
5.281,-2.399,8.097,5.158,-2.521,7.95,-0.038,-0.058,0.024,0.159,-0.01,0.019,-0.125,-0.281,0.036,-1.183,24.191,-32.765
5.317,-2.478,8.227,5.171,-2.527,7.94,-0.035,-0.068,0.016,0.109,0.023,0.006,-0.125,-0.282,0.036,-0.914,22.676,-31.334
5.353,-2.562,8.27,5.187,-2.53,7.929,-0.024,-0.081,0.016,0.165,0.036,0.082,-0.125,-0.283,0.036,-0.223,22.316,-32.671
5.236,-2.483,8.069,5.199,-2.528,7.922,-0.002,-0.065,0.013,0.169,0.069,0.16,-0.125,-0.284,0.036,-1.709,25.868,-32.08
