accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
5.751,6.611,3.754,5.132,7.08,4.439,-0.008,-0.303,-0.35,0.735,-0.563,-0.379,0.51,-0.117,0.333,-37.895,-17.145,-3.293
5.545,6.733,4.051,5.116,7.109,4.411,-0.051,-0.351,-0.359,0.911,-0.867,0.117,0.511,-0.118,0.328,-39.177,-18.369,-4.698
5.727,6.833,3.888,5.095,7.141,4.384,-0.057,-0.358,-0.416,1.277,-1.007,0.226,0.512,-0.12,0.323,-40.385,-16.65,-3.912
5.926,6.764,3.838,5.074,7.183,4.34,-0.017,-0.479,-0.502,2.114,-1.483,0.736,0.514,-0.121,0.317,-38.441,-17.11,-3.334
5.911,6.579,4.099,5.068,7.237,4.255,0.065,-0.774,-0.6,3.202,-1.972,0.94,0.517,-0.125,0.309,-37.993,-17.635,-3.185
6.072,6.304,4.566,5.096,7.301,4.11,0.143,-1.257,-0.662,4.359,-2.146,1.402,0.522,-0.132,0.298,-37.779,-18.639,-3.087
6.416,6.196,4.647,5.192,7.378,3.844,0.307,-2.157,-0.671,5.429,-2.449,0.775,0.532,-0.146,0.283,-38.438,-18.77,-2.238
7.233,5.763,5.114,5.371,7.462,3.412,0.384,-3.556,-0.716,6.28,-2.641,1.072,0.545,-0.17,0.259,-38.565,-20.583,-1.617
8.317,5.332,5.234,5.59,7.554,2.803,0.474,-4.992,-0.775,5.169,-4.333,2.513,0.561,-0.205,0.228,-35.925,-19.441,-0.719
9.505,5.227,5.552,5.803,7.637,2.042,0.481,-5.938,-0.762,8.211,-5.106,-1.675,0.579,-0.247,0.19,-37.642,-19.843,0.938
10.676,5.006,4.659,5.882,7.737,1.308,-0.159,-6.381,-1.182,12.622,-3.162,-1.384,0.591,-0.29,0.145,-36.464,-18.95,3.07
11.712,4.906,4.523,5.788,7.884,0.716,-0.826,-6.217,-1.692,13.09,-2.334,1.664,0.596,-0.328,0.095,-36.467,-21.646,8.647
10.824,3.309,5.349,5.566,8.068,0.314,-1.568,-5.813,-2.003,10.957,-2.062,1.832,0.595,-0.361,0.042,-34.74,-22.449,11.917
14.083,2.622,0.391,5.252,8.281,0.075,-2.445,-6.035,-2.242,8.006,-2.855,2.67,0.585,-0.392,-0.018,-31.067,-23.866,14.842
18.588,4.686,-0.057,4.906,8.491,-0.095,-3.099,-7.014,-2.215,5.765,-5.013,4.22,0.567,-0.428,-0.086,-28.998,-24.171,15.593
18.979,5.686,2.392,4.55,8.684,-0.239,-3.459,-8.206,-2.084,6.248,-5.376,7.046,0.541,-0.469,-0.16,-24.985,-24.78,17.996
16.632,6.165,2.153,4.204,8.854,-0.305,-3.554,-8.617,-1.798,3.298,-5.536,12.885,0.506,-0.509,-0.235,-22.797,-28.239,20.052
13.367,5.598,2.746,3.926,8.982,-0.288,-3.408,-8.151,-1.355,2.418,-5.019,14.188,0.467,-0.544,-0.303,-17.482,-32.039,19.901
10.769,3.647,4.123,3.692,9.084,-0.166,-3.211,-7.036,-1.126,0.706,-3.084,15.432,0.428,-0.57,-0.361,-12.349,-33.208,21.596
10.884,3.472,6.802,3.479,9.169,0.026,-2.781,-5.327,-1.073,-1.486,-1.597,13.393,0.396,-0.585,-0.407,-8.463,-36.4,19.4
7.573,3.467,12.575,3.257,9.247,0.256,-2.419,-3.99,-1.151,-4.493,-1.712,10.688,0.372,-0.591,-0.445,-2.094,-38.116,18.573
6.402,4.094,13.896,3.05,9.308,0.475,-2.065,-3.358,-1.108,-5.718,-2.18,9.378,0.351,-0.594,-0.478,1.482,-38.829,17.593
4.446,6.12,15.263,2.859,9.36,0.627,-1.577,-3.106,-1.055,-6.325,-2.229,8.239,0.334,-0.597,-0.505,4.271,-40.289,14.069
2.035,7.683,13.42,2.686,9.401,0.756,-1.169,-2.288,-0.899,-7.409,-0.89,7.222,0.322,-0.598,-0.526,6.48,-41.223,10.989
-1.202,7.633,10.947,2.557,9.426,0.889,-0.969,-1.404,-0.609,-7.716,0.236,4.783,0.314,-0.597,-0.541,7.709,-40.106,7.068
-2.641,7.211,9.857,2.485,9.43,1.039,-0.981,-1.049,-0.312,-6.742,0.976,3.347,0.306,-0.595,-0.553,9.958,-41.075,7.178
-3.445,7.197,8.871,2.454,9.417,1.215,-1,-0.656,-0.082,-6.233,0.108,3.807,0.298,-0.591,-0.563,10.699,-40.132,7.153
-4.707,8.567,7.983,2.446,9.396,1.377,-0.819,-0.31,0.028,-4.422,-0.377,4.225,0.292,-0.587,-0.569,10.255,-41.425,7.178
-5.145,9.711,5.677,2.434,9.379,1.509,-0.638,-0.12,0,-3.009,0.589,3.506,0.289,-0.583,-0.574,11.299,-41.295,4.233
-4.245,10.453,4.391,2.415,9.367,1.614,-0.509,-0.029,-0.032,-2.615,1.144,2.358,0.287,-0.579,-0.578,12.042,-40.353,4.208
-3.769,9.567,5.028,2.395,9.355,1.708,-0.423,0.151,-0.01,-2.355,1.325,1.57,0.286,-0.576,-0.58,12.866,-42.375,3.371
-1.966,9.057,5.607,2.378,9.341,1.808,-0.4,0.377,0.038,-1.941,1.146,1.507,0.286,-0.571,-0.582,11.906,-40.5,3.276
-0.565,10.008,5.021,2.37,9.323,1.905,-0.346,0.473,0.106,-1.798,0.682,2.003,0.286,-0.566,-0.582,12.184,-40.984,0.531
-0.189,10.554,3.979,2.398,9.304,1.962,-0.19,0.256,0.234,-1.013,0.712,1.952,0.286,-0.564,-0.582,11.99,-39.998,2.104
0.053,10.729,3.288,2.451,9.286,1.983,-0.028,0.168,0.335,-0.256,0.869,1.772,0.285,-0.564,-0.58,13.499,-42.375,-0.679
0.45,10.539,3.326,2.507,9.269,1.995,0.048,0.359,0.368,0.398,0.693,0.794,0.285,-0.563,-0.577,12.213,-41.319,0.812
0.586,10.061,3.92,2.55,9.251,2.019,0.013,0.547,0.333,0.844,0.436,-0.093,0.286,-0.561,-0.573,13.187,-41.705,0.255
1.4,10.075,3.927,2.584,9.236,2.045,-0.01,0.484,0.277,0.539,0.192,-0.258,0.287,-0.56,-0.571,10.849,-41.078,1.935
2.212,10.219,3.769,2.632,9.223,2.044,0.038,0.093,0.26,0.873,0.386,0.504,0.286,-0.56,-0.569,10.938,-40.891,-0.929
2.923,10.029,2.804,2.682,9.213,2.023,0.122,-0.015,0.237,1.286,0.242,0.52,0.285,-0.562,-0.567,11.752,-40.32,2.821
3.414,9.759,1.942,2.718,9.207,2.005,0.136,0.172,0.203,1.201,0.296,-0.246,0.286,-0.562,-0.564,10.895,-41.737,1.588
3.143,9.5,1.803,2.742,9.2,2.002,0.07,0.24,0.158,1.092,0.474,-0.421,0.286,-0.562,-0.562,10.55,-42.696,0.581
3.527,9.685,2.564,2.76,9.193,2.009,-0.002,0.132,0.097,1.141,0.134,-0.105,0.286,-0.562,-0.561,11.949,-41.31,1.552
3.991,9.534,2.56,2.767,9.19,2.013,-0.012,0.013,0.022,0.8,-0.317,0.162,0.286,-0.562,-0.561,10.475,-39.89,0.928
3.943,9.584,1.777,2.767,9.19,2.017,0.002,0.035,-0.012,0.655,-0.19,0.591,0.286,-0.561,-0.561,10.675,-42.54,0.754
3.859,9.759,1.6,2.752,9.193,2.024,0.012,0.131,-0.062,0.411,-0.124,0.328,0.287,-0.561,-0.561,10.475,-41.547,1.72
