accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-3.206,8.303,-3.613,-2.057,8.709,-4.012,-0.266,-0.577,0.058,1.107,-0.228,0.724,0.119,0.831,0.506,12.866,-38.943,-10.001
-1.094,9.021,-4.041,-2.088,8.723,-3.965,-0.131,-0.404,0.038,-0.71,-1.132,2.046,0.121,0.829,0.507,12.123,-39.886,-9.976
0.11,9.249,-4.271,-2.102,8.72,-3.964,0.135,-0.376,0.147,-1.548,-0.64,2.167,0.124,0.829,0.506,12.659,-39.758,-9.772
-0.939,8.433,-3.265,-2.101,8.706,-3.996,0.356,-0.555,0.264,-0.365,0.674,1.454,0.13,0.829,0.503,12.715,-38.768,-10.153
-2.785,7.535,-1.894,-2.107,8.69,-4.027,0.398,-0.727,0.27,0.839,1.96,0.88,0.137,0.829,0.5,12.01,-38.396,-9.879
-3.635,8.018,-1.769,-2.121,8.684,-4.031,0.276,-0.788,0.261,0.748,2.143,1.705,0.144,0.828,0.497,11.555,-39.523,-9.692
-2.452,9.318,-2.514,-2.146,8.688,-4.01,0.188,-0.887,0.309,-1.448,1.665,2.961,0.151,0.826,0.496,11.559,-37.714,-9.259
-1.255,10.594,-3.122,-2.154,8.699,-3.983,0.249,-1.131,0.564,-3.311,1.674,4.101,0.161,0.823,0.494,10.243,-38.29,-9.253
-1.36,10.776,-2.303,-2.12,8.713,-3.971,0.406,-1.402,0.929,-3.218,1.804,4.408,0.176,0.819,0.491,8.842,-39.52,-9.302
-3.582,10.305,-1.027,-2.056,8.718,-3.991,0.606,-1.628,1.147,-1.399,1.333,3.378,0.195,0.816,0.486,9.044,-38.701,-9.985
-5.454,10.326,0.139,-2.022,8.704,-4.04,0.849,-2.053,1.14,0.104,1.517,3.044,0.216,0.812,0.479,7.689,-38.777,-10.251
-5.327,10.472,0.458,-2.02,8.665,-4.124,1.099,-2.106,1.045,-1.187,0.883,5.028,0.237,0.809,0.469,8.507,-40.486,-9.549
-3.445,10.008,-0.594,-2.004,8.591,-4.283,1.551,-1.993,1.156,-2.42,-0.619,7.3,0.26,0.807,0.455,6.398,-41.341,-9.627
-1.908,10.178,-0.977,-1.999,8.448,-4.561,2.35,-2.254,1.316,-3.145,-0.532,8.582,0.286,0.807,0.435,6.621,-38.574,-7.286
-3.196,9.5,0.927,-2.05,8.206,-4.963,3.235,-2.59,1.249,-1.282,-0.404,9.225,0.316,0.808,0.405,3.226,-40.34,-7.076
-4.41,7.911,3.048,-2.203,7.845,-5.456,4.035,-2.978,0.984,1.963,-1.763,10.099,0.347,0.811,0.367,2.527,-41.631,-5.554
-5.126,7.839,4.063,-2.491,7.292,-6.066,5.086,-3.027,0.367,4.219,-4.765,11.532,0.376,0.817,0.317,0.117,-39.861,-2.431
-3.309,7.707,4.319,-2.854,6.446,-6.818,6.395,-2.307,-0.483,4.556,-7.876,12.174,0.398,0.83,0.254,0.61,-40.733,-0.784
-0.206,5.962,4.726,-3.244,5.273,-7.605,7.429,-1.657,-1.296,5.272,-11.132,10.037,0.412,0.847,0.18,0.026,-41.087,5.217
1.781,2.37,5.596,-3.623,3.815,-8.276,7.943,-1.211,-2.067,6.164,-14.461,8.273,0.418,0.865,0.099,0.359,-39.346,10.379
1.786,-1.618,5.555,-3.902,2.174,-8.73,8.081,-0.732,-2.52,4.615,-15.355,7.883,0.416,0.879,0.016,3.783,-36.99,16.743
2.147,-6.055,2.713,-4.066,0.503,-8.91,7.832,-0.537,-2.528,4.129,-14.678,7.808,0.41,0.887,-0.065,3.94,-34.743,21.774
2.703,-10.817,0.367,-4.151,-1.078,-8.819,7.279,-0.591,-2.455,3.49,-14.049,5.026,0.4,0.888,-0.141,5.637,-31.43,26.094
0.912,-13.292,-0.402,-4.236,-2.432,-8.504,6.298,-1.101,-2.344,5.434,-10.097,2.028,0.387,0.885,-0.207,6.914,-26.115,30.675
0.29,-14.202,-0.603,-4.322,-3.494,-8.08,4.809,-1.719,-2.588,9.773,-5.65,0.567,0.367,0.882,-0.261,7.925,-19.287,34.128
-0.419,-15.064,-3.28,-4.265,-4.33,-7.696,3.243,-1.503,-3.201,9.656,-6.135,3.047,0.338,0.882,-0.301,9.86,-15.961,35.431
1.448,-12.385,-5.973,-4.07,-5.041,-7.362,2.218,-1.155,-3.666,5.298,-11.842,6.401,0.303,0.885,-0.332,12.169,-12.01,38.023
5.712,-8.933,-7.024,-3.818,-5.723,-6.989,2.042,-1.354,-3.96,2.014,-16.316,4.944,0.264,0.887,-0.362,13.081,-9.911,36.728
5.657,-10.194,-4.168,-3.382,-6.474,-6.544,2.347,-1.452,-5.022,0.79,-17.851,3.954,0.215,0.887,-0.396,13.684,-5.331,36.798
1.484,-16.565,-0.498,-2.665,-7.257,-6.034,2.888,-0.966,-5.969,0.01,-19.144,1.692,0.159,0.884,-0.432,16.93,-3.392,36.589
-1.573,-21.694,-1.623,-1.952,-7.93,-5.429,3.286,-1.41,-5.713,-2.566,-18.492,-1.809,0.104,0.875,-0.469,15.926,0.8,36.2
-2.404,-23.963,-2.224,-1.262,-8.452,-4.81,3.231,-2.013,-5.552,-5.721,-17.954,-4.878,0.048,0.862,-0.503,16.177,4.427,34.808
-2.524,-26.044,-4.046,-0.582,-8.822,-4.242,2.895,-2.629,-5.484,-7.88,-18.271,-4.865,-0.011,0.846,-0.531,16.65,10.664,34.685
-4.439,-26.099,-7.017,-0.085,-9.06,-3.753,2.584,-3.324,-4.408,-5.914,-13.719,-4.595,-0.064,0.829,-0.553,15.755,13.37,33.743
-6.943,-26.142,-9.538,0.33,-9.206,-3.362,2.162,-3.268,-3.652,-4.126,-9.551,-2.866,-0.111,0.812,-0.57,13.852,18.303,30.905
-8.449,-26.903,-9.016,0.775,-9.295,-3.027,1.931,-2.18,-3.307,-5.134,-9.397,-2.98,-0.149,0.795,-0.585,15.599,20.183,29.813
-5.998,-22.651,-8.296,1.16,-9.356,-2.7,1.84,-0.671,-2.474,-6.87,-7.433,-2.926,-0.17,0.78,-0.599,14.874,24.197,28.827
-3.8,-18.675,-6.198,1.384,-9.419,-2.355,1.922,0.074,-1.382,-7.448,-3.987,-4.942,-0.178,0.767,-0.614,13.889,27.754,25.813
-4.362,-18.653,-5.995,1.473,-9.475,-2.057,1.784,-0.234,-0.696,-6.406,-0.379,-6.982,-0.183,0.756,-0.626,15.118,29.178,24.039
-5.71,-16.783,-5.624,1.532,-9.507,-1.856,1.392,-0.915,-0.631,-5.389,0.806,-7.415,-0.193,0.747,-0.634,13.341,31.261,24.956
-6.062,-13.419,-7.3,1.591,-9.521,-1.731,1.053,-1.269,-0.654,-4.289,0.74,-7.127,-0.205,0.739,-0.638,11.316,32.565,22.914
-4.93,-9.871,-9.043,1.63,-9.526,-1.662,0.772,-1.481,-0.546,-3.179,1.429,-5.933,-0.218,0.733,-0.64,13.487,34.251,21.992
-3.855,-8.717,-9.275,1.666,-9.523,-1.648,0.425,-1.211,-0.441,-2.021,2.074,-5.182,-0.228,0.729,-0.64,13.393,35.262,20.538
-2.696,-8.796,-8.861,1.71,-9.508,-1.688,0.036,-0.717,-0.43,-3.115,1.743,-4.205,-0.236,0.728,-0.638,12.068,34.541,18.559
-1.547,-8.109,-7.597,1.742,-9.488,-1.766,-0.183,-0.688,-0.38,-3.469,0.29,-3.706,-0.243,0.729,-0.634,14.099,36.238,17.476
-0.354,-7.453,-6.83,1.748,-9.466,-1.872,-0.308,-0.981,-0.278,-2.154,0.415,-2.627,-0.251,0.73,-0.629,12.848,34.987,18.501
-1.406,-7.762,-5.892,1.742,-9.442,-1.998,-0.451,-0.949,-0.209,-1.865,0.188,-1.281,-0.259,0.731,-0.623,12.854,34.673,16.962
-1.729,-9.194,-5.47,1.719,-9.42,-2.118,-0.51,-0.586,-0.065,-2.04,-1.044,-0.739,-0.263,0.734,-0.618,14.194,35.071,18.008
-0.407,-9.045,-4.498,1.646,-9.407,-2.227,-0.501,-0.459,0.227,-1.853,-1.253,0.037,-0.265,0.737,-0.613,13.933,34.77,16.902
-0.125,-9.246,-3.277,1.525,-9.403,-2.33,-0.452,-0.673,0.463,-0.627,-0.509,0.756,-0.266,0.74,-0.607,12.428,34.714,15.564
-0.321,-10.46,-2.856,1.404,-9.399,-2.42,-0.408,-0.558,0.522,1.023,-0.075,0.697,-0.266,0.743,-0.602,13.895,33.455,16.653
-0.206,-10.661,-2.19,1.318,-9.39,-2.502,-0.426,-0.133,0.456,1.305,0.234,0.613,-0.264,0.747,-0.598,13.077,33.659,17.818
0.898,-9.914,-1.575,1.256,-9.377,-2.58,-0.451,0.126,0.403,1.511,-0.114,0.565,-0.261,0.751,-0.595,14.291,33.904,18.692
2.428,-9.476,-1.724,1.223,-9.361,-2.656,-0.426,0.081,0.267,2.512,0.674,0.736,-0.259,0.754,-0.592,16.216,33.461,17.752
2.624,-9.158,-1.889,1.229,-9.34,-2.725,-0.388,-0.018,0.015,1.943,0.324,0.846,-0.26,0.756,-0.589,16.391,32.954,17.882
