accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-8.696,9.79,-7.539,-5.001,8.435,-0.024,-0.452,0.525,-0.011,-4.278,-3.213,-5.238,0.69,0.16,-0.213,27.905,-32.46,-17.227
-8.377,7.664,-7.084,-5.009,8.431,-0.067,-0.592,1.063,0.198,-6.358,-3.752,-5.61,0.689,0.169,-0.205,27.858,-29.988,-16.751
-8.033,6.613,-5.521,-4.989,8.441,-0.18,-0.677,1.872,0.402,-8.784,-3.629,-6.408,0.69,0.183,-0.19,27.106,-32.581,-16.692
-9.27,5.208,-5.262,-4.945,8.459,-0.407,-0.677,3.007,0.513,-10.919,-2.867,-6.797,0.692,0.204,-0.166,29.778,-32.083,-17.354
-11.358,4.664,-5.676,-4.834,8.494,-0.807,-0.577,4.606,0.736,-13.115,-2.575,-8.083,0.697,0.234,-0.131,29.765,-31.764,-16.269
-13.769,4.805,-6.589,-4.542,8.576,-1.413,-0.54,6.835,1.333,-16.338,-3.442,-10.201,0.705,0.274,-0.076,28.88,-30.728,-15.355
-15.871,5.603,-7.204,-3.883,8.737,-2.179,-0.743,9.863,2.35,-19.081,-4.158,-12.142,0.711,0.326,0.007,29.485,-30.968,-11.681
-17.971,5.957,-8.894,-2.708,8.962,-2.92,-1.406,13.613,3.344,-20.375,-4.705,-18.113,0.706,0.388,0.123,32.44,-33.353,-6.602
-20.918,5.205,-11.626,-1.099,9.21,-3.185,-2.472,16.427,3.866,-18.414,-3.163,-19.085,0.677,0.452,0.263,31.178,-34.131,-3.267
-23.013,4.688,-14.348,0.484,9.402,-2.744,-3.282,17.733,3.256,-14.585,-1.811,-15.413,0.617,0.51,0.406,22.768,-39.345,10.568
-23.128,4.405,-21.081,1.636,9.507,-1.766,-3.357,18.722,2,-12.752,-3.218,-15.168,0.525,0.561,0.535,16.728,-41.476,14.641
-19.534,6.23,-22.333,2.195,9.536,-0.648,-2.61,17.695,1.283,-18.618,-4.797,-15.642,0.419,0.598,0.633,8.423,-40.811,17.365
-14.09,7.788,-18.215,2.414,9.504,0.154,-0.994,13.948,1.514,-23.312,-1.916,-9.335,0.329,0.62,0.692,1.176,-42.154,16.234
-11.085,6.472,-16.967,2.244,9.521,0.701,0.486,13.775,0.464,-23.087,-0.922,-5.747,0.229,0.642,0.727,-4.292,-41.643,16.44
-16.391,4.875,-16.299,1.68,9.606,1.038,1.335,15.124,-0.544,-32.227,-4.602,-7.733,-0.107,-0.66,-0.744,-7.506,-42.572,14.294
-20.875,7.676,-9.179,1.254,9.679,0.957,2.13,11.676,0.263,-40.215,-5.789,-7.3,-0.011,-0.672,-0.736,-11.734,-41.11,10.568
-20.832,8.648,-5.042,0.835,9.744,0.731,2.088,8.034,-0.308,-37.208,-5.202,-1.719,0.061,-0.678,-0.722,-14.92,-38.747,8.963
-30.55,4.987,-6.696,0.352,9.783,0.589,1.219,5.374,-1.374,-23.884,-0.678,3.498,0.116,-0.676,-0.713,-17.448,-39.722,7.022
-38.973,3.802,-6.352,-0.028,9.793,0.525,0.601,1.597,-1.359,-15.899,2.999,7.936,0.141,-0.673,-0.711,-16.901,-39.912,6.14
-36.385,4.401,-0.998,-0.307,9.789,0.506,0.448,-1.297,-1.193,-9.651,4.561,11.119,0.142,-0.674,-0.714,-16.805,-39.423,6.032
-23.538,8.954,4.078,-0.548,9.779,0.489,0.467,-1.981,-1.169,-5.307,5.43,10.193,0.137,-0.676,-0.717,-15.828,-39.502,7.774
-15.926,12.661,8.454,-0.735,9.768,0.459,0.482,-1.666,-0.889,-5.036,4.335,7.779,0.132,-0.678,-0.719,-13.763,-39.801,8.07
-9.955,14.25,11.619,-0.779,9.768,0.376,0.599,-0.842,-0.136,-4.438,1.848,3.894,0.128,-0.682,-0.717,-12.265,-41.705,7.599
-5.852,15.146,10.678,-0.712,9.777,0.256,0.648,-0.232,0.446,-4.008,1.724,0.714,0.124,-0.687,-0.712,-13.368,-41.01,10.901
-5.768,14.068,8.236,-0.605,9.787,0.14,0.594,-0.301,0.629,-3.395,2.268,-0.525,0.119,-0.692,-0.708,-13.948,-38.823,10.402
