accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
1.108,-4.997,8.363,1.05,-5.118,8.299,0.048,-0.341,0.355,0.69,2.14,1.264,-0.151,-0.232,0.684,-23.244,3.935,-29.872
1.096,-4.92,8.461,1.112,-5.085,8.311,0.154,-0.633,0.484,1.226,3.09,2.546,-0.146,-0.234,0.688,-22.736,4.398,-29.95
1.12,-4.702,8.586,1.194,-4.994,8.355,0.446,-0.811,0.592,1.543,4.943,4.686,-0.137,-0.235,0.695,-24.529,6.802,-28.099
1.321,-4.144,8.837,1.283,-4.81,8.449,0.92,-0.856,0.622,1.752,6.939,7.922,-0.125,-0.232,0.703,-24.644,4.208,-31.786
1.74,-2.981,9.567,1.351,-4.513,8.601,1.552,-0.733,0.608,0.675,6.917,9.414,-0.109,-0.223,0.712,-22.583,6.032,-29.366
2.339,-1.999,10.865,1.439,-4.071,8.805,2.317,-0.795,0.597,1.19,7.927,10.754,-0.087,-0.208,0.722,-24.686,5.325,-27.914
2.739,-0.06,13.056,1.574,-3.446,9.045,3.276,-0.937,0.382,0.749,6.592,12.394,-0.058,-0.188,0.732,-24.954,3.374,-28.835
3.04,2.112,16.403,1.663,-2.638,9.298,4.173,-0.584,0.218,0.863,6.192,13.275,-0.026,-0.159,0.741,-25.545,4.219,-27.303
2.035,2.375,18.069,1.718,-1.65,9.513,5.021,-0.296,-0.119,1.181,4.821,14.224,0.011,-0.122,0.747,-25.806,2.258,-27.463
2.643,3.817,19.645,1.739,-0.484,9.639,5.849,-0.071,-0.632,1.41,2.624,14.876,0.051,-0.077,0.749,-25.639,0.102,-27.299
2.346,3.096,21.57,1.703,0.842,9.621,6.654,0.14,-1.185,1.874,0.118,14.819,0.094,-0.026,0.745,-27.345,-4.243,-27.29
2.559,3.5,22.76,1.633,2.28,9.397,7.338,0.053,-1.775,1.549,-3.055,12.791,0.141,0.03,0.733,-25.545,-8.467,-28.662
2.945,3.127,23.993,1.602,3.707,8.937,7.563,-0.582,-2.32,2.278,-5.703,12.139,0.193,0.084,0.713,-26.588,-12.527,-28.276
3.208,2.124,24.847,1.467,4.997,8.309,7.286,-0.451,-2.508,3.113,-6.217,13.557,0.241,0.135,0.687,-25.655,-15.422,-25.22
3.649,0.996,24.845,1.17,6.11,7.581,6.858,0.224,-2.389,1.828,-7.374,10.711,0.28,0.187,0.661,-25.925,-20.38,-22.559
3.261,-0.665,22.64,0.907,7.008,6.8,6.165,-0.037,-2.097,2.23,-6.309,8.71,0.316,0.232,0.635,-26.48,-25.003,-18.681
3.965,-1.8,21.548,0.733,7.706,6.021,5.45,-0.596,-1.765,2.455,-6.483,8.494,0.35,0.266,0.609,-23.396,-27.541,-15.427
4.664,-0.934,22.343,0.625,8.236,5.287,4.738,-0.696,-1.208,1.492,-6.62,6.923,0.381,0.292,0.586,-22.411,-31.099,-12.26
3.067,-0.902,18.742,0.705,8.623,4.617,4.018,-1.141,-0.193,-0.458,-5.989,4.121,0.412,0.308,0.568,-22.655,-32.765,-9.059
3.191,1.121,15.919,1.069,8.896,3.986,3.37,-2.729,0.756,-1.283,-6.008,-0.048,0.451,0.306,0.551,-20.631,-33.76,-5.02
3.232,1.688,14.878,1.69,9.062,3.347,2.697,-5.309,1.263,-0.195,-5.565,-3.024,0.5,0.281,0.525,-20.511,-33.138,-2.081
2.155,2.105,12.524,2.436,9.123,2.645,2.006,-7.889,1.431,0.667,-5.248,-2.6,0.557,0.234,0.487,-21.555,-33.421,-0.211
0.287,3.132,9.005,3.167,9.098,1.835,1.448,-9.788,1.541,0.135,-6.019,0.621,0.615,0.169,0.437,-22.98,-33.548,4.98
-0.156,3.376,4.157,3.798,8.998,0.885,1.071,-10.856,1.798,-1.318,-7.306,0.991,0.668,0.092,0.377,-22.69,-33.119,9.589
1.582,3.965,0.496,4.296,8.811,-0.272,0.968,-11.87,2.296,-1.518,-8.823,-2.607,0.717,0.003,0.308,-20.88,-31.451,12.738
3.222,4.322,0.175,4.486,8.547,-1.732,0.952,-14.432,2.661,-1.127,-9.359,-0.659,0.76,-0.104,0.219,-17.863,-31.038,18.019
3.448,3.498,2.541,4.061,8.267,-3.366,0.92,-17.105,2.62,-1.126,-9.679,5.169,0.788,-0.224,0.103,-15.382,-31.062,21.101
2.641,2.074,1.913,2.951,7.958,-4.913,1.421,-18.345,2.549,-1.107,-10.681,4.827,0.796,-0.342,-0.025,-11.404,-29.364,23.97
2.942,0.323,-2.89,1.36,7.625,-6.015,2.095,-17.517,2.066,2.826,-10.057,5.573,0.782,-0.442,-0.146,-2.016,-27.353,26.99
3.51,-0.524,-2.449,-0.325,7.348,-6.486,2.072,-14.791,1.055,5.689,-7.824,6.119,0.755,-0.51,-0.245,5.287,-26.68,28.685
3.05,-1.178,1.707,-1.497,7.273,-6.406,0.837,-9.918,0.63,7.673,-4.401,11.606,0.726,-0.548,-0.313,13.715,-27.187,25.83
1.91,-2.545,-0.196,-1.729,7.341,-6.268,-0.284,-2.451,0.5,3.089,-2.827,8.205,0.714,-0.557,-0.331,21.344,-28.43,19.366
4.209,-2.303,-0.543,-1.481,7.455,-6.197,-0.829,1.566,0.315,1.829,-3.448,2.335,0.715,-0.552,-0.323,26.624,-27.072,15.027
5.36,-0.39,-0.443,-1.314,7.597,-6.06,-1.152,1.664,-0.162,-2.176,-2.651,4.557,0.718,-0.542,-0.319,28.685,-26.175,11.157
6.167,2.911,5.165,-1.158,7.694,-5.97,-0.778,1.645,-0.151,-3.504,-1.515,4.451,0.721,-0.533,-0.313,28.516,-27.638,10.28
1.357,4.525,1.928,-1.028,7.716,-5.965,-0.161,1.161,0.081,-4.14,-0.48,1.576,0.724,-0.529,-0.306,28.221,-25.482,10.866
0.349,4.001,-3.857,-0.986,7.711,-5.978,0.093,0.18,0.196,-1.89,-0.294,1.681,0.724,-0.53,-0.304,27.795,-27.098,10.26
-3.486,4.923,-1.484,-0.922,7.703,-5.999,0.131,0.266,0.207,0.154,-0.404,1.793,0.724,-0.531,-0.301,28.58,-28.006,13.448
