accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
19.984,13.767,4.446,1.698,9.51,1.685,0.452,-1.269,-0.313,5.579,0.126,-6.647,0.434,0.475,0.647,7.964,-38.361,16.531
18.134,12.586,1.128,1.765,9.529,1.504,0.261,-3.04,-0.407,7.526,-0.532,-4.232,0.454,0.466,0.631,8.6,-37.9,15.855
13.381,11.195,0.271,1.846,9.539,1.332,0.092,-3.786,-0.418,8.336,-0.73,-2.93,0.479,0.451,0.612,9.146,-37.935,15.897
8.856,9.218,-0.359,1.916,9.549,1.146,-0.1,-4.782,-0.51,7.642,-0.875,-4.19,0.507,0.43,0.586,10.844,-37.207,14.87
6.469,9.587,-3.871,1.971,9.564,0.906,-0.313,-6.949,-0.74,8.258,-0.706,-4.988,0.544,0.398,0.548,12.025,-36.78,14.084
7.281,9.661,-4.958,2.008,9.58,0.596,-0.444,-9.384,-0.909,11.207,-1.171,-4.098,0.589,0.35,0.492,14.665,-37.758,12.708
9.297,9.021,-2.724,2.002,9.597,0.241,-0.326,-10.18,-0.924,13.727,-2.327,-2.48,0.633,0.295,0.428,17.068,-35.591,11.687
10.187,8.837,-1.594,1.961,9.607,-0.146,-0.067,-9.579,-0.722,14.151,-2.538,-4.187,0.671,0.24,0.363,19.032,-37.149,6.57
9.565,8.703,-3.04,1.884,9.61,-0.52,-0.01,-9.121,-0.53,14.263,-0.677,-5.079,0.702,0.184,0.3,22.006,-35.811,2.348
10.235,8.89,-4.079,1.732,9.616,-0.835,-0.137,-8.931,-0.595,14.374,0.924,-4.183,0.725,0.129,0.235,22.234,-33.975,-1.146
13.223,8.447,-3.5,1.522,9.629,-1.066,-0.36,-9.203,-0.562,13.032,0.382,-1.313,0.741,0.071,0.166,21.687,-34.401,-4.408
15.737,7.31,-2.238,1.294,9.648,-1.188,-0.545,-9.324,-0.44,12.225,-0.34,4.947,0.749,0.01,0.097,21.893,-33.896,-6.786
16.12,7.111,-4.333,1.108,9.672,-1.181,-0.669,-8.654,-0.185,10.688,-0.404,13.456,0.747,-0.049,0.032,18.784,-33.145,-12.447
16.158,8.988,-5.602,1.004,9.693,-1.102,-0.684,-7.766,0.198,7.27,-1.697,18.49,0.739,-0.103,-0.023,17.828,-33.394,-14.516
16.12,10.618,-5.025,0.998,9.701,-1.028,-0.423,-6.608,0.569,5.212,-1.679,20.923,0.728,-0.151,-0.068,14.557,-31.993,-18.17
14.569,10.104,-2.389,1.053,9.702,-0.968,-0.125,-4.756,0.746,1.828,1.49,22.751,0.717,-0.187,-0.099,12.343,-31.674,-19.539
13.532,9.405,3.747,1.152,9.701,-0.856,-0.262,-2.913,0.805,-0.195,2.601,21.456,0.706,-0.211,-0.116,8.655,-29.779,-20.609
11.806,9.359,12.263,1.247,9.703,-0.69,-0.525,-1.302,0.615,-0.399,2.154,16.317,0.697,-0.222,-0.123,6.825,-32.777,-22.488
