accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
11.399,15.986,9.108,-0.549,9.688,-1.421,-0.08,0.333,0.73,2.358,2.426,0.081,0.295,-0.697,-0.615,18.134,-53.525,9.908
6.981,16.092,5.624,-0.416,9.702,-1.366,-0.219,0.02,0.507,5.429,3.538,1.676,0.29,-0.697,-0.616,18.555,-53.716,9.776
6.251,14.777,4.592,-0.362,9.714,-1.292,-0.324,0.286,0.024,6.911,4.191,1.753,0.29,-0.694,-0.617,17.043,-53.61,8.904
4.64,10.492,-0.524,-0.358,9.728,-1.19,-0.512,0.645,-0.291,7.425,4.768,0.72,0.293,-0.689,-0.619,16.251,-52.078,9.253
2.866,10.42,-1.513,-0.412,9.743,-1.039,-0.711,0.642,-0.654,9.887,5.753,2.31,0.297,-0.682,-0.624,16.457,-54.733,9.535
1.36,10.767,0.003,-0.59,9.752,-0.85,-0.918,1.132,-1.419,13.188,5.822,3.257,0.309,-0.669,-0.629,16.498,-53.423,10.088
-0.311,9.931,-0.61,-0.869,9.749,-0.617,-1.291,2.112,-2.044,15.566,4.615,2.067,0.33,-0.65,-0.636,18.098,-55.304,6.741
-0.17,10.63,-1.496,-1.191,9.728,-0.334,-1.676,2.818,-2.293,17.439,2.654,2.915,0.355,-0.626,-0.642,18.709,-55.705,9.95
1.81,12.1,-1.338,-1.59,9.677,-0.068,-1.748,3.847,-2.725,20.977,-0.246,6.627,0.387,-0.595,-0.645,19.92,-52.454,6.938
5.013,13.245,0.309,-2.157,9.566,-0.026,-1.128,5.37,-3.653,26.14,-4.606,6.007,0.435,-0.559,-0.639,21.515,-53.712,7.28
6.548,13.932,0.458,-2.902,9.359,-0.399,0.125,7.136,-4.767,29.888,-12.859,5.168,0.502,-0.518,-0.618,22.664,-50.827,8.337
7.065,14.547,-0.476,-3.716,8.974,-1.351,2.095,8.332,-5.804,35.296,-28.449,5.418,0.585,-0.476,-0.578,24.289,-52.423,9.113
9.471,15.577,1.262,-4.459,8.239,-2.899,4.24,8.62,-6.555,29.265,-42.527,-2.626,0.678,-0.434,-0.519,26.816,-47.67,12.387
12.591,15.682,2.397,-4.711,7.156,-4.772,5.537,9.229,-6.252,23.024,-41.112,-6.576,0.768,-0.391,-0.44,29.942,-43.153,19.032
14.686,14.49,1.442,-4.637,5.587,-6.592,7.37,7.522,-5.92,11.188,-41.431,-9.473,0.843,-0.355,-0.359,31.714,-40.526,25.284
16.233,12.51,2.576,-4.71,3.533,-7.842,8.817,3.374,-5.699,1.613,-42.414,-10.835,0.891,-0.326,-0.303,28.334,-32.317,33.949
19.369,9.536,6.558,-4.993,1.191,-8.356,9.358,0.112,-5.779,-3.482,-40.304,-9.332,-0.915,0.297,0.271,25.223,-24.123,42.332
23.973,5.006,5.981,-5.21,-1.233,-8.217,9.442,-1.125,-6.025,-9.849,-38.103,-4.234,-0.922,0.262,0.249,22.235,-14.577,46.722
27.009,-3.572,4.772,-5.086,-3.435,-7.649,9.15,-0.52,-5.485,-20.373,-36.045,-4.1,-0.915,0.229,0.222,18.777,-2.521,50.494
31.694,-19.752,4.109,-4.828,-5.087,-6.854,8.349,0.057,-3.334,-21.947,-33.534,-8.856,-0.896,0.215,0.194,19.626,9.47,50.203
25.067,-34.771,-5.356,-4.544,-6.385,-5.896,8.223,0.62,-1.858,-11.413,-24.722,-1.645,-0.869,0.214,0.164,19.066,19.928,47.107
18.691,-34.531,-10.965,-3.974,-7.554,-4.829,9.272,2.737,-1.87,-7.399,-20.161,-12.408,-0.834,0.224,0.111,14.912,30.496,39.33
6.984,-36.365,-15.45,-3.563,-8.419,-3.548,9.011,0.833,-1.928,-7.475,-22.717,-32.149,-0.795,0.221,0.073,15.788,37.755,33.693
-2.636,-39.59,-17.911,-3.168,-8.989,-2.308,7.012,-1.829,-2.85,-7.127,-10.46,-25.242,-0.762,0.194,0.055,12.471,42.975,27.725
-7.999,-41.549,-16.891,-2.592,-9.335,-1.522,4.985,0.696,-3.179,-7.769,-0.283,-19.039,-0.739,0.178,0.022,9.395,48.515,21.194
-14.6,-42.025,-11.727,-2.247,-9.489,-1.039,3.494,1.423,-1.86,-8.475,1.485,-21.638,-0.722,0.177,-0.005,9.427,53.883,12.166
-25.084,-42.207,-11.185,-2.187,-9.54,-0.606,2.336,-1.037,-0.527,-4.95,2.75,-11.445,-0.709,0.167,-0.005,6.197,55.977,4.919
-26.511,-38.343,-15.335,-2.111,-9.57,-0.365,1.45,0.313,-0.448,-2.418,1.052,-4.812,-0.701,0.167,-0.012,2.989,54.427,-0.914
-15.764,-30.835,-7.29,-2.068,-9.582,-0.271,0.996,1.215,-0.331,-5.413,0.218,-9.199,-0.695,0.175,-0.023,1.807,56.853,-5.087
-11.258,-27.495,-17.097,-2.113,-9.576,-0.114,0.732,-0.792,0.117,-3.841,1.682,-3.307,-0.69,0.171,-0.018,1.422,54.427,-7.416
-10.999,-31.045,-35.659,-2.103,-9.578,-0.107,0.042,0.083,-0.084,-1.065,0.705,0.481,-0.69,0.171,-0.019,0.391,55.328,-8.498
-10.29,-19.438,-27.547,-2.096,-9.578,-0.203,-0.185,1.093,-0.064,-2.185,-1.243,-2.909,-0.692,0.178,-0.026,1.138,54.144,-10.344
-10.365,-9.632,-20.564,-2.172,-9.561,-0.197,0.045,-0.194,0.351,-1.675,-0.894,-2.158,-0.691,0.18,-0.022,1.155,54.131,-8.977
