accelerometer_x,accelerometer_y,accelerometer_z,gravity_x,gravity_y,gravity_z,gyros_x,gyros_y,gyros_z,lin_accel_x,lin_accel_y,lin_accel_z,game_rot_vec_x,game_rot_vec_y,game_rot_vec_z,magn_field_x,magn_field_y,magn_field_z
-2.418,-4.985,7.655,-2.044,-4.867,8.265,0.016,-0.089,-0.011,0.311,0.033,0.177,-0.257,-0.113,0.696,-6.894,25.665,-31.464
-2.112,-5.186,7.69,-2.029,-4.848,8.28,0.067,-0.118,0.067,0.075,0.28,0.262,-0.255,-0.112,0.696,-7.643,26.849,-29.617
-1.76,-5.432,7.755,-2.029,-4.81,8.302,0.135,-0.121,0.163,-0.268,0.499,0.273,-0.254,-0.111,0.698,-7.706,25.865,-29.845
-1.475,-5.475,7.683,-2.055,-4.747,8.331,0.204,-0.096,0.312,-0.759,0.882,0.517,-0.252,-0.109,0.701,-8.952,25.96,-31.303
-1.259,-5.399,7.71,-2.132,-4.646,8.369,0.304,0.022,0.544,-1.587,1.19,1.524,-0.25,-0.103,0.705,-7.727,26.193,-29.52
-1.267,-5.274,7.714,-2.285,-4.477,8.421,0.528,0.236,0.851,-2.727,1.673,2.87,-0.249,-0.093,0.712,-7.182,27.817,-30.423
-1.382,-5.143,7.832,-2.534,-4.209,8.487,0.862,0.52,1.218,-4.433,2.435,4.321,-0.248,-0.076,0.72,-8.356,26.92,-32.098
-1.559,-4.973,8.121,-2.891,-3.811,8.561,1.288,0.871,1.702,-6.682,2.933,7.134,-0.247,-0.052,0.731,-8.569,28.233,-30.2
-1.707,-4.774,8.339,-3.377,-3.244,8.616,1.869,1.408,2.314,-8.966,3.117,10.334,-0.246,-0.017,0.744,-6.415,24.959,-29.805
-1.93,-4.508,8.44,-4.021,-2.459,8.6,2.679,2.231,2.983,-11.425,3.599,11.566,-0.246,0.031,0.757,-3.395,23.982,-33.734
-2.272,-4.252,8.473,-4.793,-1.454,8.431,3.536,3.291,3.633,-12.449,3.164,12.604,-0.248,0.092,0.769,-1.828,23.21,-32.449
-2.789,-3.809,8.749,-5.627,-0.266,8.027,4.285,4.479,4.331,-11.707,1.27,14.408,-0.253,0.163,0.777,0.403,20.291,-35.06
-3.697,-3.409,9.807,-6.436,1.103,7.317,5.12,5.721,5.059,-8.645,-1.057,15.051,-0.26,0.244,0.779,7.016,18.584,-38.297
-4.997,-2.775,11.236,-7.048,2.595,6.306,5.983,6.309,5.446,-6.529,-1.815,15.36,-0.262,0.331,0.774,11.465,13.991,-36.142
-6.965,-1.772,12.804,-7.374,4.059,5.031,6.544,6.487,5.454,-4.336,-1.884,14.917,-0.261,0.419,0.758,15.642,6.984,-38.283
-9.603,-0.917,15.783,-7.384,5.368,3.583,6.513,6.381,5.351,-1.363,-1.477,12.6,-0.256,0.502,0.736,20.905,0.842,-34.807
-12.436,-0.215,19.185,-7.099,6.427,2.115,5.989,6.051,5.066,0.189,-0.262,11.932,-0.249,0.575,0.71,23.288,-5.107,-32.307
-15.639,1.022,20.578,-6.65,7.182,0.609,5.062,6.858,4.516,0.543,-0.553,12.312,-0.252,0.637,0.679,25.327,-10.049,-29.46
